# Strom: -5.09 A
# Magnetfeld: -430 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;2730
2;2679
3;2628
4;2335
5;2042
6;1844
7;1647
8;1669
9;1692
10;1818
11;1945
12;1960
13;1975
14;1780
15;1585
16;1357
17;1130
18;1007
19;884
20;838
21;793
22;762
23;731
24;735
25;740
26;809
27;879
28;952
29;1026
30;1196
31;1367
32;1529
33;1691
34;1705
35;1720
36;1687
37;1654
38;1612
39;1570
40;1665
41;1760
42;2062
43;2364
44;2624
45;2885
46;2768
47;2652
48;2374
49;2097
50;1874
51;1651
52;1638
53;1625
54;1755
55;1885
56;1980
57;2076
58;1932
59;1789
60;1542
61;1296
62;1125
63;955
64;880
65;806
66;775
67;744
68;732
69;720
70;730
71;740
72;792
73;844
74;910
75;977
76;1187
77;1398
78;1566
79;1734
80;1758
81;1783
82;1749
83;1716
84;1640
85;1565
86;1612
87;1660
88;1797
89;1934
90;2245
91;2557
92;2733
93;2910
94;2725
95;2541
96;2275
97;2009
98;1842
99;1676
100;1625
101;1574
102;1719
103;1864
104;1988
105;2113
106;2036
107;1960
108;1701
109;1443
110;1251
111;1059
112;964
113;870
114;813
115;757
116;746
117;735
118;722
119;709
120;717
121;726
122;792
123;859
124;945
125;1032
126;1182
127;1332
128;1513
129;1694
130;1740
131;1787
132;1757
133;1727
134;1664
135;1601
136;1570
137;1539
138;1607
139;1676
140;1929
141;2182
142;2526
143;2870
144;2925
145;2981
146;2703
147;2426
148;2195
149;1965
150;1783
151;1601
152;1578
153;1556
154;1672
155;1789
156;1953
157;2117
158;2151
159;2186
160;1969
161;1752
162;1521
163;1290
164;1137
165;984
166;911
167;839
168;801
169;764
170;756
171;748
172;735
173;722
174;722
175;722
176;747
177;773
178;841
179;910
180;1030
181;1150
182;1324
183;1499
184;1634
185;1769
186;1821
187;1874
188;1841
189;1809
190;1680
191;1552
192;1564
193;1576
194;1582
195;1589
196;1795
197;2002
198;2254
199;2506
200;2744
201;2983
202;2985
203;2988
204;2729
205;2470
206;2225
207;1980
208;1773
209;1567
210;1564
211;1561
212;1658
213;1756
214;1938
215;2120
216;2189
217;2259
218;2151
219;2044
220;1776
221;1509
222;1346
223;1183
224;1048
225;913
226;885
227;857
228;815
229;773
230;784
231;795
232;752
233;709
234;715
235;722
236;756
237;790
238;799
239;808
240;866
241;924
242;1029
243;1135
244;1320
245;1505
246;1645
247;1785
248;1829
249;1874
250;1867
251;1860
252;1776
253;1692
254;1644
255;1596
256;1580
257;1565
258;1583
259;1601
260;1731
261;1862
262;2099
263;2337
264;2637
265;2937
266;3071
267;3205
268;3084
269;2963
270;2722
271;2482
272;2232
273;1982
274;1801
275;1620
276;1560
277;1501
278;1576
279;1651
280;1752
281;1853
282;1999
283;2146
284;2227
285;2308
286;2153
287;1998
288;1808
289;1618
290;1441
291;1265
292;1188
293;1112
294;1012
295;913
296;867
297;822
298;795
299;768
300;751
301;735
302;744
303;753
304;755
305;757
306;752
307;748
308;779
309;811
310;819
311;828
312;889
313;950
314;1020
315;1090
316;1214
317;1339
318;1486
319;1634
320;1755
321;1876
322;1903
323;1931
324;1927
325;1924
326;1863
327;1802
328;1740
329;1678
330;1625
331;1572
332;1576
333;1580
334;1635
335;1691
336;1753
337;1816
338;2008
339;2200
340;2510
341;2821
342;2966
343;3112
344;3148
345;3185
346;3056
347;2928
348;2761
349;2595
350;2420
351;2246
352;2043
353;1840
354;1709
355;1578
356;1530
357;1483
358;1555
359;1627
360;1690
361;1754
362;1880
363;2007
364;2153
365;2300
366;2349
367;2399
368;2302
369;2206
370;2043
371;1880
372;1743
373;1607
374;1430
375;1254
376;1184
377;1114
378;1031
379;948
380;911
381;875
382;840
383;806
384;800
385;795
386;778
387;762
388;747
389;733
390;718
391;704
392;718
393;733
394;715
395;697
396;760
397;824
398;812
399;800
400;816
401;833
402;891
403;950
404;975
405;1001
406;1078
407;1155
408;1298
409;1441
410;1535
411;1629
412;1705
413;1782
414;1901
415;2020
416;2012
417;2004
418;1989
419;1975
420;1927
421;1880
422;1811
423;1742
424;1720
425;1698
426;1680
427;1663
428;1629
429;1596
430;1595
431;1594
432;1607
433;1620
434;1704
435;1789
436;1895
437;2002
438;2121
439;2240
440;2458
441;2677
442;2890
443;3103
444;3175
445;3247
446;3303
447;3360
448;3300
449;3241
450;3106
451;2972
452;2827
453;2683
454;2526
455;2370
456;2209
457;2049
458;1912
459;1776
460;1728
461;1681
462;1645
463;1609
464;1595
465;1581
466;1599
467;1618
468;1622
469;1627
470;1720
471;1814
472;1891
473;1969
474;2089
475;2209
476;2299
477;2390
478;2424
479;2459
480;2443
481;2428
482;2303
483;2178
484;2120
485;2062
486;1948
487;1834
488;1707
489;1581
490;1497
491;1414
492;1366
493;1319
494;1243
495;1168
496;1120
497;1073
498;1034
499;995
500;938
501;882
502;877
503;873
504;863
505;853
506;850
507;848
508;835
509;822
510;820
511;819
512;811
513;804
514;771
515;739
516;745
517;751
518;737
519;724
520;757
521;791
522;795
523;799
524;781
525;764
526;755
527;746
528;757
529;768
530;758
531;749
532;774
533;799
534;805
535;811
536;817
537;824
538;841
539;859
540;901
541;944
542;966
543;988
544;999
545;1010
546;1038
547;1066
548;1116
549;1166
550;1200
551;1234
552;1265
553;1296
554;1332
555;1368
556;1463
557;1558
558;1626
559;1694
560;1733
561;1772
562;1819
563;1867
564;1917
565;1967
566;2001
567;2035
568;2038
569;2042
570;2058
571;2075
572;2020
573;1965
574;2008
575;2051
576;2037
577;2024
578;1981
579;1938
580;1898
581;1858
582;1896
583;1934
584;1903
585;1873
586;1849
587;1825
588;1809
589;1793
590;1776
591;1760
592;1746
593;1732
594;1739
595;1747
596;1715
597;1683
598;1657
599;1632
600;1657
601;1683
602;1675
603;1667
604;1644
605;1621
606;1635
607;1649
608;1642
609;1636
610;1634
611;1632
612;1623
613;1614
614;1607
615;1601
616;1619
617;1638
618;1678
619;1718
620;1705
621;1692
622;1719
623;1747
624;1749
625;1752
626;1770
627;1789
628;1794
629;1800
630;1832
631;1864
632;1904
633;1945
634;1913
635;1882
636;1964
637;2047
638;2056
639;2066
640;2068
641;2071
642;2091
643;2111
644;2139
645;2167
646;2180
647;2193
648;2219
649;2246
650;2287
651;2328
652;2354
653;2380
654;2381
655;2382
656;2396
657;2411
658;2402
659;2393
660;2452
661;2512
662;2539
663;2566
664;2520
665;2475
666;2494
667;2513
668;2568
669;2624
670;2649
671;2674
672;2689
673;2704
674;2671
675;2639
676;2651
677;2664
678;2688
679;2712
680;2689
681;2666
682;2694
683;2723
684;2723
685;2723
686;2703
687;2683
688;2700
689;2717
690;2660
691;2604
692;2623
693;2643
694;2668
695;2694
696;2663
697;2633
698;2658
699;2684
700;2658
701;2633
702;2594
703;2555
704;2520
705;2486
706;2495
707;2504
708;2504
709;2504
710;2489
711;2475
712;2398
713;2322
714;2308
715;2295
716;2279
717;2264
718;2261
719;2259
720;2205
721;2151
722;2139
723;2127
724;2087
725;2047
726;2034
727;2022
728;2006
729;1991
730;1968
731;1945
732;1948
733;1951
734;1916
735;1882
736;1817
737;1752
738;1768
739;1785
740;1791
741;1798
742;1780
743;1762
744;1746
745;1731
746;1700
747;1669
748;1621
749;1574
750;1606
751;1638
752;1627
753;1616
754;1622
755;1629
756;1642
757;1656
758;1663
759;1671
760;1659
761;1647
762;1635
763;1623
764;1640
765;1658
766;1668
767;1678
768;1724
769;1771
770;1755
771;1740
772;1739
773;1738
774;1749
775;1760
776;1752
777;1745
778;1814
779;1884
780;1871
781;1858
782;1871
783;1884
784;1903
785;1922
786;1899
787;1876
788;1936
789;1996
790;2002
791;2009
792;1991
793;1973
794;1991
795;2009
796;2001
797;1993
798;2023
799;2053
800;1998
801;1944
802;1934
803;1924
804;1853
805;1782
806;1797
807;1813
808;1736
809;1660
810;1573
811;1487
812;1429
813;1372
814;1324
815;1277
816;1227
817;1177
818;1161
819;1146
820;1108
821;1070
822;1058
823;1046
824;972
825;899
826;922
827;946
828;921
829;897
830;865
831;833
832;819
833;806
834;821
835;837
836;814
837;791
838;763
839;735
840;744
841;753
842;750
843;748
844;756
845;764
846;783
847;802
848;778
849;755
850;755
851;755
852;778
853;802
854;792
855;782
856;786
857;790
858;794
859;799
860;808
861;817
862;847
863;877
864;891
865;906
866;934
867;962
868;997
869;1032
870;1070
871;1108
872;1169
873;1230
874;1294
875;1359
876;1425
877;1492
878;1601
879;1711
880;1797
881;1884
882;2014
883;2144
884;2247
885;2350
886;2428
887;2506
888;2474
889;2442
890;2399
891;2357
892;2273
893;2189
894;2089
895;1989
896;1883
897;1778
898;1695
899;1612
900;1612
