# Strom: -7.95 A
# Magnetfeld: -574 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;2770
2;2715
3;2661
4;2375
5;2089
6;1813
7;1538
8;1441
9;1345
10;1352
11;1359
12;1502
13;1645
14;1817
15;1989
16;1992
17;1996
18;1750
19;1505
20;1364
21;1223
22;1156
23;1090
24;1118
25;1146
26;1308
27;1470
28;1599
29;1729
30;1783
31;1838
32;1746
33;1654
34;1553
35;1452
36;1395
37;1339
38;1314
39;1290
40;1476
41;1663
42;1941
43;2220
44;2489
45;2759
46;2734
47;2710
48;2395
49;2080
50;1812
51;1545
52;1421
53;1297
54;1284
55;1272
56;1408
57;1545
58;1735
59;1925
60;2003
61;2082
62;1952
63;1823
64;1595
65;1367
66;1230
67;1094
68;1077
69;1061
70;1122
71;1183
72;1314
73;1445
74;1623
75;1802
76;1812
77;1822
78;1718
79;1614
80;1565
81;1516
82;1429
83;1343
84;1334
85;1325
86;1386
87;1448
88;1646
89;1845
90;2172
91;2499
92;2713
93;2928
94;2769
95;2610
96;2305
97;2000
98;1741
99;1483
100;1384
101;1286
102;1271
103;1256
104;1346
105;1436
106;1660
107;1884
108;2034
109;2184
110;2137
111;2091
112;1807
113;1523
114;1364
115;1206
116;1116
117;1026
118;1057
119;1088
120;1122
121;1157
122;1354
123;1552
124;1682
125;1813
126;1850
127;1887
128;1794
129;1701
130;1595
131;1489
132;1445
133;1401
134;1352
135;1303
136;1311
137;1319
138;1457
139;1596
140;1849
141;2102
142;2437
143;2772
144;2847
145;2923
146;2770
147;2617
148;2303
149;1989
150;1789
151;1589
152;1454
153;1319
154;1269
155;1219
156;1303
157;1387
158;1532
159;1678
160;1886
161;2095
162;2158
163;2222
164;2117
165;2013
166;1741
167;1470
168;1343
169;1217
170;1128
171;1039
172;1024
173;1010
174;1092
175;1174
176;1313
177;1452
178;1589
179;1727
180;1831
181;1936
182;1877
183;1818
184;1753
185;1689
186;1603
187;1518
188;1427
189;1336
190;1324
191;1312
192;1330
193;1348
194;1425
195;1503
196;1741
197;1980
198;2245
199;2510
200;2761
201;3012
202;3039
203;3067
204;2769
205;2471
206;2178
207;1885
208;1715
209;1545
210;1437
211;1330
212;1296
213;1263
214;1245
215;1228
216;1372
217;1516
218;1680
219;1845
220;2008
221;2171
222;2201
223;2231
224;2088
225;1945
226;1734
227;1523
228;1367
