# Strom: 0.07 A
# Magnetfeld: 7 mT
# Schnitt bei (500,400)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
670;1014
671;982
672;1005
673;1028
674;1061
675;1094
676;1064
677;1035
678;1034
679;1033
680;1049
681;1066
682;1061
683;1057
684;1055
685;1053
686;1034
687;1015
688;1044
689;1073
690;1082
691;1092
692;1058
693;1024
694;1018
695;1013
696;1031
697;1050
698;1039
699;1028
700;1010
701;992
702;997
703;1002
704;1002
705;1002
706;980
707;959
708;946
709;933
710;937
711;942
712;901
713;861
714;868
715;875
716;893
717;911
718;876
719;842
720;830
721;819
722;809
723;799
724;803
725;808
726;788
727;768
728;770
729;773
730;771
731;769
732;750
733;731
734;722
735;713
736;694
737;675
738;669
739;664
740;657
741;651
742;646
743;642
744;624
745;607
746;615
747;624
748;597
749;571
750;565
751;560
752;563
753;567
754;568
755;569
756;562
757;555
758;549
759;544
760;534
761;524
762;537
763;551
764;527
765;504
766;508
767;513
768;494
769;476
770;481
771;487
772;468
773;449
774;465
775;482
776;483
777;484
778;468
779;453
780;437
781;422
782;434
783;447
784;417
785;387
786;401
787;415
788;415
789;415
790;419
791;424
792;418
793;413
794;408
795;404
796;406
797;409
798;397
799;385
800;390
801;395
802;401
803;407
804;394
805;382
806;372
807;362
808;370
809;378
810;375
811;373
812;369
813;365
814;375
815;385
816;391
817;398
818;383
819;369
820;370
821;371
822;369
823;367
824;368
825;369
826;354
827;340
828;357
829;374
830;366
831;358
832;371
833;385
834;379
835;373
836;363
837;353
838;360
839;367
840;371
841;376
842;376
843;376
844;361
845;347
846;353
847;360
848;372
849;385
850;371
851;358
852;351
853;345
854;375
855;405
856;393
857;382
858;373
859;365
860;376
861;387
862;402
863;418
864;403
865;389
866;399
867;409
868;417
869;425
870;423
871;422
872;443
873;464
874;477
875;491
876;473
877;455
878;458
879;462
880;485
881;509
882;525
883;542
884;552
885;562
886;594
887;626
888;654
889;682
890;705
891;728
892;785
893;842
894;893
895;944
896;1021
897;1099
898;1210
899;1321
900;1435
901;1550
902;1674
903;1798
904;1908
905;2018
906;2219
907;2421
908;2561
909;2701
910;2838
911;2976
912;3037
913;3098
914;3068
915;3039
916;2927
917;2816
918;2560
919;2304
920;2118
921;1933
922;1735
923;1538
924;1374
925;1210
926;1103
927;997
928;962
929;928
930;848
931;768
932;712
933;657
934;650
935;644
936;609
937;575
938;553
939;531
940;513
941;496
942;479
943;462
944;436
945;411
946;413
947;415
948;418
949;422
950;443
951;464
952;435
953;407
954;397
955;387
956;399
957;411
958;414
959;418
960;411
961;404
962;389
963;374
964;378
965;382
966;373
967;364
968;364
969;364
970;365
971;367
972;366
973;365
974;383
975;402
976;390
977;378
978;368
979;358
980;387
981;416
982;411
983;407
984;411
985;416
986;411
987;407
988;416
989;425
990;437
991;449
992;453
993;458
994;490
995;522
996;515
997;509
998;542
999;575
1000;625
1001;675
1002;717
1003;760
1004;826
1005;893
1006;994
1007;1095
1008;1259
1009;1423
1010;1597
1011;1772
1012;1960
1013;2149
1014;2431
1015;2714
1016;2892
1017;3070
1018;3018
1019;2967
1020;2828
1021;2690
1022;2325
1023;1960
1024;1722
1025;1485
1026;1278
1027;1072
1028;981
1029;891
1030;780
1031;669
1032;635
1033;602
1034;581
1035;560
1036;529
1037;498
1038;496
1039;495
1040;485
1041;475
1042;449
1043;424
1044;430
1045;436
1046;427
1047;418
1048;411
1049;405
1050;399
1051;393
1052;387
1053;382
1054;383
1055;385
1056;375
1057;365
1058;365
1059;365
1060;365
1061;365
1062;372
1063;380
1064;378
1065;376
1066;385
1067;395
1068;383
1069;371
1070;390
1071;409
1072;424
1073;440
1074;442
1075;445
1076;449
1077;453
1078;477
1079;502
1080;524
1081;546
1082;589
1083;633
1084;703
1085;773
1086;852
1087;932
1088;1099
1089;1266
1090;1452
1091;1638
1092;1925
1093;2213
1094;2524
1095;2836
1096;2874
1097;2912
1098;2752
1099;2592
1100;2247
1101;1902
1102;1603
1103;1305
1104;1137
1105;970
1106;852
1107;735
1108;680
1109;626
1110;579
1111;533
1112;513
1113;493
1114;460
1115;427
1116;434
1117;442
1118;423
1119;405
1120;403
1121;402
1122;405
1123;409
1124;385
1125;362
1126;380
1127;398
1128;380
1129;362
1130;371
1131;380
1132;368
1133;356
1134;378
1135;400
1136;401
1137;402
1138;413
1139;424
1140;417
1141;411
1142;416
1143;422
1144;434
1145;447
1146;468
1147;489
1148;513
1149;538
1150;572
1151;607
1152;702
1153;797
1154;948
1155;1099
1156;1283
1157;1467
1158;1740
1159;2013
1160;2323
1161;2633
1162;2787
1163;2941
1164;2640
1165;2340
1166;2024
1167;1709
1168;1400
1169;1092
1170;932
1171;773
1172;715
1173;657
1174;585
1175;513
1176;511
1177;509
1178;489
1179;469
1180;450
1181;431
1182;421
1183;411
1184;408
1185;405
1186;384
1187;364
1188;383
1189;402
1190;387
1191;373
1192;365
1193;358
1194;374
1195;391
1196;387
1197;384
1198;377
1199;371
1200;380
1201;389
1202;410
1203;431
1204;460
1205;489
1206;501
1207;513
1208;542
1209;571
1210;623
1211;675
1212;824
1213;973
1214;1140
1215;1308
1216;1586
1217;1865
1218;2231
1219;2597
1220;2669
1221;2741
1222;2423
1223;2106
1224;1756
1225;1407
1226;1177
1227;948
1228;834
1229;720
1230;632
1231;544
1232;517
1233;491
1234;473
1235;456
1236;450
1237;445
1238;427
1239;409
1240;412
1241;415
1242;405
1243;395
1244;385
1245;376
1246;386
1247;396
1248;390
1249;384
1250;397
1251;411
1252;409
1253;407
1254;411
1255;416
1256;442
1257;469
1258;481
1259;493
1260;508
1261;524
1262;578
1263;633
1264;715
1265;797
1266;981
1267;1165
1268;1512
1269;1860
1270;2124
1271;2388
1272;2551
1273;2714
1274;2429
1275;2144
1276;1764
1277;1385
1278;1168
1279;952
1280;815
1281;678
1282;623
1283;569
1284;524
1285;480
1286;466
1287;453
1288;425
1289;398
1290;392
1291;387
1292;399
1293;411
1294;403
1295;396
1296;396
1297;396
1298;380
1299;364
1300;384
1301;404
1302;406
1303;409
1304;405
1305;402
1306;423
1307;444
1308;480
1309;516
1310;561
1311;606
1312;698
1313;790
1314;959
1315;1128
1316;1468
1317;1809
1318;2173
1319;2537
1320;2539
1321;2541
1322;2278
1323;2016
1324;1612
1325;1208
1326;1035
1327;862
1328;750
1329;638
1330;562
1331;486
1332;469
1333;453
1334;434
1335;416
1336;421
1337;427
1338;411
1339;395
1340;386
1341;378
1342;388
1343;398
1344;396
1345;395
1346;400
1347;405
1348;416
1349;427
1350;422
1351;418
1352;454
1353;491
1354;516
1355;542
1356;615
1357;688
1358;837
1359;986
1360;1270
1361;1554
1362;1912
1363;2271
1364;2435
1365;2599
1366;2300
1367;2002
1368;2002
