# Strom: -1.14 A
# Magnetfeld: -106 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
446;3358
447;3393
448;3395
449;3396
450;3410
451;3423
452;3402
453;3380
454;3415
455;3450
456;3406
457;3363
458;3372
459;3381
460;3387
461;3394
462;3405
463;3417
464;3421
465;3426
466;3416
467;3405
468;3438
469;3471
470;3434
471;3398
472;3412
473;3426
474;3412
475;3398
476;3416
477;3434
478;3434
479;3434
480;3454
481;3473
482;3466
483;3459
484;3463
485;3467
486;3449
487;3431
488;3448
489;3465
490;3467
491;3470
492;3475
493;3481
494;3485
495;3489
496;3485
497;3482
498;3463
499;3444
500;3449
501;3454
502;3405
503;3356
504;3334
505;3312
506;3268
507;3225
508;3208
509;3192
510;3166
511;3140
512;3104
513;3069
514;3013
515;2958
516;2918
517;2877
518;2801
519;2724
520;2697
521;2670
522;2572
523;2474
524;2411
525;2349
526;2277
527;2205
528;2162
529;2119
530;2050
531;1981
532;1932
533;1883
534;1802
535;1720
536;1678
537;1637
538;1598
539;1559
540;1509
541;1459
542;1420
543;1381
544;1337
545;1293
546;1249
547;1204
548;1186
549;1168
550;1111
551;1054
552;1028
553;1002
554;1006
555;1010
556;990
557;969
558;937
559;905
560;896
561;888
562;869
563;850
564;836
565;823
566;820
567;818
568;809
569;801
570;772
571;744
572;738
573;732
574;727
575;722
576;727
577;732
578;716
579;700
580;688
581;676
582;677
583;677
584;680
585;684
586;673
587;662
588;655
589;647
590;636
591;624
592;630
593;636
594;643
595;649
596;635
597;622
598;613
599;604
600;613
601;623
602;606
603;589
604;587
605;584
606;583
607;583
608;579
609;576
610;590
611;605
612;601
613;597
614;592
615;588
616;587
617;586
618;583
619;580
620;586
621;593
622;577
623;561
624;582
625;603
626;602
627;602
628;588
629;575
630;574
631;574
632;573
633;572
634;575
635;578
636;591
637;604
638;600
639;596
640;601
641;606
642;617
643;629
644;636
645;643
646;641
647;640
648;638
649;637
650;635
651;634
652;654
653;675
654;663
655;652
656;662
657;672
658;691
659;711
660;731
661;752
662;744
663;736
664;773
665;811
666;847
667;884
668;900
669;917
670;940
671;964
672;992
673;1020
674;1101
675;1183
676;1267
677;1351
678;1455
679;1559
680;1727
681;1895
682;2059
683;2223
684;2418
685;2613
686;2775
687;2936
688;3034
689;3131
690;3173
691;3214
692;3122
693;3031
694;2973
695;2915
696;2868
697;2821
698;2870
699;2919
700;2987
701;3055
702;3075
703;3095
704;3089
705;3084
706;2954
707;2825
708;2641
709;2458
710;2223
711;1989
712;1808
713;1627
714;1491
715;1356
716;1223
717;1090
718;1036
719;981
720;931
721;882
722;835
723;789
724;772
725;756
726;729
727;703
728;685
729;667
730;649
731;630
732;631
733;631
734;632
735;633
736;608
737;583
738;576
739;569
740;568
741;568
742;572
743;576
744;577
745;579
746;574
747;570
748;570
749;571
750;563
751;555
752;560
753;566
754;558
755;550
756;551
757;552
758;543
759;534
760;552
761;570
762;558
763;546
764;572
765;598
766;593
767;589
768;609
769;629
770;614
771;599
772;631
773;663
774;689
775;716
776;737
777;757
778;780
779;802
780;866
781;930
782;1001
783;1072
784;1197
785;1323
786;1516
787;1710
788;1933
789;2155
790;2426
791;2696
792;2877
793;3058
794;3031
795;3004
796;2908
797;2813
798;2786
799;2760
800;2809
801;2858
802;2918
803;2977
804;2928
805;2879
806;2640
807;2401
808;2087
809;1773
810;1582
811;1392
812;1251
813;1110
814;1012
815;915
816;867
817;819
818;769
819;720
820;689
821;657
822;639
823;621
824;615
825;610
826;581
827;553
828;557
829;562
830;551
831;540
832;548
833;557
834;552
835;548
836;538
837;527
838;534
839;540
840;544
841;547
842;539
843;532
844;533
845;535
846;548
847;561
848;562
849;563
850;582
851;602
852;607
853;613
854;626
855;640
856;642
857;645
858;684
859;724
860;770
861;817
862;916
863;1014
864;1135
865;1255
866;1490
867;1724
868;2021
869;2318
870;2526
871;2735
872;2744
873;2753
874;2657
875;2561
876;2567
877;2574
878;2695
879;2817
880;2673
881;2529
882;2268
883;2008
884;1731
885;1455
886;1263
887;1071
888;956
889;842
890;788
891;734
892;687
893;640
894;628
895;616
896;594
897;573
898;546
899;519
900;531
901;544
902;533
903;523
904;518
905;513
906;523
907;533
908;530
909;527
910;527
911;526
912;519
913;512
914;505
915;498
916;520
917;542
918;542
