# Strom: -4.38 A
# Magnetfeld: -380 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
369;2122
370;2125
371;2128
372;2112
373;2095
374;2107
375;2120
376;2069
377;2018
378;2022
379;2027
380;2007
381;1988
382;1934
383;1881
384;1914
385;1946
386;1955
387;1963
388;1952
389;1941
390;1926
391;1911
392;1903
393;1895
394;1920
395;1944
396;1950
397;1957
398;1959
399;1961
400;1980
401;2000
402;1990
403;1980
404;2012
405;2045
406;2060
407;2074
408;2089
409;2104
410;2098
411;2093
412;2144
413;2196
414;2209
415;2223
416;2219
417;2215
418;2265
419;2315
420;2301
421;2288
422;2335
423;2383
424;2419
425;2455
426;2471
427;2487
428;2522
429;2557
430;2560
431;2564
432;2605
433;2646
434;2658
435;2670
436;2691
437;2713
438;2747
439;2782
440;2820
441;2859
442;2851
443;2843
444;2904
445;2965
446;2943
447;2921
448;2952
449;2984
450;2970
451;2956
452;2969
453;2981
454;2979
455;2978
456;2976
457;2975
458;3014
459;3054
460;3022
461;2991
462;3002
463;3014
464;3027
465;3041
466;3031
467;3021
468;2986
469;2951
470;2988
471;3025
472;2987
473;2949
474;2957
475;2965
476;2968
477;2971
478;2949
479;2927
480;2872
481;2817
482;2836
483;2856
484;2799
485;2742
486;2754
487;2766
488;2727
489;2688
490;2659
491;2631
492;2600
493;2569
494;2561
495;2552
496;2536
497;2520
498;2496
499;2472
500;2418
501;2365
502;2348
503;2332
504;2308
505;2284
506;2291
507;2298
508;2251
509;2205
510;2195
511;2186
512;2150
513;2114
514;2104
515;2095
516;2085
517;2075
518;2070
519;2065
520;2046
521;2026
522;2009
523;1992
524;2017
525;2042
526;2017
527;1992
528;1974
529;1957
530;1974
531;1991
532;1965
533;1940
534;1952
535;1965
536;1982
537;1999
538;2007
539;2016
540;2041
541;2065
542;2054
543;2043
544;2066
545;2089
546;2074
547;2060
548;2079
549;2098
550;2110
551;2122
552;2120
553;2118
554;2139
555;2159
556;2164
557;2169
558;2185
559;2202
560;2187
561;2173
562;2180
563;2187
564;2165
565;2143
566;2134
567;2125
568;2097
569;2070
570;2017
571;1964
572;1879
573;1795
574;1748
575;1702
576;1645
577;1587
578;1530
579;1472
580;1433
581;1394
582;1337
583;1280
584;1236
585;1193
586;1145
587;1098
588;1073
589;1048
590;1029
591;1011
592;969
593;928
594;924
595;921
596;887
597;853
598;852
599;851
600;843
601;835
602;813
603;791
604;800
605;810
606;803
607;797
608;779
609;762
610;757
611;753
612;751
613;750
614;753
615;756
616;755
617;755
618;746
619;737
620;751
621;765
622;754
623;744
624;759
625;775
626;777
627;779
628;774
629;770
630;777
631;785
632;786
633;788
634;803
635;819
636;839
637;860
638;857
639;854
640;886
641;919
642;941
643;963
644;997
645;1031
646;1045
647;1060
648;1086
649;1112
650;1186
651;1260
652;1307
653;1354
654;1449
655;1544
656;1665
657;1787
658;1879
659;1971
660;2100
661;2228
662;2337
663;2446
664;2520
665;2593
666;2607
667;2622
668;2587
669;2552
670;2495
671;2438
672;2393
673;2349
674;2241
675;2133
676;2096
677;2058
678;2080
679;2103
680;2114
681;2126
682;2176
683;2227
684;2328
685;2428
686;2553
687;2678
688;2796
689;2914
690;3056
691;3198
692;3301
693;3404
694;3481
695;3558
696;3518
697;3479
698;3382
699;3285
700;3115
701;2946
702;2753
703;2560
704;2406
705;2252
706;2191
707;2130
708;2038
709;1945
710;1921
711;1898
712;1900
713;1903
714;1949
715;1996
716;2003
717;2011
718;2038
719;2066
720;2081
721;2097
722;2074
723;2051
724;2019
725;1987
726;1875
727;1763
728;1623
729;1482
730;1383
731;1283
732;1170
733;1058
734;1022
735;987
736;936
737;886
738;858
739;830
740;814
741;799
742;787
743;776
744;758
745;740
746;740
747;741
748;741
749;741
750;754
751;767
752;768
753;768
754;761
755;755
756;776
757;797
758;822
759;847
760;869
761;892
762;949
763;1006
764;1047
765;1089
766;1170
767;1252
768;1358
769;1465
770;1567
771;1669
772;1792
773;1915
774;2032
775;2148
776;2234
777;2320
778;2355
779;2390
780;2366
781;2341
782;2266
783;2190
784;2175
785;2159
786;2126
787;2093
788;2156
789;2219
790;2326
791;2432
792;2594
793;2755
794;2907
795;3059
796;3181
797;3303
798;3281
799;3258
800;3069
801;2879
802;2617
803;2355
804;2208
805;2061
806;1980
807;1900
808;1884
809;1868
810;1885
811;1903
812;1971
813;2039
814;2076
815;2113
816;2106
817;2099
818;1972
819;1846
820;1697
821;1548
822;1401
823;1254
824;1180
825;1106
826;1044
827;983
828;914
829;845
830;839
831;833
832;810
833;788
834;787
835;787
836;791
837;796
838;812
839;829
840;849
841;868
842;891
843;915
844;963
845;1012
846;1084
847;1155
848;1243
849;1332
850;1379
851;1427
852;1556
853;1685
854;1787
855;1889
856;2013
857;2138
858;2217
859;2297
860;2327
861;2357
862;2358
863;2360
864;2285
865;2210
866;2202
867;2195
868;2244
869;2293
870;2441
871;2589
872;2742
873;2896
874;2996
875;3096
876;3025
877;2954
878;2679
879;2404
880;2206
881;2009
882;1907
883;1806
884;1775
885;1744
886;1789
887;1833
888;1877
889;1922
890;1920
891;1918
892;1824
893;1730
894;1530
895;1330
896;1198
897;1067
898;992
899;917
900;872
901;828
902;817
903;806
904;800
905;795
906;800
907;805
908;815
909;825
910;883
911;942
912;974
913;1006
914;1059
915;1113
916;1171
917;1229
918;1229
