# Strom: 0.07 A
# Magnetfeld: 7 mT
# Schnitt bei (500,400)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
406;380
407;382
408;399
409;416
410;420
411;425
412;401
413;378
414;373
415;369
416;378
417;387
418;381
419;376
420;373
421;371
422;374
423;378
424;386
425;395
426;395
427;395
428;375
429;356
430;369
431;382
432;384
433;387
434;381
435;376
436;391
437;407
438;390
439;374
440;389
441;404
442;390
443;376
444;378
445;380
446;381
447;382
448;360
449;338
450;353
451;369
452;382
453;395
454;377
455;360
456;357
457;354
458;378
459;402
460;393
461;385
462;386
463;387
464;388
465;389
466;390
467;391
468;384
469;378
470;381
471;385
472;378
473;371
474;380
475;389
476;380
477;371
478;374
479;378
480;371
481;364
482;385
483;407
484;393
485;380
486;385
487;391
488;384
489;378
490;367
491;356
492;365
493;374
494;375
495;376
496;386
497;396
498;380
499;365
500;376
501;387
502;384
503;382
504;377
505;373
506;368
507;364
508;363
509;362
510;371
511;380
512;400
513;420
514;409
515;398
516;395
517;393
518;394
519;396
520;397
521;398
522;401
523;405
524;410
525;415
526;413
527;411
528;405
529;400
530;421
531;442
532;433
533;425
534;416
535;407
536;418
537;429
538;429
539;429
540;427
541;425
542;448
543;471
544;464
545;458
546;476
547;495
548;497
549;500
550;494
551;489
552;502
553;515
554;507
555;500
556;503
557;506
558;527
559;549
560;554
561;560
562;570
563;580
564;595
565;611
566;630
567;649
568;661
569;673
570;705
571;737
572;754
573;771
574;784
575;797
576;840
577;884
578;901
579;919
580;962
581;1006
582;1053
583;1101
584;1180
585;1259
586;1303
587;1348
588;1429
589;1510
590;1588
591;1667
592;1742
593;1818
594;1951
595;2084
596;2203
597;2322
598;2404
599;2486
600;2611
601;2737
602;2798
603;2859
604;2926
605;2994
606;3076
607;3158
608;3134
609;3110
610;3102
611;3094
612;2985
613;2877
614;2784
615;2692
616;2545
617;2399
618;2223
619;2047
620;1930
621;1814
622;1668
623;1523
624;1384
625;1246
626;1160
627;1075
628;1026
629;977
630;915
631;853
632;794
633;735
634;724
635;713
636;699
637;686
638;638
639;591
640;563
641;536
642;531
643;527
644;520
645;513
646;506
647;500
648;497
649;495
650;471
651;447
652;437
653;427
654;431
655;436
656;415
657;395
658;388
659;382
660;383
661;385
662;390
663;395
664;385
665;376
666;364
667;353
668;370
669;387
670;367
671;347
672;345
673;344
674;354
675;365
676;358
677;351
678;355
679;360
680;354
681;349
682;349
683;349
684;352
685;356
686;356
687;356
688;350
689;344
690;353
691;362
692;361
693;360
694;368
695;376
696;380
697;385
698;374
699;364
700;391
701;418
702;396
703;374
704;396
705;418
706;411
707;405
708;437
709;469
710;452
711;435
712;455
713;476
714;473
715;471
716;493
717;515
718;531
719;547
720;569
721;591
722;622
723;653
724;694
725;735
726;793
727;851
728;946
729;1041
730;1092
731;1144
732;1282
733;1421
734;1586
735;1752
736;1908
737;2064
738;2298
739;2532
740;2613
741;2694
742;2778
743;2863
744;2816
745;2770
746;2536
747;2302
748;2050
749;1798
750;1587
751;1376
752;1231
753;1086
754;953
755;820
756;755
757;691
758;655
759;620
760;591
761;562
762;535
763;509
764;497
765;486
766;465
767;444
768;439
769;435
770;421
771;407
772;405
773;404
774;396
775;389
776;384
777;380
778;372
779;364
780;364
781;364
782;364
783;365
784;357
785;349
786;342
787;336
788;348
789;360
790;357
791;354
792;360
793;367
794;360
795;353
796;366
797;380
798;396
799;413
800;416
801;420
802;418
803;416
804;437
805;458
806;452
807;447
808;461
809;476
810;509
811;542
812;556
813;571
814;625
815;680
816;711
817;742
818;832
819;922
820;994
821;1066
822;1189
823;1312
824;1436
825;1561
826;1740
827;1920
828;2066
829;2213
830;2364
831;2515
832;2478
833;2442
834;2280
835;2118
836;1827
837;1536
838;1313
839;1090
840;959
841;828
842;738
843;648
844;616
845;584
846;559
847;535
848;499
849;464
850;450
851;436
852;420
853;404
854;390
855;376
856;380
857;385
858;380
859;376
860;361
861;347
862;345
863;344
864;355
865;367
866;371
867;376
868;367
869;358
870;350
871;342
872;367
873;393
874;406
875;420
876;423
877;427
878;417
879;407
880;434
881;462
882;479
883;496
884;525
885;555
886;607
887;660
888;708
889;757
890;794
891;831
892;911
893;992
894;1077
895;1163
896;1297
897;1432
898;1597
899;1763
900;1927
901;2091
902;2205
903;2319
904;2269
905;2220
906;1964
907;1709
908;1419
909;1130
910;976
911;822
912;730
913;638
914;584
915;531
916;498
917;466
918;466
