# Strom: -4.74 A
# Magnetfeld: -406 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;3160
2;3094
3;3029
4;2701
5;2373
6;2183
7;1993
8;2064
9;2135
10;2244
11;2353
12;2255
13;2158
14;1899
15;1640
16;1401
17;1163
18;1041
19;919
20;871
21;824
22;798
23;773
24;771
25;769
26;813
27;857
28;970
29;1083
30;1265
31;1447
32;1618
33;1789
34;1910
35;2031
36;1969
37;1907
38;1872
39;1838
40;1944
41;2051
42;2367
43;2683
44;2942
45;3201
46;3149
47;3098
48;2755
49;2413
50;2156
51;1900
52;1893
53;1887
54;2134
55;2382
56;2374
57;2366
58;2115
59;1864
60;1602
61;1341
62;1182
63;1024
64;951
65;879
66;855
67;831
68;812
69;793
70;796
71;800
72;858
73;917
74;971
75;1026
76;1190
77;1354
78;1588
79;1823
80;1949
81;2075
82;2005
83;1936
84;1903
85;1871
86;1906
87;1942
88;2086
89;2231
90;2583
91;2936
92;3137
93;3338
94;3110
95;2883
96;2592
97;2302
98;2106
99;1911
100;1892
101;1874
102;2098
103;2322
104;2396
105;2470
106;2242
107;2015
108;1754
109;1494
110;1301
111;1108
112;1002
113;897
114;872
115;848
116;810
117;773
118;772
119;771
120;782
121;793
122;847
123;901
124;963
125;1026
126;1206
127;1387
128;1601
129;1816
130;1949
131;2082
132;2058
133;2035
134;1979
135;1924
136;1900
137;1876
138;1937
139;1998
140;2264
141;2530
142;2855
143;3181
144;3263
145;3345
146;3130
147;2916
148;2599
149;2282
150;2098
151;1914
152;1920
153;1927
154;2104
155;2282
156;2441
157;2601
158;2487
159;2373
160;2043
161;1714
162;1529
163;1345
164;1175
165;1006
166;951
167;897
168;858
169;819
170;810
171;802
172;788
173;775
174;781
175;788
176;839
177;890
178;906
179;922
180;1052
181;1183
182;1378
183;1574
184;1774
185;1975
186;2102
187;2229
188;2146
189;2064
190;1987
191;1911
192;1882
193;1854
194;1915
195;1976
196;2175
197;2375
198;2651
199;2928
200;3246
201;3564
202;3494
203;3425
204;3122
205;2819
206;2539
207;2259
208;2083
209;1907
210;1888
211;1869
212;1993
213;2118
214;2299
215;2481
216;2530
217;2579
218;2338
219;2098
220;1845
221;1592
222;1428
223;1265
224;1133
225;1001
226;966
227;932
228;880
229;828
230;795
231;762
232;778
233;795
234;790
235;786
236;793
237;800
238;824
239;848
240;914
241;981
242;1078
243;1175
244;1321
245;1467
246;1659
247;1851
248;2009
249;2167
250;2166
251;2166
252;2110
253;2055
254;1995
255;1936
256;1922
257;1909
258;1905
259;1902
260;2047
261;2193
262;2511
263;2830
264;3104
265;3378
266;3527
267;3677
268;3520
269;3363
270;3072
271;2781
272;2530
273;2280
274;2098
275;1916
276;1869
277;1823
278;1909
279;1996
280;2138
281;2280
282;2464
283;2648
284;2610
285;2572
286;2372
287;2173
288;1944
289;1716
290;1520
291;1325
292;1189
293;1053
294;1017
295;982
296;947
297;913
298;882
299;851
300;832
301;813
302;792
303;771
304;791
305;811
306;817
307;824
308;810
309;797
310;844
311;891
312;943
313;995
314;1059
315;1123
316;1244
317;1365
318;1543
319;1722
320;1875
321;2029
322;2154
323;2280
324;2257
325;2235
326;2188
327;2142
328;2041
329;1940
330;1944
331;1949
332;1932
333;1916
334;1909
335;1902
336;2041
337;2180
338;2372
339;2564
340;2856
341;3149
342;3428
343;3707
344;3708
345;3709
346;3531
347;3354
348;3163
349;2972
350;2720
351;2468
352;2273
353;2078
354;1975
355;1873
356;1881
357;1889
358;1906
359;1924
360;2050
361;2177
362;2327
363;2477
364;2594
365;2712
366;2670
367;2628
368;2460
369;2293
370;2062
371;1831
372;1703
373;1576
374;1435
375;1294
376;1224
377;1155
378;1086
379;1017
380;974
381;932
382;908
383;884
384;847
385;811
386;821
387;831
388;821
389;811
390;812
391;813
392;806
393;799
394;801
395;804
396;817
397;830
398;842
399;855
400;888
401;921
402;945
403;970
404;1007
405;1044
406;1125
407;1206
408;1297
409;1388
410;1531
411;1674
412;1815
413;1956
414;2028
415;2100
416;2203
417;2306
418;2284
419;2262
420;2229
421;2197
422;2166
423;2135
424;2064
425;1993
426;1967
427;1942
428;1947
429;1953
430;1915
431;1878
432;1920
433;1962
434;2013
435;2064
436;2179
437;2295
438;2518
439;2741
440;2928
441;3116
442;3288
443;3460
444;3591
445;3722
446;3787
447;3853
448;3786
449;3720
450;3573
451;3427
452;3224
453;3021
454;2852
455;2683
456;2515
457;2348
458;2249
459;2151
460;2065
461;1980
462;1919
463;1858
464;1870
465;1882
466;1924
467;1967
468;2042
469;2117
470;2188
471;2259
472;2400
473;2542
474;2593
475;2644
476;2690
477;2737
478;2728
479;2719
480;2650
481;2581
482;2460
483;2340
484;2219
485;2098
486;1962
487;1827
488;1720
489;1614
490;1524
491;1434
492;1367
493;1301
494;1279
495;1257
496;1185
497;1114
498;1075
499;1037
500;1006
501;975
502;965
503;955
504;926
505;897
506;880
507;864
508;862
509;861
510;856
511;851
512;846
513;842
514;844
515;846
516;835
517;824
518;831
519;839
520;814
521;790
522;813
523;837
524;808
525;780
526;809
527;839
528;847
529;855
530;827
531;800
532;826
533;853
534;867
535;882
536;887
537;893
538;913
539;933
540;949
541;966
542;987
543;1008
544;1030
545;1052
546;1062
547;1073
548;1111
549;1150
550;1198
551;1246
552;1281
553;1317
554;1352
555;1387
556;1475
557;1563
558;1601
559;1640
560;1732
561;1825
562;1865
563;1905
564;2012
565;2120
566;2154
567;2188
568;2249
569;2311
570;2295
571;2280
572;2343
573;2406
574;2393
575;2380
576;2405
577;2431
578;2391
579;2351
580;2319
581;2288
582;2272
583;2257
584;2248
585;2240
586;2235
587;2231
588;2183
589;2135
590;2127
591;2120
592;2124
593;2129
594;2113
595;2098
596;2058
597;2018
598;2042
599;2066
600;2056
601;2047
602;2007
603;1967
604;1961
605;1956
606;1939
607;1922
608;1955
609;1989
610;1960
611;1931
612;1922
613;1914
614;1909
615;1905
616;1959
617;2013
618;2018
619;2024
620;2023
621;2022
622;2050
623;2078
624;2068
625;2058
626;2068
627;2078
628;2114
629;2151
630;2184
631;2217
632;2245
633;2273
634;2271
635;2269
636;2273
637;2277
638;2278
639;2279
640;2346
641;2413
642;2423
643;2433
644;2465
645;2497
646;2518
647;2539
648;2598
649;2657
650;2681
651;2706
652;2724
653;2743
654;2747
655;2752
656;2787
657;2823
658;2863
659;2903
660;2882
661;2861
662;2888
663;2916
664;2901
665;2887
666;2944
667;3001
668;2993
669;2985
670;3018
671;3052
672;3096
673;3141
674;3102
675;3063
676;3055
677;3047
678;3093
679;3140
680;3122
681;3105
682;3135
683;3165
684;3090
685;3016
686;3088
687;3161
688;3132
689;3103
690;3139
691;3176
692;3113
693;3050
694;3033
695;3016
696;3032
697;3049
698;3027
699;3005
700;3013
701;3021
702;2976
703;2932
704;2941
705;2950
706;2873
707;2796
708;2852
709;2908
710;2856
711;2805
712;2780
713;2755
714;2740
715;2725
716;2652
717;2579
718;2591
719;2604
720;2549
721;2495
722;2500
723;2506
724;2457
725;2408
726;2398
727;2388
728;2360
729;2333
730;2296
731;2259
732;2264
733;2269
734;2238
735;2208
736;2187
737;2167
738;2144
739;2122
740;2087
741;2053
742;2051
743;2049
744;2015
745;1982
746;1990
747;1998
748;1980
749;1962
750;1958
751;1955
752;1957
753;1960
754;1990
755;2020
756;2000
757;1980
758;1950
759;1920
760;1944
761;1969
762;1972
763;1976
764;1991
765;2007
766;2014
767;2022
768;2020
769;2018
770;2003
771;1989
772;2017
773;2046
774;2090
775;2135
776;2146
777;2157
778;2171
779;2186
780;2172
781;2158
782;2196
783;2235
784;2267
785;2299
786;2292
787;2286
788;2318
789;2351
790;2361
791;2371
792;2375
793;2380
794;2367
795;2355
796;2323
797;2291
798;2239
799;2188
800;2154
