# Strom: 0.07 A
# Magnetfeld: 6 mT
# Schnitt bei (500,400)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
349;3010
350;2968
351;2927
352;2726
353;2526
354;2306
355;2087
356;1891
357;1696
358;1476
359;1256
360;1141
361;1026
362;926
363;826
364;733
365;640
366;617
367;595
368;566
369;538
370;520
371;502
372;476
373;451
374;452
375;453
376;430
377;407
378;378
379;349
380;361
381;374
382;373
383;373
384;384
385;396
386;364
387;333
388;343
389;353
390;345
391;338
392;347
393;356
394;346
395;336
396;334
397;333
398;335
399;338
400;336
401;334
402;345
403;356
404;345
405;334
406;339
407;345
408;339
409;333
410;328
411;324
412;344
413;365
414;370
415;376
416;372
417;369
418;382
419;396
420;408
421;420
422;423
423;427
424;440
425;453
426;476
427;500
428;483
429;467
430;497
431;527
432;576
433;626
434;665
435;704
436;715
437;726
438;790
439;855
440;938
441;1021
442;1155
443;1290
444;1444
445;1598
446;1761
447;1924
448;2182
449;2441
450;2649
451;2857
452;2950
453;3043
454;3061
455;3079
456;2935
457;2792
458;2652
459;2513
460;2359
461;2206
462;2052
463;1898
464;1750
465;1603
466;1465
467;1328
468;1251
469;1175
470;1067
471;959
472;904
473;850
474;804
475;759
476;704
477;649
478;636
479;624
480;598
481;573
482;557
483;542
484;514
485;487
486;493
487;500
488;481
489;462
490;449
491;436
492;433
493;431
494;420
495;409
496;408
497;407
498;392
499;378
500;383
501;389
502;391
503;393
504;388
505;384
506;374
507;364
508;362
509;360
510;359
511;358
512;357
513;356
514;361
515;367
516;350
517;334
518;329
519;325
520;331
521;338
522;346
523;354
524;356
525;358
526;360
527;362
528;360
529;358
530;343
531;329
532;335
533;342
534;331
535;320
536;334
537;349
538;344
539;340
540;336
541;333
542;340
543;347
544;358
545;369
546;371
547;374
548;359
549;344
550;350
551;356
552;360
553;365
554;369
555;374
556;357
557;340
558;336
559;333
560;347
561;362
562;353
563;344
564;357
565;371
566;356
567;342
568;364
569;387
570;382
571;378
572;386
573;395
574;389
575;384
576;394
577;405
578;391
579;378
580;401
581;425
582;414
583;404
584;414
585;424
586;408
587;393
588;402
589;411
590;419
591;427
592;421
593;416
594;429
595;442
596;449
597;456
598;463
599;471
600;458
601;445
602;474
603;504
604;503
605;502
606;497
607;493
608;507
609;522
610;519
611;516
612;516
613;516
614;520
615;524
616;532
617;540
618;569
619;598
620;591
621;584
622;590
623;597
624;610
625;624
626;642
627;660
628;652
629;644
630;642
631;640
632;656
633;673
634;694
635;715
636;712
637;709
638;722
639;735
640;740
641;746
642;748
643;751
644;742
645;733
646;780
647;828
648;831
649;835
650;825
651;815
652;828
653;842
654;850
655;859
656;858
657;857
658;859
659;862
660;866
661;871
662;881
663;891
664;906
665;921
666;931
667;941
668;953
669;966
670;972
671;979
672;980
673;981
674;989
675;997
676;993
677;990
678;982
679;975
680;1003
681;1032
682;1014
683;997
684;979
685;962
686;981
687;1001
688;1000
689;999
690;990
691;982
692;973
693;964
694;958
695;952
696;957
697;962
698;946
699;930
700;932
701;935
702;925
703;915
704;909
705;904
706;898
707;893
708;891
709;890
710;876
711;862
712;852
713;842
714;836
715;830
716;820
717;811
718;815
719;820
720;787
721;755
722;757
723;760
724;762
725;764
726;756
727;749
728;715
729;682
730;712
731;742
732;725
733;709
734;698
735;688
736;671
737;655
738;636
739;617
740;623
741;629
742;614
743;600
744;610
745;620
746;593
747;567
748;563
749;560
750;567
751;575
752;538
753;502
754;503
755;504
756;514
757;524
758;510
759;496
760;503
761;511
762;501
763;491
764;480
765;469
766;474
767;480
768;476
769;473
770;452
771;431
772;428
773;425
774;438
775;451
776;433
777;416
778;416
779;416
780;424
781;433
782;422
783;411
784;413
785;416
786;405
787;395
788;379
789;364
790;372
791;380
792;377
793;374
794;379
795;385
796;397
797;409
798;385
799;362
800;357
801;353
802;358
803;364
804;366
805;369
806;368
807;367
808;373
809;380
810;360
811;340
812;343
813;347
814;350
815;354
816;351
817;349
818;349
819;349
820;345
821;342
822;343
823;344
824;340
825;336
826;331
827;327
828;346
829;365
830;360
831;356
832;350
833;345
834;344
835;344
836;344
837;345
838;345
839;345
840;346
841;347
842;355
843;364
844;358
845;353
846;357
847;362
848;365
849;369
850;371
851;374
852;367
853;360
854;360
855;360
856;369
857;378
858;375
859;373
860;371
861;369
862;391
863;413
864;406
865;400
866;405
867;411
868;401
869;391
870;398
871;405
872;425
873;445
874;452
875;460
876;461
877;462
878;456
879;451
880;473
881;496
882;491
883;486
884;523
885;560
886;592
887;624
888;633
889;642
890;687
891;733
892;780
893;828
894;870
895;913
896;965
897;1017
898;1144
899;1272
900;1360
901;1448
902;1580
903;1712
904;1825
905;1938
906;2105
907;2273
908;2407
909;2541
910;2667
911;2794
912;2886
913;2978
914;2924
915;2870
916;2759
917;2648
918;2428
919;2209
920;2027
921;1845
922;1640
923;1436
924;1308
925;1181
926;1083
927;986
928;921
929;857
930;791
931;726
932;691
933;657
934;620
935;584
936;570
937;557
938;516
939;475
940;489
941;504
942;486
943;469
944;462
945;455
946;427
947;400
948;412
949;424
950;414
951;404
952;400
953;396
954;404
955;413
956;406
957;400
958;387
959;374
960;366
961;358
962;349
963;340
964;358
965;376
966;369
967;362
968;361
969;360
970;370
971;380
972;378
973;376
974;371
975;367
976;374
977;382
978;378
979;374
980;379
981;385
982;382
983;380
984;382
985;384
986;391
987;398
988;401
989;405
990;415
991;425
992;430
993;435
994;453
995;471
996;494
997;518
998;547
999;577
1000;593
1001;609
1002;657
1003;706
1004;786
1005;866
1006;971
1007;1077
1008;1240
1009;1403
1010;1543
1011;1683
1012;1910
1013;2138
1014;2340
1015;2542
1016;2701
1017;2861
1018;2856
1019;2852
1020;2675
1021;2499
1022;2194
1023;1889
1024;1626
1025;1363
1026;1232
1027;1101
1028;951
1029;802
1030;751
1031;700
1032;643
1033;587
1034;561
1035;535
1036;515
1037;495
1038;470
1039;445
1040;436
1041;427
1042;417
1043;407
1044;395
1045;384
1046;391
1047;398
1048;391
1049;385
1050;380
1051;376
1052;351
1053;327
1054;346
1055;365
1056;365
1057;365
1058;357
1059;349
1060;352
1061;356
1062;370
1063;385
1064;378
1065;371
1066;392
1067;413
1068;392
1069;371
1070;390
1071;409
1072;410
1073;411
1074;414
1075;418
1076;441
1077;464
1078;469
1079;475
1080;502
1081;529
1082;576
1083;624
1084;682
1085;740
1086;845
1087;950
1088;1080
1089;1210
1090;1413
1091;1616
1092;1912
1093;2208
1094;2420
1095;2633
1096;2755
1097;2877
1098;2703
1099;2530
1100;2168
1101;1807
1102;1530
1103;1254
1104;1066
1105;879
1106;804
1107;729
1108;656
1109;584
1110;570
1111;557
1112;502
1113;447
1114;434
1115;422
1116;425
1117;429
1118;414
1119;400
1120;396
1121;393
1122;386
1123;380
1124;379
1125;378
1126;388
1127;398
1128;390
1129;382
1130;374
1131;367
1132;360
1133;353
1134;367
1135;382
1136;369
1137;356
1138;361
1139;367
1140;363
1141;360
1142;371
1143;382
1144;405
1145;429
1146;464
1147;500
1148;509
1149;518
1150;576
1151;635
1152;697
1153;759
1154;877
1155;995
1156;1196
1157;1398
1158;1633
1159;1869
1160;2175
1161;2481
1162;2592
1163;2703
1164;2465
1165;2228
1166;1913
1167;1598
1168;1323
1169;1048
1170;914
1171;780
1172;691
1173;602
1174;564
1175;527
1176;495
1177;464
1178;442
1179;420
1180;404
1181;389
1182;392
1183;396
1184;390
1185;385
1186;400
1187;416
1188;383
1189;351
1190;354
1191;358
1192;349
1193;340
1194;356
1195;373
1196;373
1197;374
1198;392
1199;411
1200;396
1201;382
1202;391
1203;400
1204;447
1205;495
1206;503
1207;511
1208;520
1209;529
1210;590
1211;651
1212;774
1213;897
1214;1074
1215;1252
1216;1540
1217;1829
1218;2120
1219;2411
1220;2555
1221;2699
1222;2387
1223;2076
1224;1735
1225;1394
1226;1160
1227;926
1228;802
1229;678
1230;621
1231;564
1232;533
1233;502
1234;463
1235;425
1236;408
1237;391
1238;383
1239;376
1240;368
1241;360
1242;366
1243;373
1244;369
1245;365
1246;349
1247;334
1248;349
1249;364
1250;364
1251;365
1252;372
1253;380
1254;375
1255;371
1256;396
1257;422
1258;424
1259;427
1260;464
1261;502
1262;529
1263;557
1264;664
1265;771
1266;948
1267;1126
1268;1406
1269;1687
1270;2046
1271;2406
1272;2497
1273;2588
1274;2318
1275;2049
1276;1708
1277;1368
1278;1120
1279;873
1280;751
1281;629
1282;571
1283;513
1284;487
1285;462
1286;454
1287;447
1288;419
1289;391
1290;383
1291;376
1292;379
1293;382
1294;374
1295;367
1296;364
1297;362
1298;379
1299;396
1300;406
1301;416
1302;404
1303;393
1304;390
1305;387
1306;414
1307;442
1308;487
1309;533
1310;568
1311;604
1312;676
1313;749
1314;932
1315;1115
1316;1351
1317;1587
1318;1998
1319;2410
1320;2425
1321;2441
1322;2175
1323;1909
1324;1568
1325;1228
1326;1006
1327;784
1328;689
1329;595
1330;550
1331;506
1332;480
1333;455
1334;430
1335;405
1336;410
1337;415
1338;399
1339;384
1340;379
1341;374
1342;376
1343;378
1344;380
1345;382
1346;384
1347;387
1348;392
1349;398
1350;401
1351;404
1352;428
1353;453
1354;484
1355;515
1356;592
1357;669
1358;805
1359;942
1360;1250
1361;1558
1362;1866
1363;2175
1364;2291
1365;2408
1366;2189
1367;1971
1368;1971
