# Strom: -6.22 A
# Magnetfeld: -499 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;3027
2;2926
3;2825
4;2482
5;2140
6;1887
7;1634
8;1566
9;1499
10;1614
11;1729
12;1937
13;2146
14;2095
15;2044
16;1860
17;1676
18;1422
19;1168
20;1073
21;979
22;932
23;886
24;919
25;952
26;1052
27;1152
28;1335
29;1518
30;1691
31;1865
32;1881
33;1898
34;1792
35;1687
36;1622
37;1558
38;1538
39;1519
40;1699
41;1880
42;2200
43;2521
44;2802
45;3083
46;2993
47;2903
48;2558
49;2213
50;1963
51;1714
52;1603
53;1492
54;1534
55;1576
56;1806
57;2036
58;2172
59;2309
60;2130
61;1951
62;1679
63;1408
64;1245
65;1083
66;1000
67;917
68;898
69;879
70;915
71;952
72;1040
73;1128
74;1341
75;1554
76;1668
77;1782
78;1830
79;1878
80;1838
81;1798
82;1704
83;1610
84;1563
85;1516
86;1565
87;1614
88;1831
89;2049
90;2383
91;2717
92;2935
93;3154
94;2935
95;2717
96;2407
97;2097
98;1851
99;1605
100;1513
101;1421
102;1490
103;1560
104;1750
105;1940
106;2123
107;2306
108;2201
109;2097
110;1837
111;1578
112;1381
113;1185
114;1078
115;972
116;941
117;911
118;899
119;888
120;920
121;952
122;1078
123;1205
124;1381
125;1558
126;1751
127;1945
128;1957
129;1969
130;1880
131;1791
132;1747
133;1703
134;1633
135;1563
136;1557
137;1552
138;1659
139;1767
140;2065
141;2364
142;2748
143;3132
144;3227
145;3323
146;3019
147;2715
148;2388
149;2062
150;1850
151;1638
152;1550
153;1463
154;1505
155;1547
156;1675
157;1803
158;2045
159;2288
160;2365
161;2442
162;2192
163;1942
164;1702
165;1463
166;1289
167;1115
168;1047
169;979
170;955
171;932
172;911
173;890
174;928
175;966
176;1031
177;1097
178;1272
179;1447
180;1598
181;1749
182;1889
183;2029
184;2011
185;1993
186;1888
187;1783
188;1715
189;1647
190;1595
191;1543
192;1546
193;1549
194;1636
195;1723
196;1925
197;2127
198;2405
199;2683
200;2976
201;3269
202;3276
203;3283
204;2990
205;2697
206;2426
207;2155
208;1899
209;1643
210;1557
211;1472
212;1479
213;1487
214;1598
215;1709
216;1905
217;2102
218;2288
219;2475
220;2391
221;2308
222;2100
223;1893
224;1653
225;1414
226;1255
227;1097
228;1022
229;948
230;938
231;928
232;887
233;846
234;889
235;932
236;968
237;1004
238;1063
239;1123
240;1281
241;1439
242;1605
243;1771
244;1930
245;2089
246;2049
