# Strom: 0.08 A
# Magnetfeld: 7 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
287;373
288;355
289;337
290;347
291;357
292;348
293;340
294;347
295;355
296;343
297;331
298;337
299;343
300;351
301;359
302;362
303;364
304;358
305;352
306;354
307;357
308;359
309;361
310;356
311;351
312;354
313;357
314;354
315;351
316;360
317;370
318;370
319;371
320;374
321;377
322;376
323;376
324;386
325;396
326;388
327;381
328;380
329;379
330;389
331;399
332;399
333;400
334;395
335;391
336;396
337;401
338;421
339;442
340;431
341;420
342;426
343;432
344;439
345;447
346;431
347;416
348;427
349;438
350;438
351;438
352;448
353;459
354;469
355;479
356;478
357;478
358;479
359;481
360;502
361;523
362;511
363;499
364;514
365;529
366;534
367;538
368;552
369;566
370;577
371;588
372;596
373;605
374;613
375;622
376;629
377;637
378;647
379;656
380;672
381;688
382;695
383;703
384;719
385;736
386;753
387;771
388;785
389;799
390;817
391;836
392;843
393;850
394;884
395;918
396;945
397;972
398;983
399;993
400;1028
401;1062
402;1088
403;1114
404;1133
405;1153
406;1167
407;1182
408;1203
409;1224
410;1248
411;1273
412;1321
413;1370
414;1383
415;1396
416;1445
417;1493
418;1503
419;1513
420;1567
421;1622
422;1663
423;1705
424;1725
425;1745
426;1782
427;1819
428;1832
429;1845
430;1861
431;1876
432;1907
433;1938
434;1942
435;1947
436;1963
437;1980
438;2005
439;2030
440;2071
441;2113
442;2128
443;2144
444;2177
445;2209
446;2192
447;2175
448;2188
449;2201
450;2188
451;2176
452;2230
453;2285
454;2277
455;2270
456;2245
457;2221
458;2254
459;2287
460;2280
461;2274
462;2260
463;2247
464;2262
465;2277
466;2251
467;2224
468;2218
469;2213
470;2211
471;2210
472;2205
473;2200
474;2183
475;2166
476;2151
477;2137
478;2109
479;2081
480;2074
481;2067
482;2020
483;1972
484;1962
485;1952
486;1918
487;1885
488;1879
489;1873
490;1853
491;1832
492;1783
493;1733
494;1707
495;1682
496;1667
497;1652
498;1631
499;1610
500;1556
501;1502
502;1474
503;1446
504;1395
505;1345
506;1329
507;1313
508;1281
509;1249
510;1228
511;1207
512;1170
513;1133
514;1118
515;1103
516;1076
517;1049
518;1024
519;999
520;960
521;922
522;923
523;923
524;897
525;870
526;848
527;826
528;820
529;815
530;794
531;774
532;746
533;718
534;703
535;688
536;673
537;658
538;654
539;651
540;641
541;631
542;621
543;612
544;597
545;583
546;577
547;572
548;564
549;556
550;544
551;533
552;532
553;530
554;517
555;505
556;511
557;518
558;508
559;497
560;479
561;461
562;457
563;454
564;448
565;443
566;444
567;445
568;453
569;461
570;447
571;433
572;421
573;409
574;415
575;422
576;416
577;411
578;416
579;421
580;409
581;398
582;394
583;391
584;384
585;377
586;392
587;408
588;395
589;383
590;375
591;366
592;369
593;373
594;370
595;368
596;376
597;383
598;380
599;376
600;375
601;374
602;367
603;361
604;360
605;359
606;360
607;361
608;358
609;356
610;357
611;359
612;359
613;359
614;363
615;367
616;367
617;367
618;368
619;369
620;364
621;359
622;359
623;359
624;367
625;375
626;368
627;362
628;361
629;360
630;371
631;382
632;376
633;370
634;370
635;370
636;375
637;381
638;382
639;384
640;389
641;394
642;399
643;404
644;396
645;389
646;400
647;412
648;407
649;402
650;413
651;425
652;420
653;414
654;423
655;432
656;440
657;449
658;470
659;491
660;479
661;467
662;492
663;517
664;529
665;542
666;563
667;584
668;589
669;595
670;623
671;652
672;680
673;708
674;749
675;790
676;848
677;907
678;968
679;1029
680;1113
681;1198
682;1338
683;1478
684;1565
685;1653
686;1846
687;2039
688;2187
689;2335
690;2469
691;2604
692;2733
693;2862
694;2934
695;3006
696;2955
697;2905
698;2761
699;2617
700;2387
701;2157
702;1958
703;1760
704;1586
705;1413
706;1267
707;1122
708;1019
709;916
710;862
711;808
712;744
713;680
714;641
715;603
716;590
717;578
718;539
719;501
720;494
721;488
722;477
723;466
724;448
725;431
726;430
727;430
728;420
729;410
730;402
731;395
732;396
733;396
734;386
735;375
736;368
737;361
738;357
739;353
740;360
741;368
742;364
743;361
744;362
745;364
746;370
747;375
748;369
749;363
750;365
751;367
752;367
753;368
754;367
755;367
756;364
757;361
758;367
759;373
760;376
761;380
762;396
763;412
764;402
765;391
766;401
767;411
768;417
769;423
770;445
771;467
772;475
773;483
774;499
775;514
776;538
777;562
778;586
779;611
780;662
781;714
782;777
783;840
784;920
785;1000
786;1122
787;1243
788;1376
789;1509
790;1642
791;1775
792;2012
793;2249
794;2446
795;2642
796;2779
797;2915
798;2795
799;2674
800;2424
801;2174
802;1899
803;1624
804;1402
805;1180
806;1042
807;905
808;823
809;741
810;683
811;626
812;586
813;545
814;523
815;502
816;493
817;484
818;463
819;442
820;435
821;428
822;422
823;417
824;413
825;410
826;408
827;407
828;393
829;379
830;383
831;386
832;371
833;355
834;360
835;364
836;374
837;383
838;377
839;371
840;385
841;399
842;389
843;379
844;374
845;370
846;385
847;401
848;420
849;439
850;437
851;435
852;438
853;442
854;469
855;497
856;536
857;575
858;609
859;643
860;709
861;775
862;859
863;944
864;1008
865;1072
866;1184
867;1296
868;1434
869;1572
870;1757
871;1942
872;2189
873;2436
874;2516
875;2596
876;2462
877;2328
878;2028
879;1729
880;1454
881;1180
882;1021
883;863
884;765
885;667
886;615
887;564
888;536
889;508
890;488
891;469
892;448
893;426
894;413
895;401
896;394
897;388
898;385
899;382
900;379
901;375
902;369
903;363
904;367
905;371
906;360
907;350
908;367
909;385
910;379
911;373
912;380
913;388
914;401
915;415
916;417
917;420
918;420
