# Strom: -2.85 A
# Magnetfeld: -258 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
661;870
662;900
663;929
664;1008
665;1088
666;1192
667;1297
668;1412
669;1528
670;1682
671;1836
672;1941
673;2046
674;2169
675;2293
676;2337
677;2381
678;2341
679;2300
680;2183
681;2065
682;1947
683;1829
684;1706
685;1584
686;1487
687;1390
688;1322
689;1254
690;1215
691;1175
692;1149
693;1123
694;1149
695;1175
696;1161
697;1147
698;1159
699;1171
700;1176
701;1181
702;1180
703;1180
704;1246
705;1312
706;1380
707;1448
708;1573
709;1699
710;1865
711;2032
712;2166
713;2300
714;2370
715;2441
716;2418
717;2396
718;2267
719;2138
720;1928
721;1718
722;1554
723;1390
724;1264
725;1138
726;1044
727;950
728;891
729;833
730;801
731;769
732;724
733;679
734;664
735;650
736;630
737;610
738;584
739;559
740;541
741;524
742;525
743;527
744;525
745;524
746;523
747;523
748;521
749;519
750;511
751;503
752;494
753;485
754;492
755;499
756;494
757;488
758;496
759;503
760;509
761;514
762;515
763;515
764;530
765;545
766;559
767;574
768;596
769;618
770;630
771;641
772;688
773;735
774;807
775;879
776;982
777;1085
778;1215
779;1346
780;1539
781;1731
782;1867
783;2003
784;2089
785;2175
786;2061
787;1948
788;1751
789;1555
790;1421
791;1287
792;1209
793;1131
794;1077
795;1023
796;1008
797;993
798;987
799;982
800;1003
801;1024
802;1027
803;1030
804;1084
805;1138
806;1310
807;1482
808;1645
809;1809
810;1933
811;2057
812;2039
813;2021
814;1827
815;1633
816;1439
817;1244
818;1087
819;930
820;851
821;772
822;719
823;666
824;627
825;588
826;573
827;559
828;550
829;541
830;517
831;493
832;483
833;474
834;463
835;453
836;469
837;486
838;474
839;463
840;469
841;476
842;488
843;500
844;492
845;485
846;487
847;490
848;511
849;532
850;540
851;549
852;583
853;617
854;671
855;726
856;809
857;892
858;1025
859;1158
860;1366
861;1575
862;1759
863;1944
864;2017
865;2091
866;1972
867;1853
868;1645
869;1437
870;1329
871;1221
872;1129
873;1037
874;1038
875;1039
876;1020
877;1001
878;1040
879;1078
880;1154
881;1231
882;1413
883;1596
884;1798
885;2000
886;2001
887;2003
888;1836
889;1669
890;1460
891;1252
892;1089
893;926
894;831
895;737
896;685
897;634
898;600
899;566
900;549
901;533
902;522
903;511
904;494
905;478
906;473
907;468
908;462
909;455
910;454
911;453
912;449
913;446
914;465
915;484
916;492
917;499
918;499
