# Strom: -6.86 A
# Magnetfeld: -532 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;3136
2;3042
3;2948
4;2628
5;2308
6;1990
7;1672
8;1603
9;1534
10;1616
11;1698
12;1884
13;2071
14;2195
15;2320
16;2151
17;1982
18;1701
19;1421
20;1276
21;1132
22;1055
23;979
24;1052
25;1126
26;1257
27;1388
28;1542
29;1696
30;1841
31;1987
32;1931
33;1876
34;1811
35;1747
36;1631
37;1516
38;1562
39;1609
40;1729
41;1849
42;2209
43;2570
44;2855
45;3141
46;3056
47;2972
48;2650
49;2328
50;2050
51;1772
52;1624
53;1476
54;1487
55;1498
56;1712
57;1927
58;2123
59;2319
60;2275
61;2231
62;1947
63;1663
64;1466
65;1270
66;1147
67;1024
68;1017
69;1010
70;1045
71;1081
72;1206
73;1332
74;1539
75;1747
76;1881
77;2016
78;1973
79;1931
80;1831
81;1732
82;1653
83;1574
84;1529
85;1485
86;1591
87;1698
88;1919
89;2140
90;2500
91;2861
92;3050
93;3240
94;3054
95;2868
96;2535
97;2202
98;1934
99;1667
100;1584
101;1501
102;1500
103;1499
104;1655
105;1811
106;2069
107;2328
108;2372
109;2417
110;2174
111;1931
112;1689
113;1447
114;1285
115;1123
116;1071
117;1019
118;1041
119;1064
120;1096
121;1128
122;1300
123;1472
124;1668
125;1864
126;1940
127;2016
128;2025
129;2035
130;1880
131;1725
132;1657
133;1590
134;1558
135;1527
136;1547
137;1567
138;1670
139;1774
140;2072
141;2371
142;2781
143;3191
144;3279
145;3367
146;3133
147;2899
148;2590
149;2282
150;2002
151;1723
152;1607
153;1492
154;1474
155;1456
156;1594
157;1732
158;1911
159;2091
160;2263
161;2435
162;2377
163;2320
164;2068
165;1816
166;1592
167;1368
168;1260
169;1152
170;1096
171;1041
172;1028
173;1015
174;1045
175;1075
176;1199
177;1323
178;1514
179;1705
180;1885
181;2066
182;2091
183;2117
184;2036
185;1955
186;1873
187;1791
188;1703
189;1616
190;1577
191;1538
192;1553
193;1569
194;1609
195;1649
196;1894
197;2140
198;2503
199;2866
200;3175
201;3484
202;3403
203;3323
204;3019
205;2715
206;2422
207;2129
208;1911
209;1694
210;1607
211;1521
212;1484
213;1448
214;1514
215;1581
216;1743
217;1905
218;2156
219;2408
220;2517
221;2626
222;2443
223;2260
224;1991
225;1723
226;1567
227;1412
228;1280
229;1148
230;1094
231;1041
232;1019
233;997
234;1007
235;1017
236;1080
237;1144
238;1241
239;1339
240;1512
241;1685
242;1888
243;2091
244;2123
245;2155
246;2124
247;2093
248;1986
249;1880
250;1826
251;1772
252;1686
253;1601
254;1585
255;1570
256;1603
257;1636
258;1679
259;1723
260;1875
261;2027
262;2386
263;2746
264;3034
265;3322
266;3446
267;3571
268;3404
269;3238
270;2976
271;2714
272;2446
273;2178
274;1981
275;1785
276;1658
277;1532
278;1511
279;1490
280;1491
281;1492
282;1597
283;1703
284;1878
285;2053
286;2217
287;2382
288;2507
289;2633
290;2523
291;2413
292;2178
293;1944
294;1747
295;1550
296;1443
297;1337
298;1236
299;1135
300;1099
301;1063
302;1038
303;1013
304;1014
305;1015
306;1024
307;1033
308;1101
309;1170
310;1290
311;1410
312;1580
313;1751
314;1904
315;2058
316;2183
317;2308
318;2228
319;2149
320;2101
321;2053
322;1973
323;1893
324;1826
325;1760
326;1727
327;1694
328;1613
329;1532
330;1509
331;1487
332;1537
333;1587
334;1637
335;1687
