# Strom: -4.58 A
# Magnetfeld: -395 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;3058
2;2973
3;2888
4;2594
5;2300
6;2150
7;2000
8;2001
9;2002
10;2141
11;2280
12;2112
13;1944
14;1725
15;1507
16;1297
17;1088
18;972
19;857
20;828
21;799
22;778
23;757
24;758
25;759
26;779
27;799
28;880
29;961
30;1121
31;1281
32;1526
33;1771
34;1874
35;1978
36;1941
37;1905
38;1857
39;1809
40;1902
41;1995
42;2272
43;2550
44;2858
45;3167
46;3016
47;2866
48;2600
49;2335
50;2144
51;1953
52;1941
53;1929
54;2074
55;2220
56;2197
57;2175
58;1935
59;1696
60;1442
61;1188
62;1070
63;953
64;874
65;795
66;759
67;724
68;726
69;728
70;734
71;740
72;783
73;826
74;870
75;915
76;1070
77;1225
78;1460
79;1696
80;1814
81;1933
82;1956
83;1980
84;1903
85;1827
86;1861
87;1896
88;2064
89;2233
90;2542
91;2852
92;3054
93;3256
94;3056
95;2857
96;2521
97;2186
98;2016
99;1847
100;1882
101;1918
102;2124
103;2331
104;2317
105;2304
106;2082
107;1860
108;1574
109;1288
110;1167
111;1046
112;939
113;833
114;798
115;764
116;748
117;733
118;732
119;731
120;738
121;746
122;800
123;855
124;886
125;917
126;1042
127;1168
128;1398
129;1629
130;1829
131;2029
132;2017
133;2005
134;1926
135;1847
136;1837
137;1827
138;1886
139;1945
140;2170
141;2395
142;2757
143;3120
144;3254
145;3389
146;3141
147;2894
148;2596
149;2299
150;2110
151;1922
152;1944
153;1967
154;2114
155;2262
156;2367
157;2473
158;2325
159;2177
160;1872
161;1567
162;1391
163;1215
164;1116
165;1017
166;953
167;890
168;841
169;793
170;770
171;748
172;739
173;731
174;745
175;760
176;791
177;822
178;845
179;868
180;992
181;1117
182;1229
183;1341
184;1567
185;1793
186;1935
187;2078
188;2038
189;1998
190;1962
191;1927
192;1880
193;1833
194;1871
195;1909
196;2070
197;2231
198;2537
199;2843
200;3154
201;3465
202;3439
203;3413
204;3051
205;2690
206;2440
207;2191
208;2051
209;1911
210;1914
211;1918
212;2044
213;2171
214;2340
215;2510
216;2474
217;2439
218;2169
219;1900
220;1651
221;1403
222;1268
223;1134
224;1055
225;977
226;928
227;879
228;839
229;800
230;784
231;769
232;764
233;760
234;744
235;729
236;763
237;797
238;820
239;844
240;885
241;926
242;991
243;1057
244;1210
245;1363
246;1519
247;1676
248;1872
249;2069
250;2104
251;2140
252;2096
253;2053
254;2000
255;1947
256;1926
257;1905
258;1899
259;1893
260;1989
261;2086
262;2406
263;2726
264;2978
265;3231
266;3373
267;3515
268;3363
269;3212
270;2970
271;2728
272;2452
273;2177
274;2046
275;1916
276;1867
277;1818
278;1938
279;2058
280;2220
281;2382
282;2489
283;2597
284;2503
285;2410
286;2155
287;1900
288;1676
289;1452
290;1346
291;1241
292;1135
293;1030
294;963
295;897
296;889
297;882
298;832
299;782
300;796
301;811
302;759
303;708
304;735
305;762
306;756
307;751
308;774
309;797
310;809
311;822
312;866
313;910
314;975
315;1041
316;1128
317;1215
318;1355
319;1496
320;1665
321;1834
322;1990
323;2146
324;2185
325;2224
326;2199
327;2175
328;2077
329;1980
330;1935
331;1891
332;1881
333;1871
334;1879
335;1887
336;1991
337;2095
338;2317
339;2539
340;2782
341;3025
342;3298
343;3571
344;3588
345;3606
346;3486
347;3367
348;3120
349;2874
350;2647
351;2421
352;2210
353;2000
354;1952
355;1905
356;1864
357;1823
358;1890
359;1958
360;2090
361;2222
362;2363
363;2504
364;2546
365;2588
366;2532
367;2477
368;2267
369;2058
370;1838
371;1618
372;1509
373;1401
374;1270
375;1139
376;1099
377;1059
378;1001
379;944
380;910
381;877
382;839
383;802
384;797
385;793
386;756
387;720
388;722
389;724
390;719
391;715
392;744
393;773
394;770
395;768
396;771
397;775
398;795
399;815
400;815
401;815
402;868
403;921
404;937
405;953
406;1011
407;1070
408;1147
409;1225
410;1354
411;1483
412;1621
413;1760
414;1889
415;2018
416;2083
417;2149
418;2182
419;2215
420;2205
421;2195
422;2165
423;2135
424;2066
425;1998
426;1983
427;1969
428;1943
429;1918
430;1939
431;1960
432;1932
433;1905
434;2003
435;2102
436;2188
437;2275
438;2455
439;2635
440;2824
441;3014
442;3247
443;3480
444;3610
445;3740
446;3756
447;3773
448;3704
449;3636
450;3471
451;3307
452;3125
453;2943
454;2737
455;2532
456;2400
457;2269
458;2169
459;2069
460;2002
461;1936
462;1879
463;1823
464;1858
465;1893
466;1926
467;1960
468;2049
469;2138
470;2193
471;2248
472;2422
473;2597
474;2645
475;2694
476;2677
477;2661
478;2662
479;2663
480;2514
481;2366
482;2258
483;2151
484;2048
485;1945
486;1806
487;1667
488;1574
489;1481
490;1413
491;1345
492;1278
493;1212
494;1159
495;1106
496;1058
497;1010
498;972
499;935
500;925
501;915
502;901
503;888
504;873
505;859
506;870
507;882
508;857
509;833
510;811
511;790
512;795
513;800
514;797
515;795
516;792
517;790
518;779
519;769
520;789
521;810
522;785
523;760
524;773
525;786
526;792
527;799
528;800
529;802
530;814
531;826
532;808
533;791
534;813
535;835
536;852
537;870
538;867
539;864
540;887
541;910
542;905
543;901
544;929
545;957
546;996
547;1035
548;1055
549;1075
550;1086
551;1097
552;1122
553;1148
554;1198
555;1248
556;1345
557;1443
558;1456
559;1470
560;1526
561;1583
562;1677
563;1771
564;1822
565;1873
566;1961
567;2049
568;2095
569;2142
570;2166
571;2191
572;2234
573;2277
574;2288
575;2300
576;2309
577;2319
578;2315
579;2311
580;2266
581;2222
582;2228
583;2235
584;2219
585;2204
586;2201
587;2198
588;2168
589;2138
590;2122
591;2106
592;2117
593;2129
594;2097
595;2066
596;2044
597;2022
598;1984
599;1947
600;1989
601;2031
602;1999
603;1967
604;1974
605;1982
606;1979
607;1976
608;1938
609;1900
610;1925
611;1951
612;1939
613;1927
614;1930
615;1934
616;1939
617;1945
618;1964
619;1984
620;1979
621;1975
622;1963
623;1951
624;1967
625;1984
626;2029
627;2075
628;2104
629;2133
630;2122
631;2111
632;2137
633;2164
634;2167
635;2171
636;2228
637;2286
638;2277
639;2268
640;2268
641;2269
642;2336
643;2404
644;2433
645;2462
646;2466
647;2470
648;2518
649;2566
650;2586
651;2606
652;2593
653;2581
654;2625
655;2670
656;2690
657;2710
658;2745
659;2781
660;2776
661;2772
662;2813
663;2854
664;2851
665;2848
666;2844
667;2841
668;2894
669;2948
670;2959
671;2970
672;3000
673;3030
674;3028
675;3027
676;3035
677;3043
678;3063
679;3083
680;3039
681;2996
682;2983
683;2970
684;2999
685;3029
686;3039
687;3049
688;3061
689;3074
690;3006
691;2939
692;2985
693;3032
694;2976
695;2921
696;2966
697;3012
698;2949
699;2887
700;2882
701;2877
702;2847
703;2817
704;2834
705;2852
706;2791
707;2730
708;2741
709;2752
710;2692
711;2632
712;2592
713;2553
714;2578
715;2604
716;2571
717;2539
718;2528
719;2517
720;2488
721;2459
722;2440
723;2421
724;2361
725;2302
726;2326
727;2351
728;2307
729;2264
730;2233
731;2202
732;2174
733;2147
734;2142
735;2137
736;2140
737;2144
738;2153
739;2162
740;2123
741;2084
742;2062
743;2040
744;2029
745;2018
746;2024
747;2031
748;1997
749;1964
750;1979
751;1995
752;1953
753;1911
754;1923
755;1936
756;1945
757;1955
758;1930
759;1905
760;1906
761;1907
762;1923
763;1940
764;1933
765;1927
766;1921
767;1916
768;1962
769;2009
770;2016
771;2024
772;2058
773;2093
774;2061
775;2029
776;2052
777;2076
778;2075
779;2075
780;2142
781;2209
782;2215
783;2222
784;2234
785;2246
786;2256
787;2266
788;2278
789;2291
790;2303
791;2315
792;2294
793;2273
794;2225
795;2177
796;2162
797;2147
798;2088
799;2029
800;1969
801;1909
802;1845
803;1782
804;1729
805;1676
806;1636
807;1596
808;1507
809;1419
810;1383
811;1347
812;1321
813;1296
814;1254
815;1212
816;1152
817;1092
818;1074
819;1057
820;1060
821;1064
822;1018
823;972
824;976
825;981
826;930
827;879
828;863
829;848
830;856
831;864
832;855
833;846
834;847
835;848
836;844
837;840
838;846
839;853
840;826
841;799
842;792
843;786
844;777
845;768
846;771
847;775
848;798
849;822
850;802
851;782
852;796
853;811
854;793
855;775
856;796
857;817
858;826
859;835
860;848
861;862
862;857
863;853
864;858
865;864
866;898
867;932
868;958
869;984
870;1001
871;1019
872;1077
873;1135
874;1176
875;1217
876;1295
877;1374
878;1468
879;1563
880;1620
881;1678
882;1841
883;2005
884;2100
885;2195
886;2336
887;2477
888;2559
889;2641
890;2636
891;2632
892;2596
893;2561
894;2509
895;2457
896;2371
897;2286
898;2182
899;2078
900;2008
901;1938
902;1936
903;1934
904;1921
905;1909
906;1965
907;2022
908;2094
909;2166
910;2322
911;2479
912;2615
913;2752
914;2917
915;3083
916;3245
917;3407
918;3492
919;3578
920;3638
921;3698
922;3634
923;3571
924;3408
925;3245
926;3015
927;2786
928;2652
929;2519
930;2390
931;2262
932;2142
933;2022
934;1998
935;1975
936;1972
937;1969
938;1967
939;1965
940;1985
941;2005
942;2061
943;2117
944;2157
945;2198
946;2220
947;2242
948;2278
949;2315
950;2265
951;2215
952;2099
953;1984
954;1821
955;1658
956;1529
957;1401
958;1311
959;1221
960;1168
961;1115
962;1063
963;1012
964;974
965;937
966;905
967;873
968;872
969;871
970;853
971;835
972;832
973;830
974;805
975;780
976;807
977;835
978;813
979;791
980;816
981;842
982;822
983;802
984;841
985;881
986;923
987;966
988;979
989;993
990;1064
991;1135
992;1202
993;1270
994;1370
995;1470
996;1652
997;1834
998;2032
999;2231
1000;2407
1001;2584
1002;2644
1003;2704
1004;2587
1005;2471
1006;2348
1007;2226
1008;2087
1009;1949
1010;1900
1011;1851
1012;1939
1013;2027
1014;2148
1015;2269
1016;2468
1017;2668
1018;2928
1019;3189
1020;3301
1021;3414
1022;3524
1023;3635
1024;3504
1025;3374
1026;3135
1027;2897
1028;2648
1029;2399
1030;2260
1031;2122
1032;2028
1033;1934
1034;1915
1035;1896
1036;1958
1037;2020
1038;2080
1039;2140
1040;2153
1041;2166
1042;2210
1043;2255
1044;2157
1045;2060
1046;1901
1047;1743
1048;1590
1049;1438
1050;1348
1051;1259
1052;1173
1053;1088
1054;989
1055;890
1056;866
1057;842
1058;813
1059;784
1060;810
1061;837
1062;807
1063;777
1064;807
1065;837
1066;828
1067;820
1068;823
1069;826
1070;840
1071;855
1072;924
1073;993
1074;1039
1075;1086
1076;1176
1077;1266
1078;1473
1079;1681
1080;1866
1081;2051
1082;2244
1083;2437
1084;2540
1085;2644
1086;2488
1087;2333
1088;2194
1089;2055
1090;1998
1091;1942
1092;2012
1093;2082
1094;2233
1095;2384
1096;2654
1097;2925
1098;3149
1099;3373
1100;3406
1101;3440
1102;3313
1103;3187
1104;2913
1105;2639
1106;2362
1107;2086
1108;2005
1109;1924
1110;1960
1111;1996
1112;2011
1113;2027
1114;2090
1115;2153
1116;2164
1117;2175
1118;2086
1119;1998
1120;1788
1121;1578
1122;1440
1123;1303
1124;1188
1125;1073
1126;999
1127;926
1128;887
1129;848
1130;839
1131;830
1132;820
1133;810
1134;805
1135;800
1136;835
1137;871
1138;844
1139;817
1140;844
1141;871
1142;950
1143;1030
1144;1136
1145;1243
1146;1426
1147;1610
1148;1827
1149;2044
1150;2277
1151;2510
1152;2448
1153;2386
1154;2269
1155;2153
1156;2049
1157;1945
1158;1965
1159;1985
1160;2209
1161;2433
1162;2683
1163;2934
1164;3115
1165;3296
1166;3232
1167;3169
1168;2894
1169;2619
1170;2381
1171;2144
1172;2034
1173;1925
1174;1888
1175;1851
1176;1945
1177;2040
1178;2102
1179;2164
1180;2093
1181;2022
1182;1871
1183;1720
1184;1538
1185;1357
1186;1218
1187;1079
1188;1030
1189;982
1190;914
1191;846
1192;830
1193;815
1194;797
1195;779
1196;803
1197;828
1198;825
1199;822
1200;862
1201;902
1202;952
1203;1002
1204;1149
1205;1297
1206;1524
1207;1752
1208;1999
1209;2246
1210;2297
1211;2348
1212;2231
1213;2115
1214;2002
1215;1889
1216;1989
1217;2089
1218;2265
1219;2441
1220;2712
1221;2983
1222;3088
1223;3194
1224;3041
1225;2888
1226;2597
1227;2306
1228;2146
1229;1987
1230;1943
1231;1900
1232;1963
1233;2027
1234;2054
1235;2082
1236;2046
1237;2011
1238;1818
1239;1625
1240;1425
1241;1225
1242;1112
1243;999
1244;934
1245;870
1246;851
1247;833
1248;805
1249;777
1250;785
1251;793
1252;833
1253;873
1254;901
1255;930
1256;1012
1257;1094
1258;1290
1259;1487
1260;1703
1261;1920
1262;2152
1263;2384
1264;2268
1265;2153
1266;2097
1267;2042
1268;2021
1269;2000
1270;2256
1271;2513
1272;2764
1273;3016
1274;3052
1275;3089
1276;2905
1277;2721
1278;2455
1279;2189
1280;2070
1281;1951
1282;1943
1283;1936
1284;1980
1285;2024
1286;2010
1287;1996
1288;1817
1289;1638
1290;1472
1291;1306
1292;1161
1293;1017
1294;958
1295;899
1296;847
1297;795
1298;787
1299;779
1300;807
1301;835
1302;861
1303;888
1304;959
1305;1030
1306;1178
1307;1327
1308;1566
1309;1805
1310;2010
1311;2215
1312;2207
1313;2200
1314;2130
1315;2060
1316;2105
1317;2151
1318;2387
1319;2624
1320;2801
1321;2978
1322;3016
1323;3054
1324;2773
1325;2492
1326;2268
1327;2044
1328;1998
1329;1953
1330;1994
1331;2036
1332;2007
1333;1978
1334;1833
1335;1689
1336;1482
1337;1276
1338;1150
1339;1024
1340;958
1341;893
1342;873
1343;853
1344;829
1345;806
1346;834
1347;862
1348;902
1349;942
1350;1068
1351;1195
1352;1416
1353;1638
1354;1843
1355;2049
1356;2103
1357;2157
1358;2115
1359;2073
1360;2104
1361;2135
1362;2355
1363;2575
1364;2783
1365;2992
1366;2964
1367;2937
1368;2937
