# Strom: -7.51 A
# Magnetfeld: -559 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;3292
2;3181
3;3070
4;2736
5;2402
6;2086
7;1771
8;1642
9;1514
10;1549
11;1585
12;1785
13;1985
14;2153
15;2322
16;2255
17;2189
18;1883
19;1578
20;1427
21;1276
22;1215
23;1155
24;1210
25;1266
26;1385
27;1505
28;1737
29;1969
30;1997
31;2026
32;1970
33;1914
34;1805
35;1696
36;1623
37;1550
38;1562
39;1574
40;1757
41;1940
42;2249
43;2559
44;2895
45;3232
46;3170
47;3109
48;2731
49;2353
50;2068
51;1783
52;1622
53;1461
54;1478
55;1496
56;1644
57;1793
58;2038
59;2284
60;2359
61;2435
62;2199
63;1964
64;1691
65;1419
66;1305
67;1192
68;1158
69;1124
70;1210
71;1297
72;1411
73;1525
74;1723
75;1922
76;1977
77;2033
78;2000
79;1967
80;1858
81;1749
82;1680
83;1612
84;1549
85;1487
86;1569
87;1652
88;1906
89;2160
90;2579
91;2999
92;3174
93;3349
94;3145
95;2941
96;2585
97;2229
98;1969
99;1709
100;1601
101;1494
102;1466
103;1438
104;1606
105;1774
106;1992
107;2211
108;2373
109;2535
110;2407
111;2280
112;1971
113;1663
114;1467
115;1272
116;1206
117;1141
118;1156
119;1172
120;1241
121;1310
122;1487
123;1665
124;1876
125;2087
126;2117
127;2147
128;2061
129;1975
130;1877
131;1780
132;1676
133;1572
134;1535
135;1498
136;1529
137;1560
138;1694
139;1829
140;2149
141;2470
142;2837
143;3205
144;3350
145;3496
146;3242
147;2988
148;2637
149;2286
150;2013
151;1740
152;1617
153;1494
154;1489
155;1485
156;1565
157;1645
158;1858
159;2071
160;2244
161;2417
162;2505
163;2593
164;2349
165;2106
166;1844
167;1583
168;1430
169;1277
170;1210
171;1144
172;1154
173;1165
174;1216
175;1268
176;1400
177;1532
178;1692
179;1853
180;2055
181;2257
182;2207
183;2157
184;2094
185;2031
186;1875
187;1720
188;1693
189;1667
190;1636
191;1605
192;1578
193;1552
194;1656
195;1760
196;1991
197;2222
198;2601
199;2981
200;3262
201;3544
202;3532
203;3520
204;3182
205;2845
206;2529
207;2213
208;1975
209;1738
210;1620
211;1503
212;1467
213;1432
214;1484
215;1536
216;1687
217;1838
218;2063
219;2288
220;2420
221;2552
222;2540
223;2528
224;2289
225;2051
226;1790
227;1529
228;1403
229;1277
230;1244
231;1212
232;1162
233;1112
234;1148
235;1185
236;1256
237;1328
238;1469
239;1610
240;1798
241;1987
242;2137
243;2288
244;2230
245;2173
246;2094
247;2016
248;1930
249;1845
250;1756
251;1667
252;1630
253;1594
254;1559
255;1525
256;1539
257;1554
258;1606
259;1658
260;1904
261;2151
262;2407
263;2664
264;3063
265;3462
266;3596
267;3731
268;3610
269;3489
270;3144
271;2799
272;2485
273;2171
274;2023
275;1876
276;1702
277;1529
278;1478
279;1428
280;1457
281;1487
282;1533
283;1580
284;1711
285;1842
286;2077
287;2313
288;2509
289;2706
290;2681
291;2657
292;2507
293;2357
294;2114
295;1871
296;1673
297;1476
298;1372
299;1268
300;1208
301;1148
302;1142
303;1137
304;1118
305;1099
306;1149
307;1199
308;1324
309;1450
310;1568
311;1687
312;1813
313;1940
314;2069
315;2198
316;2274
317;2350
318;2257
319;2164
320;2077
321;1991
322;1914
323;1838
324;1788
325;1738
326;1687
327;1636
328;1579
329;1523
330;1537
331;1552
332;1572
333;1592
334;1687
335;1782
336;1886
337;1991
338;2288
339;2586
340;2910
341;3234
342;3481
343;3728
344;3757
345;3786
346;3661
347;3536
348;3281
349;3027
350;2761
351;2495
352;2275
353;2056
354;1917
355;1778
356;1679
357;1581
358;1522
359;1463
360;1473
361;1483
362;1504
363;1525
364;1574
365;1623
366;1732
367;1842
368;2039
369;2237
370;2403
371;2570
372;2683
373;2797
374;2776
375;2755
376;2571
377;2388
378;2160
379;1933
380;1803
381;1674
382;1566
383;1458
384;1371
385;1285
386;1232
387;1179
388;1158
389;1137
390;1152
391;1168
392;1155
393;1143
394;1176
395;1210
396;1258
397;1306
398;1412
399;1518
400;1641
401;1765
402;1871
403;1978
404;2094
405;2211
406;2272
407;2333
408;2319
409;2306
410;2284
411;2262
412;2192
413;2122
414;2071
415;2020
416;1944
417;1869
418;1811
419;1754
420;1731
421;1709
422;1686
423;1663
424;1630
425;1598
426;1579
427;1560
428;1551
429;1543
430;1600
431;1658
432;1700
433;1743
434;1900
435;2058
436;2171
437;2284
438;2479
439;2674
440;2887
441;3101
442;3348
443;3596
444;3766
445;3937
446;3975
447;4013
448;3892
449;3771
450;3610
451;3449
452;3237
453;3025
454;2856
455;2688
456;2527
457;2366
458;2214
459;2062
460;1945
461;1829
462;1753
463;1678
464;1624
465;1570
466;1542
467;1514
468;1469
469;1425
470;1478
471;1532
472;1514
473;1496
474;1547
475;1598
476;1652
477;1707
478;1788
479;1869
480;1960
481;2051
482;2161
483;2271
484;2413
485;2555
486;2599
487;2643
488;2744
489;2846
490;2831
491;2817
492;2755
493;2694
494;2630
495;2566
496;2431
497;2297
498;2204
499;2111
500;1992
501;1874
502;1781
503;1689
504;1622
505;1556
506;1455
507;1354
508;1323
509;1292
510;1300
511;1308
512;1268
513;1228
514;1187
515;1146
516;1151
517;1157
518;1171
519;1186
520;1133
521;1081
522;1106
523;1132
524;1169
525;1206
526;1220
527;1235
528;1232
529;1230
530;1283
531;1337
532;1384
533;1432
534;1479
535;1527
536;1605
537;1683
538;1756
539;1829
540;1900
541;1971
542;2055
543;2140
544;2164
545;2189
546;2256
547;2324
548;2337
549;2351
550;2388
551;2426
552;2446
553;2466
554;2399
555;2333
556;2374
557;2415
558;2342
559;2269
560;2252
561;2235
562;2213
563;2191
564;2158
565;2126
566;2122
567;2118
568;2068
569;2018
570;1971
571;1924
572;1936
573;1949
574;1916
575;1884
576;1872
577;1860
578;1814
579;1769
580;1787
581;1805
582;1764
583;1723
584;1703
585;1683
586;1681
587;1680
588;1659
589;1638
590;1646
591;1654
592;1635
593;1616
594;1594
595;1572
596;1555
597;1538
598;1550
599;1563
600;1565
601;1567
602;1574
603;1581
604;1600
605;1620
606;1600
607;1580
608;1630
609;1681
610;1666
611;1652
612;1642
613;1632
614;1624
615;1616
616;1679
617;1743
618;1770
619;1798
620;1792
621;1787
622;1784
623;1782
624;1839
625;1896
626;1935
