# Strom: -3.50 A
# Magnetfeld: -312 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;2788
2;2692
3;2597
4;2448
5;2300
6;2196
7;2093
8;2080
9;2067
10;1875
11;1683
12;1461
13;1239
14;1046
15;853
16;807
17;762
18;715
19;668
20;625
21;582
22;594
23;607
24;601
25;595
26;608
27;622
28;633
29;644
30;718
31;793
32;904
33;1015
34;1249
35;1483
36;1628
37;1774
38;1851
39;1929
40;1943
41;1958
42;2156
43;2355
44;2552
45;2750
46;2678
47;2606
48;2450
49;2295
50;2182
51;2069
52;2126
53;2184
54;2069
55;1955
56;1691
57;1427
58;1222
59;1017
60;907
61;797
62;746
63;695
64;665
65;635
66;617
67;600
68;597
69;595
70;585
71;575
72;596
73;618
74;639
75;660
76;710
77;760
78;846
79;932
80;1130
81;1328
82;1520
83;1712
84;1782
85;1853
86;1880
87;1907
88;2019
89;2131
90;2364
91;2597
92;2744
93;2892
94;2707
95;2522
96;2335
97;2149
98;2139
99;2129
100;2178
101;2228
102;2096
103;1965
104;1712
105;1459
106;1256
107;1053
108;934
109;815
110;767
111;720
112;680
113;640
114;623
115;606
116;617
117;628
118;608
119;589
120;587
121;586
122;608
123;631
124;665
125;700
126;732
127;764
128;860
129;957
130;1101
131;1246
132;1457
133;1669
134;1782
135;1896
136;1886
137;1876
138;1935
139;1995
140;2130
141;2266
142;2523
143;2781
144;2904
145;3027
146;2799
147;2572
148;2393
149;2215
150;2148
151;2082
152;2120
153;2158
154;2153
155;2149
156;1890
157;1631
158;1418
159;1206
160;1074
161;942
162;869
163;797
164;755
165;713
166;672
167;631
168;621
169;611
170;621
171;631
172;622
173;613
174;619
175;626
176;621
177;617
178;633
179;649
180;681
181;713
182;749
183;786
184;899
185;1013
186;1144
187;1276
188;1507
189;1738
190;1805
191;1873
192;1903
193;1934
194;1919
195;1905
196;2031
197;2158
198;2395
199;2633
200;2813
201;2994
202;2985
203;2976
204;2721
205;2466
206;2327
207;2188
208;2135
209;2082
210;2141
211;2200
212;2228
213;2257
214;2061
215;1865
216;1669
217;1474
218;1290
219;1106
220;1014
221;922
222;840
223;759
224;741
225;724
226;692
227;660
228;637
229;615
230;618
231;622
232;613
233;604
234;610
235;617
236;609
237;602
238;604
239;606
240;638
241;671
242;688
243;706
244;751
245;797
246;859
247;922
248;1046
249;1170
250;1337
251;1505
252;1666
253;1827
254;1866
255;1905
256;1909
257;1913
258;1963
259;2013
260;2029
261;2046
262;2243
263;2441
264;2666
265;2892
266;2988
267;3085
268;2989
269;2894
270;2685
271;2477
272;2285
273;2093
274;2067
275;2042
276;2133
277;2224
278;2261
279;2299
280;2231
281;2164
282;1966
283;1769
284;1568
285;1368
286;1223
287;1079
288;993
289;908
290;847
291;786
292;756
293;726
294;704
295;682
296;676
297;671
298;643
299;615
300;613
301;611
302;606
303;602
304;604
305;606
306;589
307;573
308;593
309;613
310;635
311;658
312;663
313;669
314;706
315;744
316;750
317;757
318;795
319;833
320;927
321;1021
322;1123
323;1225
324;1383
325;1541
326;1649
327;1758
328;1879
329;2000
330;2012
331;2024
332;2018
333;2013
334;1983
335;1953
336;2035
337;2118
338;2223
339;2328
340;2526
341;2725
342;2927
343;3129
344;3164
345;3200
346;3072
347;2945
348;2766
349;2588
350;2464
351;2340
352;2224
353;2109
354;2079
355;2049
356;2133
357;2218
358;2297
359;2377
360;2340
361;2304
362;2174
363;2044
364;1860
365;1676
366;1517
367;1359
368;1258
369;1157
370;1060
371;964
372;926
373;888
374;840
375;793
376;758
377;724
378;706
379;689
380;675
381;662
382;644
383;626
384;607
385;589
386;595
387;602
388;596
389;591
390;574
391;557
392;589
393;622
394;609
395;597
396;607
397;617
398;630
399;644
400;647
401;651
402;663
403;675
404;690
405;706
406;711
407;717
408;730
409;744
410;792
411;840
412;891
413;942
414;1002
415;1063
416;1165
417;1268
418;1371
419;1474
420;1601
421;1729
422;1818
423;1907
424;1987
425;2067
426;2048
427;2029
428;1978
429;1927
430;1974
431;2022
432;2009
433;1996
434;1999
435;2002
436;2099
437;2197
438;2315
439;2433
440;2599
441;2765
442;2879
443;2994
444;3119
445;3245
446;3265
447;3285
448;3230
449;3176
450;3044
451;2912
452;2797
453;2683
454;2525
455;2368
456;2325
457;2282
458;2185
459;2089
460;2082
461;2075
462;2113
463;2151
464;2194
465;2237
466;2285
467;2333
468;2379
469;2426
470;2390
471;2355
472;2305
473;2255
474;2100
475;1945
476;1786
477;1627
478;1555
479;1483
480;1400
481;1317
482;1232
483;1148
484;1072
485;997
486;966
487;935
488;891
489;848
490;827
491;806
492;807
493;808
494;779
495;751
496;734
497;717
498;712
499;708
500;705
501;702
