# Strom: -2.85 A
# Magnetfeld: -258 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;893
2;963
3;1033
4;1179
5;1325
6;1446
7;1567
8;1479
9;1392
10;1142
11;893
12;755
13;617
14;537
15;458
16;448
17;438
18;402
19;367
20;384
21;402
22;413
23;424
24;424
25;424
26;422
27;420
28;451
29;482
30;529
31;577
32;694
33;811
34;1027
35;1243
36;1424
37;1605
38;1528
39;1452
40;1304
41;1157
42;1065
43;973
44;951
45;930
46;975
47;1021
48;1146
49;1272
50;1474
51;1676
52;1604
53;1532
54;1301
55;1070
56;892
57;715
58;608
59;502
60;469
61;436
62;424
63;413
64;408
65;404
66;399
67;395
68;376
69;358
70;378
71;398
72;424
73;451
74;471
75;491
76;541
77;591
78;665
79;740
80;916
81;1092
82;1356
83;1621
84;1691
85;1762
86;1549
87;1336
88;1194
89;1053
90;1012
91;972
92;947
93;922
94;978
95;1035
96;1205
97;1376
98;1547
99;1718
100;1639
101;1560
102;1350
103;1141
104;970
105;800
106;669
107;538
108;499
109;460
110;466
111;473
112;439
113;405
114;401
115;398
116;405
117;413
118;413
119;413
120;404
121;395
122;425
123;455
124;455
125;455
126;507
127;560
128;631
129;702
130;864
131;1026
132;1232
133;1438
134;1659
135;1880
136;1758
137;1636
138;1424
139;1212
140;1092
141;973
142;967
143;962
144;951
145;941
146;994
147;1048
148;1237
149;1427
150;1615
151;1803
152;1824
153;1845
154;1625
155;1405
156;1167
157;930
158;811
159;693
160;621
161;549
162;527
163;506
164;478
165;451
166;421
167;391
168;392
169;393
170;392
171;391
172;399
173;407
174;420
175;433
176;431
177;429
178;458
179;487
180;500
181;513
182;548
183;584
184;663
185;742
186;910
187;1079
188;1329
189;1580
190;1763
191;1947
192;1919
193;1891
194;1654
195;1418
196;1275
197;1132
198;1059
199;986
200;981
201;977
202;986
203;995
204;1049
205;1104
206;1278
207;1452
208;1637
209;1823
210;1867
211;1911
212;1760
213;1610
214;1388
215;1166
216;963
217;760
218;704
219;648
220;589
221;531
222;505
223;480
224;464
225;449
226;453
227;458
228;441
229;424
230;432
231;440
232;432
233;425
234;421
235;418
236;411
237;405
238;420
239;436
240;468
241;500
242;511
243;522
244;561
245;600
246;649
247;699
248;804
249;910
250;1096
251;1283
252;1535
253;1787
254;1924
255;2062
256;1974
257;1887
258;1701
259;1516
260;1334
261;1152
262;1087
263;1023
264;1017
265;1012
266;1019
267;1026
268;1046
269;1066
270;1112
271;1159
272;1332
273;1505
274;1717
275;1929
276;2014
277;2100
278;1995
279;1891
280;1671
281;1452
282;1240
283;1028
284;901
285;775
286;708
287;642
288;615
289;589
290;561
291;533
292;503
293;473
294;462
295;451
296;463
297;476
298;442
299;409
300;415
301;422
302;432
303;442
304;443
305;445
306;428
307;411
308;438
309;466
310;447
311;429
312;465
313;502
314;512
315;522
316;562
317;602
318;619
319;637
320;700
321;764
322;854
323;944
324;1093
325;1243
326;1508
327;1774
328;1938
329;2102
330;2125
331;2149
332;2026
333;1904
334;1709
335;1514
336;1370
337;1226
338;1173
339;1121
340;1089
341;1057
342;1056
343;1055
344;1028
345;1001
346;1022
347;1043
348;1122
349;1201
350;1285
351;1370
352;1532
353;1694
354;1871
355;2049
356;2152
357;2255
358;2208
359;2162
360;1962
361;1762
362;1575
363;1388
364;1223
365;1059
366;942
367;826
368;774
369;722
370;677
371;633
372;618
373;604
374;570
375;536
376;512
377;489
378;497
379;506
380;492
381;478
382;466
383;455
384;465
385;475
386;456
387;438
388;460
389;482
390;454
391;427
392;437
393;447
394;449
395;451
396;462
397;473
398;463
399;453
400;470
401;487
402;505
403;524
404;525
405;527
406;539
407;551
408;570
409;589
410;613
411;638
412;659
413;680
414;770
415;861
416;960
417;1059
418;1148
419;1237
420;1400
421;1563
422;1732
423;1902
424;2070
425;2238
426;2282
427;2326
428;2219
429;2113
430;2032
431;1951
432;1793
433;1636
434;1512
435;1388
436;1301
437;1214
438;1182
439;1150
440;1108
441;1066
442;1092
443;1119
444;1128
445;1137
446;1120
447;1103
448;1117
449;1132
450;1140
451;1148
452;1137
453;1126
454;1230
455;1334
456;1430
457;1527
458;1630
459;1734
460;1899
461;2064
462;2147
463;2231
464;2317
465;2404
466;2345
467;2286
468;2189
469;2093
470;1972
471;1851
472;1697
473;1543
474;1446
475;1350
476;1231
477;1112
478;1049
479;986
480;927
481;868
482;816
483;764
484;752
485;740
486;707
487;675
