# Strom: -5.75 A
# Magnetfeld: -472 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
220;2242
221;2135
222;1852
223;1570
224;1399
225;1228
226;1127
227;1026
228;960
229;895
230;878
231;861
232;831
233;802
234;807
235;813
236;872
237;932
238;962
239;992
240;1094
241;1197
242;1383
243;1570
244;1719
245;1869
246;1927
247;1985
248;1977
249;1969
250;1868
251;1767
252;1727
253;1687
254;1622
255;1558
256;1553
257;1549
258;1603
259;1658
260;1797
261;1936
262;2230
263;2524
264;2833
265;3143
266;3279
267;3416
268;3224
269;3032
270;2786
271;2541
272;2268
273;1996
274;1862
275;1729
276;1623
277;1518
278;1498
279;1478
280;1543
281;1609
282;1772
283;1936
284;2137
285;2339
286;2402
287;2466
288;2317
289;2169
290;1972
291;1776
292;1553
293;1330
294;1253
295;1177
296;1076
297;975
298;928
299;882
300;883
301;884
302;878
303;873
304;866
305;859
306;861
307;864
308;895
309;926
310;953
311;981
312;1090
313;1199
314;1333
315;1468
316;1631
317;1794
318;1901
319;2009
320;2018
321;2027
322;1975
323;1924
324;1870
325;1816
326;1761
327;1707
328;1660
329;1614
330;1616
331;1618
332;1598
333;1578
334;1611
335;1645
336;1760
337;1876
338;2110
339;2344
340;2623
341;2903
342;3150
343;3398
344;3395
345;3393
346;3295
347;3198
348;2896
349;2595
350;2427
351;2260
352;2071
353;1882
354;1757
355;1632
356;1572
357;1512
358;1485
359;1458
360;1539
361;1620
362;1660
363;1701
364;1875
365;2049
366;2205
367;2362
368;2444
369;2526
370;2410
371;2295
372;2136
373;1978
374;1831
375;1685
376;1547
377;1410
378;1293
379;1177
380;1101
381;1026
382;970
383;915
384;891
385;868
386;862
387;857
388;847
389;837
390;823
391;810
392;824
393;839
394;835
395;831
396;856
397;881
398;905
399;930
400;1003
401;1077
402;1143
403;1210
404;1287
405;1365
406;1489
407;1614
408;1751
409;1889
410;1939
411;1989
412;2068
413;2147
414;2083
415;2020
416;1988
417;1956
418;1903
419;1851
420;1817
421;1783
422;1769
423;1756
424;1715
425;1674
426;1637
427;1600
428;1572
429;1545
430;1579
431;1614
432;1647
433;1681
434;1794
435;1907
436;1983
437;2060
438;2250
439;2441
440;2649
441;2857
442;3058
443;3260
444;3426
445;3593
446;3628
447;3664
448;3533
449;3402
450;3292
451;3183
452;2956
453;2730
454;2565
455;2400
456;2262
457;2124
458;1990
459;1856
460;1814
461;1772
462;1691
463;1610
464;1585
465;1561
466;1561
467;1561
468;1523
469;1485
470;1521
471;1558
472;1656
473;1754
474;1805
475;1856
476;1986
477;2117
478;2207
479;2297
480;2394
481;2492
482;2519
483;2546
484;2548
485;2550
486;2455
487;2360
488;2256
489;2153
490;2036
491;1920
492;1790
493;1661
494;1577
495;1494
496;1435
497;1376
498;1309
499;1243
500;1201
501;1159
502;1086
503;1013
504;1015
505;1017
506;994
507;972
508;952
509;932
510;928
511;924
512;924
513;924
514;905
515;886
516;892
517;899
518;885
519;871
520;866
521;862
522;838
523;815
524;811
525;808
526;826
527;844
528;850
529;857
530;885
531;913
532;907
533;902
534;937
535;972
536;1001
537;1030
538;1041
539;1052
540;1084
541;1117
542;1167
543;1217
544;1272
545;1328
546;1373
547;1419
548;1489
549;1560
550;1613
551;1667
552;1730
553;1793
554;1877
555;1962
556;1951
557;1940
558;2025
559;2111
560;2116
561;2122
562;2144
563;2166
564;2150
565;2135
566;2139
567;2144
568;2099
569;2055
570;2052
571;2049
572;2038
573;2027
574;1992
575;1958
576;1933
577;1909
578;1912
579;1916
580;1900
581;1885
582;1842
583;1800
584;1792
585;1785
586;1756
587;1727
588;1729
589;1731
590;1721
591;1712
592;1700
593;1689
594;1670
595;1652
596;1632
597;1612
598;1615
599;1618
600;1615
601;1612
602;1625
603;1638
604;1610
605;1583
606;1576
607;1570
608;1590
609;1610
610;1630
611;1651
612;1625
613;1600
614;1629
615;1658
616;1652
617;1647
618;1689
619;1732
620;1737
621;1742
622;1745
623;1749
624;1754
625;1760
626;1797
627;1834
628;1822
629;1811
630;1843
631;1876
632;1885
633;1894
634;1943
635;1993
636;2014
637;2036
638;2085
639;2135
640;2111
641;2087
642;2153
643;2220
644;2257
645;2295
646;2326
647;2357
648;2378
649;2399
650;2380
651;2362
652;2401
653;2441
654;2471
655;2502
656;2553
657;2604
658;2592
659;2581
660;2626
661;2672
662;2705
663;2739
664;2745
665;2752
666;2730
667;2708
668;2785
669;2863
670;2846
671;2830
672;2853
673;2877
674;2884
675;2892
676;2904
677;2916
678;2905
679;2894
680;2888
681;2883
682;2868
683;2854
684;2872
685;2890
686;2881
687;2872
688;2921
689;2970
690;2880
691;2790
692;2821
693;2852
694;2823
695;2794
696;2788
697;2783
698;2757
699;2732
700;2750
701;2768
702;2724
703;2681
704;2633
705;2586
706;2557
707;2528
708;2552
709;2577
710;2539
711;2501
712;2515
713;2530
714;2506
715;2482
716;2402
717;2322
718;2321
719;2320
720;2309
721;2299
722;2266
723;2233
724;2209
725;2186
726;2156
727;2126
728;2137
729;2149
730;2130
731;2111
732;2056
733;2002
734;1973
735;1945
736;1934
737;1924
738;1887
739;1851
740;1840
741;1829
742;1790
743;1752
744;1756
745;1760
746;1722
747;1685
748;1639
749;1594
750;1617
751;1640
752;1660
753;1680
754;1641
755;1603
756;1581
757;1560
758;1593
759;1627
760;1626
761;1625
762;1617
763;1609
764;1639
765;1669
766;1628
767;1587
768;1614
769;1641
770;1667
771;1694
772;1694
773;1694
774;1693
775;1692
776;1686
777;1680
778;1691
779;1703
780;1717
781;1732
782;1727
783;1722
784;1816
785;1911
786;1882
787;1853
788;1882
789;1911
790;1952
791;1993
792;1970
793;1947
794;1997
795;2047
796;2080
797;2113
798;2125
799;2138
800;2146
801;2155
802;2185
803;2215
804;2175
805;2135
806;2130
807;2126
808;2118
809;2111
810;2075
811;2040
812;1972
813;1904
814;1833
815;1762
816;1703
817;1645
818;1571
819;1498
820;1458
821;1419
822;1397
823;1376
824;1281
825;1186
826;1146
827;1106
828;1076
829;1046
830;1011
831;977
832;969
833;962
834;952
835;942
836;922
837;902
838;910
839;919
840;917
841;915
842;924
843;933
844;902
845;871
846;880
847;890
848;875
849;861
850;861
851;862
852;843
853;824
854;858
855;893
856;899
857;906
858;909
859;913
860;945
861;977
862;1022
863;1068
864;1056
865;1044
866;1107
867;1170
868;1232
869;1294
870;1354
871;1414
872;1447
873;1481
874;1637
875;1794
876;1890
877;1987
878;2122
879;2257
880;2331
881;2406
882;2447
883;2488
884;2491
885;2495
886;2478
887;2462
888;2381
889;2300
890;2205
891;2111
892;1999
893;1887
894;1813
895;1740
896;1670
897;1601
898;1579
899;1558
900;1536
901;1514
902;1533
903;1552
904;1604
905;1656
906;1709
907;1763
908;1895
909;2027
910;2159
911;2291
912;2434
913;2577
914;2744
915;2912
916;3024
917;3136
918;3280
919;3425
920;3485
921;3545
922;3464
923;3383
924;3328
925;3274
926;3041
927;2808
928;2551
929;2295
930;2199
931;2104
932;1971
933;1838
934;1748
935;1658
936;1640
937;1623
938;1627
939;1631
940;1646
941;1661
942;1680
943;1700
944;1751
945;1803
946;1821
947;1840
948;1897
949;1955
950;2006
951;2058
952;2105
953;2153
954;2129
955;2106
956;2086
957;2067
958;1945
959;1823
960;1706
961;1590
962;1471
963;1352
964;1259
965;1166
966;1111
967;1057
968;1034
969;1012
970;980
971;948
972;908
973;868
974;882
975;897
976;868
977;839
978;867
979;895
980;908
981;922
982;930
983;939
984;986
985;1033
986;1050
987;1068
988;1180
989;1292
990;1402
991;1512
992;1679
993;1847
994;1990
995;2133
996;2299
997;2466
998;2476
999;2486
1000;2403
1001;2320
1002;2155
1003;1991
1004;1881
1005;1772
1006;1698
1007;1625
1008;1585
1009;1545
1010;1547
1011;1550
1012;1647
1013;1745
1014;1898
1015;2051
1016;2215
1017;2379
1018;2662
1019;2945
1020;3113
1021;3282
1022;3368
1023;3454
1024;3307
1025;3161
1026;2955
1027;2750
1028;2471
1029;2193
1030;2004
1031;1816
1032;1772
1033;1729
1034;1667
1035;1605
1036;1639
1037;1674
1038;1680
1039;1687
1040;1770
1041;1853
1042;1883
1043;1913
1044;2008
1045;2104
1046;2141
1047;2178
1048;2099
1049;2020
1050;1885
1051;1751
1052;1572
1053;1394
1054;1288
1055;1183
1056;1088
1057;993
1058;973
1059;953
1060;899
1061;846
1062;875
1063;904
1064;888
1065;873
1066;907
1067;942
1068;926
1069;910
1070;981
1071;1052
1072;1143
1073;1235
1074;1372
1075;1509
1076;1681
1077;1853
1078;2039
1079;2226
1080;2310
1081;2395
1082;2327
1083;2260
1084;2132
1085;2004
1086;1818
1087;1632
1088;1581
1089;1530
1090;1569
1091;1609
1092;1714
1093;1820
1094;2033
1095;2246
1096;2491
1097;2737
1098;2939
1099;3141
1100;3216
1101;3291
1102;3129
1103;2968
1104;2692
1105;2417
1106;2170
1107;1924
1108;1809
1109;1694
1110;1659
1111;1625
1112;1650
1113;1676
1114;1730
1115;1785
1116;1860
1117;1936
1118;1981
1119;2027
1120;2058
1121;2089
1122;1947
1123;1805
1124;1655
1125;1505
1126;1387
1127;1270
1128;1132
1129;995
1130;977
1131;959
1132;925
1133;891
1134;880
1135;870
1136;874
1137;879
1138;905
1139;932
1140;1028
1141;1124
1142;1204
1143;1285
1144;1527
1145;1769
1146;1973
1147;2177
1148;2251
1149;2326
1150;2222
1151;2118
1152;1949
1153;1780
1154;1684
1155;1589
1156;1610
1157;1631
1158;1694
1159;1758
1160;1994
1161;2231
1162;2489
1163;2748
1164;2939
1165;3130
1166;3071
1167;3012
1168;2767
1169;2522
1170;2225
1171;1929
1172;1790
1173;1651
1174;1605
1175;1560
1176;1610
1177;1660
1178;1712
1179;1765
1180;1839
1181;1914
1182;1947
1183;1980
1184;1922
1185;1865
1186;1674
1187;1483
1188;1362
1189;1241
1190;1110
1191;979
1192;957
1193;935
1194;923
1195;911
1196;892
1197;873
1198;888
1199;904
1200;994
1201;1084
1202;1230
1203;1377
1204;1613
1205;1849
1206;2020
1207;2191
1208;2225
1209;2259
1210;2061
1211;1864
1212;1747
1213;1631
1214;1581
1215;1532
1216;1637
1217;1742
1218;2015
1219;2288
1220;2535
1221;2783
1222;2941
1223;3099
1224;2907
1225;2715
1226;2419
1227;2124
1228;1923
1229;1723
1230;1652
1231;1581
1232;1616
1233;1651
1234;1713
1235;1776
1236;1831
1237;1887
1238;1898
1239;1909
1240;1768
1241;1627
1242;1449
1243;1272
1244;1139
1245;1006
1246;954
1247;902
1248;888
1249;875
1250;883
1251;891
1252;942
1253;993
1254;1087
1255;1181
1256;1332
1257;1483
1258;1723
1259;1964
1260;2111
1261;2259
1262;2127
1263;1996
1264;1818
1265;1640
1266;1618
1267;1596
1268;1719
1269;1843
1270;2076
1271;2309
1272;2581
1273;2854
1274;2888
1275;2923
1276;2748
1277;2573
1278;2295
1279;2018
1280;1860
1281;1703
1282;1663
1283;1623
1284;1644
1285;1665
1286;1771
1287;1878
1288;1894
1289;1911
1290;1781
1291;1651
1292;1478
1293;1305
1294;1174
1295;1043
1296;968
1297;893
1298;888
1299;884
1300;894
1301;904
1302;995
1303;1086
1304;1211
1305;1336
1306;1542
1307;1749
1308;1952
1309;2155
1310;2087
1311;2020
1312;1860
1313;1701
1314;1649
1315;1598
1316;1740
1317;1882
1318;2146
1319;2411
1320;2619
1321;2828
1322;2790
1323;2752
1324;2534
1325;2317
1326;2081
1327;1845
1328;1723
1329;1601
1330;1646
1331;1691
1332;1751
1333;1811
1334;1832
1335;1853
1336;1748
1337;1643
1338;1474
1339;1306
1340;1177
1341;1048
1342;1008
1343;968
1344;922
1345;877
1346;922
1347;968
1348;1057
1349;1146
1350;1377
1351;1609
1352;1759
1353;1909
1354;1967
1355;2026
1356;1924
1357;1823
1358;1742
1359;1661
1360;1763
1361;1865
1362;2112
1363;2359
1364;2574
1365;2790
1366;2744
1367;2699
1368;2699
