# Strom: -5.20 A
# Magnetfeld: -437 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1016;2294
1017;2544
1018;2867
1019;3191
1020;3380
1021;3569
1022;3626
1023;3684
1024;3490
1025;3296
1026;2986
1027;2677
1028;2385
1029;2093
1030;1858
1031;1623
1032;1508
1033;1394
1034;1262
1035;1130
1036;1086
1037;1043
1038;1028
1039;1013
1040;971
1041;930
1042;890
1043;850
1044;843
1045;837
1046;818
1047;799
1048;776
1049;753
1050;707
1051;662
1052;648
1053;635
1054;620
1055;606
1056;603
1057;600
1058;583
1059;566
1060;566
1061;566
1062;579
1063;593
1064;589
1065;586
1066;601
1067;617
1068;623
1069;629
1070;629
1071;629
1072;655
1073;682
1074;691
1075;700
1076;734
1077;769
1078;783
1079;797
1080;870
1081;944
1082;941
1083;939
1084;950
1085;962
1086;991
1087;1021
1088;1084
1089;1148
1090;1252
1091;1356
1092;1570
1093;1785
1094;2011
1095;2238
1096;2585
1097;2932
1098;3162
1099;3393
1100;3414
1101;3436
1102;3203
1103;2970
1104;2553
1105;2137
1106;1892
1107;1647
1108;1474
1109;1301
1110;1202
1111;1104
1112;1046
1113;988
1114;954
1115;921
1116;886
1117;851
1118;841
1119;831
1120;825
1121;819
1122;777
1123;735
1124;690
1125;646
1126;647
1127;648
1128;602
1129;557
1130;570
1131;584
1132;586
1133;589
1134;593
1135;598
1136;599
1137;600
1138;620
1139;640
1140;644
1141;648
1142;665
1143;682
1144;726
1145;771
1146;777
1147;784
1148;824
1149;864
1150;872
1151;881
1152;908
1153;935
1154;1006
1155;1077
1156;1166
1157;1256
1158;1439
1159;1623
1160;1947
1161;2271
1162;2643
1163;3016
1164;3201
1165;3387
1166;3246
1167;3105
1168;2783
1169;2461
1170;2108
1171;1756
1172;1534
1173;1312
1174;1197
1175;1083
1176;1004
1177;926
1178;918
1179;911
1180;864
1181;817
1182;819
1183;822
1184;786
1185;751
1186;708
1187;666
1188;628
1189;591
1190;600
1191;609
1192;600
1193;591
1194;588
1195;586
1196;566
1197;546
1198;586
1199;626
1200;611
1201;597
1202;643
1203;689
1204;708
1205;728
1206;789
1207;850
1208;864
1209;879
1210;903
1211;928
1212;976
1213;1024
1214;1129
1215;1234
1216;1472
1217;1711
1218;2026
1219;2342
1220;2680
1221;3019
1222;3078
1223;3138
1224;2916
1225;2694
1226;2329
1227;1965
1228;1686
1229;1408
1230;1259
1231;1110
1232;1018
1233;926
1234;880
1235;835
1236;845
1237;855
1238;827
1239;800
1240;733
1241;666
1242;665
1243;664
1244;642
1245;620
1246;587
1247;555
1248;554
1249;553
1250;576
1251;600
1252;616
1253;633
1254;619
1255;606
1256;647
1257;689
1258;734
1259;780
1260;796
1261;813
1262;864
1263;915
1264;952
1265;990
1266;1102
1267;1215
1268;1413
1269;1612
1270;1941
1271;2271
1272;2616
1273;2961
1274;3028
1275;3096
1276;2799
1277;2502
1278;2147
1279;1793
1280;1536
1281;1279
1282;1165
1283;1052
1284;995
1285;939
1286;891
1287;844
1288;801
1289;759
1290;742
1291;726
1292;694
1293;662
1294;623
1295;584
1296;595
1297;606
1298;581
1299;557
1300;577
1301;598
1302;613
1303;628
1304;641
1305;655
1306;702
1307;749
1308;797
1309;846
1310;889
1311;933
1312;980
1313;1028
1314;1116
1315;1205
1316;1495
1317;1785
1318;2152
1319;2519
1320;2772
1321;3025
1322;2968
1323;2912
1324;2537
1325;2162
1326;1812
1327;1463
1328;1286
1329;1110
1330;1029
1331;948
1332;921
1333;895
1334;826
1335;757
1336;742
1337;728
1338;681
1339;635
1340;620
1341;606
1342;598
1343;591
1344;603
1345;615
1346;625
1347;635
1348;622
1349;609
1350;629
1351;649
1352;707
1353;766
1354;832
1355;899
1356;927
1357;955
1358;1065
1359;1175
1360;1421
1361;1667
1362;2068
1363;2470
1364;2720
1365;2970
1366;2871
1367;2772
1368;2772
