# Strom: -5.23 A
# Magnetfeld: -439 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
502;1921
503;1955
504;1932
505;1909
506;1874
507;1839
508;1803
509;1767
510;1775
511;1784
512;1766
513;1749
514;1760
515;1771
516;1755
517;1739
518;1723
519;1706
520;1670
521;1634
522;1664
523;1694
524;1664
525;1634
526;1617
527;1601
528;1603
529;1605
530;1609
531;1614
532;1592
533;1570
534;1590
535;1611
536;1605
537;1599
538;1621
539;1642
540;1643
541;1644
542;1646
543;1648
544;1663
545;1678
546;1689
547;1701
548;1717
549;1734
550;1720
551;1707
552;1724
553;1742
554;1749
555;1755
556;1817
557;1879
558;1858
559;1837
560;1862
561;1888
562;1904
563;1920
564;1936
565;1953
566;1976
567;2000
568;1986
569;1972
570;1998
571;2025
572;2026
573;2028
574;1997
575;1966
576;1926
577;1886
578;1892
579;1898
580;1803
581;1709
582;1658
583;1608
584;1567
585;1526
586;1464
587;1402
588;1346
589;1291
590;1251
591;1211
592;1172
593;1134
594;1088
595;1042
596;1015
597;988
598;973
599;958
600;926
601;895
602;882
603;869
604;841
605;814
606;810
607;806
608;793
609;780
610;785
611;790
612;775
613;761
614;760
615;760
616;753
617;746
618;760
619;775
620;763
621;751
622;756
623;760
624;768
625;776
626;770
627;763
628;791
629;818
630;826
631;835
632;837
633;839
634;853
635;867
636;891
637;916
638;925
639;934
640;990
641;1046
642;1064
643;1082
644;1133
645;1184
646;1271
647;1358
648;1418
649;1477
650;1552
651;1628
652;1741
653;1855
654;1961
655;2068
656;2150
657;2233
658;2294
659;2355
660;2351
661;2347
662;2309
663;2272
664;2199
665;2127
666;2025
667;1923
668;1849
669;1775
670;1727
671;1679
672;1649
673;1618
674;1601
675;1584
676;1623
677;1663
678;1690
679;1716
680;1818
681;1919
682;2010
683;2101
684;2191
685;2281
686;2418
687;2556
688;2669
689;2782
690;2934
691;3086
692;3177
693;3268
694;3254
695;3240
696;3188
697;3137
698;2945
699;2753
700;2606
701;2460
702;2310
703;2161
704;2020
705;1880
706;1824
707;1769
708;1694
709;1620
710;1611
711;1601
712;1604
713;1608
714;1620
715;1632
716;1664
717;1697
718;1709
719;1722
720;1783
721;1845
722;1879
723;1913
724;1946
725;1979
726;1941
727;1903
728;1848
729;1793
730;1698
731;1603
732;1478
733;1354
734;1267
735;1181
736;1100
737;1019
738;980
739;941
740;904
741;868
742;840
743;813
744;801
745;788
746;790
747;792
748;788
749;784
750;780
751;777
752;782
753;787
754;800
755;813
756;854
757;895
758;924
759;954
760;1021
761;1089
762;1166
763;1243
764;1357
765;1470
766;1552
767;1633
768;1724
769;1815
770;1932
771;2049
772;2090
773;2131
774;2128
775;2126
776;2070
777;2014
778;1958
779;1903
780;1839
781;1774
782;1746
783;1718
784;1743
785;1768
786;1832
787;1896
788;1959
789;2023
790;2147
791;2272
792;2429
793;2586
794;2711
795;2836
796;2889
797;2943
798;2893
799;2844
800;2654
801;2465
802;2245
803;2026
804;1886
805;1746
806;1660
807;1575
808;1554
809;1534
810;1531
811;1528
812;1596
813;1665
814;1715
815;1765
816;1804
817;1843
818;1854
819;1865
820;1803
821;1741
822;1639
823;1538
824;1396
825;1253
826;1125
827;998
828;975
829;953
830;889
831;825
832;820
833;816
834;819
835;823
836;825
837;828
838;856
839;883
840;900
841;917
842;978
843;1040
844;1111
845;1183
846;1242
847;1301
848;1366
849;1431
850;1526
851;1622
852;1730
853;1838
854;1908
855;1979
856;2048
857;2118
858;2065
859;2012
860;1962
861;1913
862;1866
863;1820
864;1828
865;1837
866;1900
867;1964
868;2045
869;2127
870;2275
871;2423
872;2575
873;2727
874;2755
875;2783
876;2642
877;2501
878;2311
879;2121
880;1923
881;1726
882;1640
883;1555
884;1540
885;1525
886;1545
887;1565
888;1610
889;1656
890;1729
891;1803
892;1795
893;1786
894;1695
895;1604
896;1450
897;1296
898;1173
899;1050
900;985
901;920
902;903
903;885
904;870
905;855
906;861
907;868
908;896
909;923
910;967
911;1011
912;1073
913;1134
914;1200
915;1265
916;1302
917;1339
918;1339
