# Strom: -4.74 A
# Magnetfeld: -406 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
504;2389
505;2326
506;2344
507;2361
508;2320
509;2279
510;2259
511;2238
512;2221
513;2204
514;2180
515;2156
516;2148
517;2141
518;2114
519;2088
520;2068
521;2048
522;2036
523;2025
524;2023
525;2021
526;2005
527;1989
528;1978
529;1967
530;1981
531;1995
532;2012
533;2030
534;2011
535;1992
536;2000
537;2008
538;2024
539;2041
540;2034
541;2028
542;2036
543;2045
544;2037
545;2029
546;2028
547;2027
548;2051
549;2076
550;2091
551;2105
552;2107
553;2109
554;2122
555;2135
556;2158
557;2181
558;2199
559;2217
560;2245
561;2274
562;2295
563;2317
564;2327
565;2336
566;2297
567;2258
568;2240
569;2222
570;2203
571;2184
572;2164
573;2144
574;2099
575;2054
576;1985
577;1917
578;1881
579;1846
580;1782
581;1719
582;1649
583;1579
584;1524
585;1468
586;1397
587;1325
588;1301
589;1276
590;1226
591;1177
592;1144
593;1112
594;1069
595;1026
596;1019
597;1012
598;976
599;939
600;924
601;910
602;909
603;908
604;911
605;915
606;891
607;867
608;857
609;847
610;836
611;826
612;826
613;827
614;824
615;820
616;805
617;789
618;784
619;778
620;809
621;840
622;844
623;848
624;840
625;831
626;830
627;829
628;836
629;844
630;845
631;846
632;855
633;864
634;893
635;923
636;920
637;917
638;957
639;997
640;1028
641;1059
642;1083
643;1107
644;1130
645;1154
646;1221
647;1289
648;1326
649;1364
650;1456
651;1549
652;1613
653;1677
654;1786
655;1896
656;2047
657;2199
658;2270
659;2341
660;2455
661;2570
662;2618
663;2666
664;2702
665;2737
666;2689
667;2642
668;2540
669;2439
670;2372
671;2304
672;2218
673;2132
674;2044
675;1956
676;1986
677;2016
678;2016
679;2016
680;2097
681;2179
682;2227
683;2276
684;2388
685;2500
686;2619
687;2737
688;2894
689;3051
690;3189
691;3327
692;3447
693;3568
694;3631
695;3695
696;3658
697;3622
698;3483
699;3345
700;3149
701;2953
702;2801
703;2649
704;2478
705;2308
706;2195
707;2082
708;2014
709;1946
710;1891
711;1837
712;1834
713;1831
714;1887
715;1942
716;1986
717;2030
718;2051
719;2072
720;2092
721;2112
722;2125
723;2138
724;2156
725;2175
726;2096
727;2017
728;1934
729;1850
730;1696
731;1543
732;1436
733;1330
734;1248
735;1167
736;1100
737;1032
738;981
739;930
740;915
741;900
742;869
743;838
744;831
745;824
746;811
747;799
748;794
749;790
750;797
751;804
752;809
753;815
754;821
755;828
756;847
757;867
758;890
759;913
760;959
761;1005
762;1060
763;1115
764;1207
765;1299
766;1388
767;1478
768;1596
769;1713
770;1820
771;1928
772;2037
773;2146
774;2259
775;2372
776;2381
777;2390
778;2360
779;2330
780;2279
781;2229
782;2170
783;2112
784;2090
785;2069
786;2105
787;2141
788;2207
789;2274
790;2388
791;2503
792;2663
793;2822
794;3004
795;3187
796;3307
797;3428
798;3373
799;3319
800;3123
801;2927
802;2681
803;2435
804;2281
805;2127
806;2022
807;1917
808;1906
809;1896
810;1895
811;1894
812;1944
813;1994
814;2037
815;2080
816;2127
817;2174
818;2135
819;2096
820;1979
821;1861
822;1708
823;1555
824;1420
825;1286
826;1199
827;1113
828;1054
829;994
830;950
831;906
832;892
833;878
834;878
835;878
836;890
837;902
838;897
839;892
840;920
841;947
842;1008
843;1069
844;1119
845;1168
846;1257
847;1346
848;1401
849;1457
850;1569
851;1681
852;1774
853;1868
854;1977
855;2087
856;2214
857;2341
858;2389
859;2437
860;2429
861;2422
862;2336
863;2251
864;2207
865;2164
866;2210
867;2257
868;2327
869;2398
870;2563
871;2729
872;2889
873;3049
874;3153
875;3257
876;3132
877;3007
878;2778
879;2550
880;2313
881;2076
882;1965
883;1853
884;1817
885;1781
886;1817
887;1852
888;1907
889;1962
890;2001
891;2040
892;1967
893;1894
894;1738
895;1583
896;1425
897;1267
898;1151
899;1035
900;985
901;935
902;895
903;855
904;855
905;856
906;860
907;865
908;908
909;952
910;1002
911;1051
912;1095
913;1140
914;1179
915;1219
916;1301
917;1383
918;1383
