# Strom: -8.71 A
# Magnetfeld: -593 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;374
2;364
3;354
4;353
5;353
6;347
7;342
8;359
9;376
10;435
11;495
12;629
13;764
14;905
15;1046
16;1087
17;1128
18;989
19;851
20;723
21;595
22;519
23;444
24;412
25;380
26;366
27;353
28;373
29;393
30;370
31;347
32;329
33;311
34;298
35;285
36;287
37;289
38;288
39;287
40;299
41;311
42;351
43;391
44;386
45;382
46;357
47;333
48;327
49;322
50;314
51;307
52;340
53;373
54;408
55;444
56;535
57;626
58;759
59;893
60;1052
61;1212
62;1162
63;1112
64;958
65;804
66;675
67;547
68;482
69;418
70;405
71;393
72;397
73;402
74;397
75;393
76;367
77;342
78;318
79;294
80;294
81;294
82;289
83;285
84;292
85;300
86;302
87;305
88;322
89;340
90;352
91;364
92;372
93;380
94;360
95;340
96;324
97;309
98;329
99;349
100;368
101;387
102;429
103;471
104;537
105;604
106;717
107;830
108;1001
109;1172
110;1224
111;1277
112;1137
113;997
114;844
115;691
116;596
117;502
118;474
119;447
120;420
121;393
122;394
123;396
124;404
125;413
126;389
127;365
128;354
129;344
130;325
131;307
132;301
133;296
134;294
135;293
136;300
137;307
138;328
139;349
140;356
141;364
142;375
143;387
144;391
145;396
146;374
147;353
148;361
149;369
150;360
151;351
152;372
153;393
154;414
155;435
156;475
157;515
158;607
159;700
160;863
161;1026
162;1151
163;1277
164;1286
165;1296
166;1151
167;1006
168;858
169;711
170;629
171;547
172;472
173;398
174;404
175;411
176;412
177;413
178;417
179;422
180;411
181;400
182;387
183;374
184;348
185;322
186;318
187;314
188;313
189;313
190;314
191;316
192;309
193;302
194;311
195;320
196;320
197;320
198;351
199;382
200;390
201;398
202;395
203;393
204;370
205;347
206;363
207;380
208;372
209;364
210;371
211;378
212;392
213;407
214;454
215;502
216;547
217;593
218;720
219;848
220;992
221;1137
222;1282
223;1428
224;1416
225;1405
226;1272
227;1139
228;962
229;786
230;687
231;589
232;546
233;504
234;471
235;438
236;429
237;420
238;427
239;435
240;437
241;440
242;430
243;420
244;415
245;411
246;379
247;347
248;348
249;349
250;332
251;316
252;317
253;318
254;307
255;296
256;304
257;313
258;306
259;300
260;326
261;353
262;377
263;402
264;400
265;398
266;387
267;376
268;370
269;365
270;374
271;384
272;357
273;331
274;349
275;367
276;372
277;378
278;394
279;411
280;420
281;429
282;463
283;498
284;553
285;609
286;686
287;764
288;918
289;1073
290;1225
291;1377
292;1453
293;1529
294;1449
295;1370
296;1218
297;1066
298;952
299;839
300;741
301;644
302;595
303;547
304;519
305;491
306;462
307;433
308;438
309;444
310;447
311;451
312;442
313;433
314;434
315;435
316;414
317;393
318;382
319;371
320;361
321;351
322;346
323;342
324;324
325;307
326;307
327;307
328;307
329;307
330;314
331;322
332;321
333;320
334;322
335;325
336;331
337;338
338;347
339;356
340;377
341;398
342;395
343;393
344;378
345;364
346;366
347;369
348;361
349;353
350;349
351;345
352;348
353;351
354;350
355;349
356;357
357;365
358;380
359;395
360;415
361;435
362;443
363;451
364;488
365;526
366;578
367;631
368;716
369;802
370;900
371;999
372;1115
373;1232
374;1378
375;1525
376;1553
377;1581
378;1545
379;1510
380;1430
381;1350
382;1202
383;1055
384;952
385;850
386;779
387;709
388;650
389;591
390;568
391;546
392;536
393;526
394;503
395;480
396;468
397;456
398;449
399;442
