# Strom: -3.90 A
# Magnetfeld: -343 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
962;856
963;842
964;808
965;775
966;793
967;811
968;778
969;746
970;748
971;751
972;741
973;731
974;747
975;764
976;735
977;706
978;715
979;724
980;731
981;739
982;759
983;779
984;772
985;766
986;782
987;799
988;816
989;833
990;881
991;930
992;962
993;995
994;1054
995;1114
996;1199
997;1285
998;1435
999;1585
1000;1711
1001;1838
1002;2053
1003;2269
1004;2391
1005;2513
1006;2506
1007;2499
1008;2381
1009;2264
1010;2213
1011;2162
1012;2124
1013;2087
1014;2219
1015;2351
1016;2441
1017;2532
1018;2765
1019;2998
1020;3151
1021;3305
1022;3419
1023;3533
1024;3396
1025;3260
1026;3018
1027;2777
1028;2578
1029;2380
1030;2313
1031;2246
1032;2171
1033;2097
1034;2100
1035;2104
1036;2088
1037;2073
1038;2095
1039;2117
1040;2109
1041;2102
1042;1990
1043;1878
1044;1697
1045;1516
1046;1410
1047;1305
1048;1151
1049;997
1050;982
1051;968
1052;918
1053;868
1054;832
1055;797
1056;780
1057;764
1058;767
1059;771
1060;725
1061;680
1062;694
1063;708
1064;724
1065;740
1066;714
1067;689
1068;714
1069;739
1070;749
1071;759
1072;830
1073;901
1074;898
1075;895
1076;961
1077;1028
1078;1110
1079;1192
1080;1340
1081;1489
1082;1685
1083;1882
1084;2130
1085;2379
1086;2448
1087;2517
1088;2445
1089;2373
1090;2298
1091;2224
1092;2184
1093;2144
1094;2273
1095;2402
1096;2558
1097;2714
1098;2994
1099;3274
1100;3291
1101;3309
1102;3147
1103;2985
1104;2751
1105;2517
1106;2323
1107;2129
1108;2066
1109;2004
1110;2029
1111;2055
1112;2088
1113;2122
1114;2123
1115;2124
1116;1949
1117;1774
1118;1624
1119;1474
1120;1324
1121;1175
1122;1098
1123;1021
1124;941
1125;862
1126;815
1127;769
1128;751
1129;733
1130;729
1131;726
1132;737
1133;749
1134;745
1135;742
1136;736
1137;731
1138;741
1139;751
1140;783
1141;815
1142;821
1143;828
1144;887
1145;946
1146;1038
1147;1130
1148;1322
1149;1514
1150;1711
1151;1909
1152;2107
1153;2306
1154;2306
1155;2306
1156;2255
1157;2204
1158;2148
1159;2093
1160;2249
1161;2406
1162;2601
1163;2797
1164;2961
1165;3125
1166;3146
1167;3167
1168;2899
1169;2632
1170;2414
1171;2197
1172;2084
1173;1971
1174;1975
1175;1980
1176;2028
1177;2076
1178;2020
1179;1964
1180;1784
1181;1605
1182;1431
1183;1257
1184;1119
1185;982
1186;916
1187;850
1188;793
1189;737
1190;745
1191;753
1192;731
1193;709
1194;712
1195;715
1196;691
1197;668
1198;707
1199;746
1200;757
1201;769
1202;817
1203;866
1204;953
1205;1041
1206;1157
1207;1274
1208;1445
1209;1616
1210;1905
1211;2195
1212;2267
1213;2340
1214;2235
1215;2131
1216;2129
1217;2127
1218;2324
1219;2521
1220;2720
1221;2919
1222;2985
1223;3052
1224;2921
1225;2790
1226;2580
1227;2370
1228;2204
1229;2038
1230;1994
1231;1951
1232;1977
1233;2004
1234;1941
1235;1878
1236;1701
1237;1525
1238;1356
1239;1188
1240;1054
1241;921
1242;891
1243;862
1244;791
1245;720
1246;722
1247;724
1248;726
1249;729
1250;725
1251;722
1252;753
1253;784
1254;780
1255;777
1256;829
1257;881
1258;1013
1259;1146
1260;1312
1261;1479
1262;1732
1263;1985
1264;2122
1265;2260
1266;2198
1267;2137
1268;2157
1269;2177
1270;2328
1271;2479
1272;2642
1273;2806
1274;2952
1275;3098
1276;2876
1277;2655
1278;2446
1279;2237
1280;2117
1281;1998
1282;2000
1283;2002
1284;1973
1285;1944
1286;1785
1287;1627
1288;1447
1289;1268
1290;1112
1291;957
1292;882
1293;808
1294;788
1295;768
1296;744
1297;720
1298;716
1299;713
1300;716
1301;719
1302;733
1303;748
1304;790
1305;833
1306;915
1307;997
1308;1167
1309;1337
1310;1551
1311;1765
1312;2007
1313;2249
1314;2222
1315;2195
1316;2211
1317;2228
1318;2354
1319;2481
1320;2724
1321;2967
1322;2909
1323;2852
1324;2678
1325;2504
1326;2305
1327;2106
1328;2049
1329;1993
1330;1985
1331;1978
1332;1839
1333;1700
1334;1513
1335;1327
1336;1179
1337;1032
1338;955
1339;879
1340;825
1341;771
1342;752
1343;733
1344;723
1345;713
1346;736
1347;760
1348;796
1349;833
1350;868
1351;904
1352;1057
1353;1210
1354;1439
1355;1669
1356;1846
1357;2024
1358;2075
1359;2127
1360;2184
1361;2242
1362;2368
1363;2495
1364;2684
1365;2874
1366;2885
1367;2897
1368;2897
