# Strom: -5.96 A
# Magnetfeld: -485 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
475;2901
476;2880
477;2860
478;2844
479;2829
480;2832
481;2836
482;2803
483;2771
484;2752
485;2733
486;2701
487;2670
488;2658
489;2646
490;2632
491;2619
492;2567
493;2516
494;2501
495;2487
496;2410
497;2334
498;2335
499;2336
500;2302
501;2269
502;2258
503;2246
504;2171
505;2095
506;2090
507;2084
508;2053
509;2022
510;1981
511;1940
512;1916
513;1891
514;1877
515;1862
516;1850
517;1838
518;1802
519;1767
520;1731
521;1696
522;1703
523;1710
524;1690
525;1670
526;1659
527;1648
528;1642
529;1637
530;1635
531;1634
532;1626
533;1618
534;1612
535;1606
536;1593
537;1580
538;1596
539;1613
540;1617
541;1621
542;1613
543;1606
544;1606
545;1606
546;1619
547;1632
548;1644
549;1656
550;1653
551;1649
552;1663
553;1677
554;1697
555;1717
556;1713
557;1710
558;1735
559;1760
560;1781
561;1802
562;1809
563;1816
564;1848
565;1880
566;1895
567;1911
568;1932
569;1953
570;1970
571;1988
572;2002
573;2017
574;2050
575;2083
576;2107
577;2131
578;2129
579;2128
580;2127
581;2126
582;2123
583;2120
584;2110
585;2100
586;2055
587;2011
588;1959
589;1908
590;1860
591;1813
592;1754
593;1695
594;1635
595;1576
596;1523
597;1469
598;1386
599;1304
600;1273
601;1242
602;1204
603;1166
604;1114
605;1061
606;1057
607;1052
608;1026
609;1000
610;990
611;979
612;941
613;903
614;920
615;937
616;923
617;909
618;916
619;924
620;906
621;888
622;895
623;902
624;896
625;889
626;900
627;910
628;917
629;925
630;952
631;980
632;999
633;1019
634;1054
635;1089
636;1110
637;1131
638;1142
639;1153
640;1215
641;1276
642;1338
643;1401
644;1471
645;1541
646;1642
647;1744
648;1852
649;1960
650;2067
651;2174
652;2267
653;2360
654;2453
655;2546
656;2583
657;2620
658;2603
659;2587
660;2521
661;2455
662;2351
663;2248
664;2158
665;2068
666;1960
667;1852
668;1782
669;1711
670;1677
671;1644
672;1600
673;1556
674;1565
675;1575
676;1604
677;1633
678;1657
679;1681
680;1765
681;1848
682;1953
683;2059
684;2160
685;2261
686;2391
687;2522
688;2646
689;2770
690;2895
691;3021
692;3160
693;3300
694;3343
695;3386
696;3364
697;3342
698;3225
699;3108
700;2958
701;2809
702;2582
703;2355
704;2229
705;2103
706;1986
707;1869
708;1811
709;1753
710;1689
711;1625
712;1594
713;1564
714;1553
715;1543
716;1585
717;1628
718;1653
719;1679
720;1700
721;1721
722;1774
723;1827
724;1868
725;1910
726;1941
727;1972
728;2000
729;2029
730;2044
731;2060
732;1967
733;1875
734;1784
735;1693
736;1561
737;1430
738;1346
739;1262
740;1188
741;1114
742;1063
743;1011
744;977
745;943
746;942
747;940
748;920
749;900
750;894
751;887
752;915
753;942
754;942
755;941
756;981
757;1020
758;1061
759;1102
760;1186
761;1271
762;1379
763;1488
764;1581
765;1674
766;1785
767;1896
768;2013
769;2131
770;2198
771;2265
772;2249
773;2234
774;2195
775;2156
776;2063
777;1971
778;1884
779;1797
780;1769
781;1742
782;1723
783;1703
784;1722
785;1741
786;1805
787;1869
788;1973
789;2077
790;2189
791;2300
792;2463
793;2627
794;2769
795;2912
796;3060
797;3209
798;3200
799;3190
800;3002
801;2814
802;2587
803;2360
804;2182
805;2004
806;1868
807;1732
808;1663
809;1595
810;1603
811;1611
812;1622
813;1632
814;1685
815;1738
816;1788
817;1839
818;1908
819;1977
820;2006
821;2035
822;2019
823;2003
824;1924
825;1846
826;1698
827;1551
828;1413
829;1276
830;1186
831;1096
832;1043
833;990
834;970
835;950
836;976
837;1001
838;999
839;998
840;1050
841;1103
842;1160
843;1216
844;1292
845;1369
846;1447
847;1526
848;1604
849;1682
850;1772
851;1863
852;1956
853;2050
854;2080
855;2111
856;2093
857;2076
858;2009
859;1942
860;1905
861;1868
862;1849
863;1831
864;1839
865;1846
866;1897
867;1948
868;2020
869;2092
870;2232
871;2373
872;2524
873;2676
874;2808
875;2939
876;2851
877;2764
878;2556
879;2349
880;2109
881;1869
882;1756
883;1642
884;1575
885;1508
886;1518
887;1528
888;1563
889;1599
890;1650
891;1701
892;1750
893;1799
894;1820
895;1841
896;1785
897;1728
898;1597
899;1466
900;1336
901;1207
902;1119
903;1031
904;1007
905;982
906;1011
907;1040
908;1067
909;1093
910;1151
911;1210
912;1262
913;1315
914;1370
915;1425
916;1483
917;1540
918;1540
