# Strom: -5.23 A
# Magnetfeld: -439 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;2704
2;2697
3;2690
4;2396
5;2102
6;1875
7;1649
8;1626
9;1603
10;1752
11;1902
12;1957
13;2013
14;1838
15;1663
16;1408
17;1154
18;1048
19;942
20;864
21;786
22;754
23;722
24;742
25;762
26;793
27;824
28;931
29;1039
30;1222
31;1405
32;1558
33;1711
34;1733
35;1756
36;1661
37;1567
38;1551
39;1536
40;1620
41;1705
42;1959
43;2213
44;2469
45;2726
46;2713
47;2701
48;2409
49;2118
50;1862
51;1607
52;1569
53;1532
54;1657
55;1782
56;1922
57;2062
58;1963
59;1864
60;1626
61;1388
62;1219
63;1050
64;948
65;846
66;787
67;728
68;719
69;711
70;716
71;722
72;780
73;839
74;932
75;1026
76;1174
77;1323
78;1500
79;1678
80;1710
81;1742
82;1691
83;1640
84;1595
85;1550
86;1585
87;1621
88;1743
89;1865
90;2205
91;2546
92;2710
93;2874
94;2756
95;2639
96;2322
97;2005
98;1771
99;1538
100;1512
101;1487
102;1605
103;1723
104;1903
105;2084
106;2069
107;2055
108;1822
109;1590
110;1376
111;1163
112;1023
113;884
114;816
115;749
116;728
117;708
118;726
119;744
120;758
121;773
122;809
123;846
124;912
125;979
126;1182
127;1385
128;1569
129;1754
130;1789
131;1825
132;1747
133;1669
134;1614
135;1560
136;1548
137;1536
138;1606
139;1676
140;1862
141;2049
142;2367
143;2686
144;2821
145;2956
146;2750
147;2544
148;2284
149;2024
150;1843
151;1663
152;1581
153;1499
154;1569
155;1640
156;1813
157;1987
158;2101
159;2215
160;2090
161;1965
162;1690
163;1416
164;1226
165;1037
166;945
167;853
168;797
169;742
170;752
171;762
172;750
173;739
174;736
175;733
176;757
177;782
178;870
179;959
180;1068
181;1177
182;1334
183;1492
184;1678
185;1864
186;1873
187;1882
188;1800
189;1718
190;1685
191;1652
192;1611
193;1570
194;1579
195;1589
196;1730
197;1871
198;2156
199;2442
200;2736
201;3030
202;3064
203;3098
204;2804
205;2510
206;2203
207;1896
208;1750
209;1605
210;1516
211;1428
212;1519
213;1610
214;1764
215;1918
216;2061
217;2204
218;2185
219;2167
220;1939
221;1711
222;1519
223;1327
224;1196
225;1066
226;992
227;919
228;839
229;760
230;732
231;704
232;719
233;735
234;742
235;749
