# Strom: -5.19 A
# Magnetfeld: -437 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
747;1689
748;1684
749;1680
750;1711
751;1743
752;1727
753;1711
754;1718
755;1725
756;1748
757;1772
758;1748
759;1725
760;1750
761;1776
762;1769
763;1762
764;1782
765;1803
766;1834
767;1865
768;1883
769;1902
770;1905
771;1909
772;1911
773;1913
774;1925
775;1938
776;1963
777;1989
778;1998
779;2007
780;2029
781;2051
782;2074
783;2098
784;2148
785;2198
786;2202
787;2206
788;2266
789;2326
790;2298
791;2271
792;2325
793;2379
794;2380
795;2382
796;2415
797;2448
798;2397
799;2346
800;2352
801;2359
802;2288
803;2218
804;2192
805;2166
806;2106
807;2046
808;1973
809;1900
810;1854
811;1809
812;1739
813;1669
814;1611
815;1554
816;1496
817;1438
818;1389
819;1341
820;1293
821;1246
822;1224
823;1203
824;1160
825;1117
826;1092
827;1068
828;1050
829;1033
830;1021
831;1010
832;1000
833;990
834;997
835;1004
836;972
837;941
838;950
839;959
840;914
841;870
842;884
843;899
844;911
845;924
846;929
847;935
848;927
849;919
850;913
851;908
852;919
853;930
854;965
855;1001
856;990
857;979
858;991
859;1004
860;1029
861;1055
862;1062
863;1070
864;1130
865;1190
866;1205
867;1221
868;1291
869;1361
870;1398
871;1436
872;1484
873;1532
874;1620
875;1709
876;1834
877;1960
878;2084
879;2209
880;2317
881;2426
882;2539
883;2652
884;2728
885;2805
886;2823
887;2841
888;2725
889;2610
890;2568
891;2526
892;2367
893;2209
894;2125
895;2042
896;1938
897;1834
898;1770
899;1707
900;1658
901;1609
902;1587
903;1565
904;1623
905;1681
906;1706
907;1731
908;1809
909;1887
910;1955
911;2024
912;2093
913;2162
914;2298
915;2435
916;2552
917;2670
918;2710
919;2750
920;2771
921;2792
922;2728
923;2664
924;2543
925;2422
926;2331
927;2240
928;2096
929;1953
930;1893
931;1834
932;1787
933;1740
934;1738
935;1736
936;1776
937;1816
938;1777
939;1738
940;1801
941;1864
942;1926
943;1989
944;2005
945;2022
946;2090
947;2158
948;2201
949;2244
950;2267
951;2291
952;2325
953;2359
954;2275
955;2191
956;2068
957;1945
958;1811
959;1678
960;1548
961;1419
962;1357
963;1296
964;1230
965;1165
966;1127
967;1090
968;1040
969;990
970;993
971;997
972;974
973;952
974;957
975;962
976;948
977;935
978;954
979;973
980;972
981;972
982;986
983;1001
984;1027
985;1053
986;1111
987;1170
988;1250
989;1330
990;1395
991;1461
992;1626
993;1791
994;1948
995;2106
996;2357
997;2608
998;2689
999;2770
1000;2740
1001;2710
1002;2547
1003;2384
1004;2217
1005;2051
1006;1937
1007;1823
1008;1722
1009;1621
1010;1616
1011;1612
1012;1660
1013;1709
1014;1761
1015;1813
1016;1946
1017;2080
1018;2256
1019;2433
1020;2552
1021;2672
1022;2693
1023;2714
1024;2592
1025;2471
1026;2354
1027;2238
1028;2069
1029;1900
1030;1842
1031;1785
1032;1746
1033;1707
1034;1736
1035;1765
1036;1786
1037;1807
1038;1836
1039;1865
1040;1975
1041;2086
1042;2198
1043;2311
1044;2325
1045;2339
1046;2261
1047;2184
1048;2034
1049;1885
1050;1704
1051;1523
1052;1421
1053;1319
1054;1239
1055;1159
1056;1093
1057;1028
1058;1010
1059;992
1060;969
1061;946
1062;937
1063;928
1064;934
1065;941
1066;923
1067;906
1068;973
1069;1041
1070;1061
1071;1081
1072;1143
1073;1205
1074;1363
1075;1521
1076;1687
1077;1853
1078;2073
1079;2293
1080;2489
1081;2686
1082;2645
1083;2604
1084;2418
1085;2233
1086;2079
1087;1925
1088;1825
1089;1725
1090;1688
1091;1652
1092;1698
1093;1745
1094;1847
1095;1949
1096;2116
1097;2284
1098;2463
1099;2643
1100;2617
1101;2592
1102;2477
1103;2362
1104;2153
1105;1945
1106;1873
1107;1802
1108;1768
1109;1734
1110;1746
1111;1758
1112;1846
1113;1934
1114;1991
1115;2049
1116;2136
1117;2224
1118;2229
1119;2235
1120;2118
1121;2002
1122;1860
1123;1718
1124;1562
1125;1407
1126;1279
1127;1152
1128;1072
1129;992
1130;982
1131;973
1132;964
1133;955
1134;922
1135;890
1136;937
1137;984
1138;980
1139;977
1140;1070
1141;1163
1142;1229
1143;1296
1144;1470
1145;1645
1146;1902
1147;2160
1148;2376
1149;2593
1150;2557
1151;2522
1152;2327
1153;2133
1154;1973
1155;1813
1156;1717
1157;1621
1158;1656
1159;1692
1160;1835
1161;1978
1162;2171
1163;2364
1164;2488
1165;2612
1166;2527
1167;2442
1168;2268
1169;2095
1170;1969
1171;1843
1172;1785
1173;1727
1174;1724
1175;1722
1176;1788
1177;1854
1178;1974
1179;2095
1180;2160
1181;2226
1182;2167
1183;2109
1184;1916
1185;1723
1186;1572
1187;1421
1188;1285
1189;1150
1190;1089
1191;1028
1192;980
1193;932
1194;932
1195;933
1196;958
1197;984
1198;981
1199;979
1200;1055
1201;1132
1202;1259
1203;1387
1204;1598
1205;1809
1206;2074
1207;2339
1208;2381
1209;2424
1210;2349
1211;2275
1212;2059
1213;1843
1214;1745
1215;1647
1216;1709
1217;1772
1218;1864
1219;1956
1220;2140
1221;2324
1222;2395
1223;2466
1224;2327
1225;2188
1226;2038
1227;1889
1228;1809
1229;1729
1230;1722
1231;1716
1232;1766
1233;1816
1234;1921
1235;2026
1236;2102
1237;2178
1238;2055
1239;1933
1240;1729
1241;1525
1242;1373
1243;1221
1244;1112
1245;1004
1246;979
1247;955
1248;916
1249;877
1250;907
1251;937
1252;999
1253;1061
1254;1094
1255;1128
1256;1304
1257;1481
1258;1753
1259;2026
1260;2208
1261;2390
1262;2351
1263;2313
1264;2113
1265;1914
1266;1778
1267;1643
1268;1690
1269;1738
1270;1898
1271;2058
1272;2163
1273;2268
1274;2363
1275;2459
1276;2296
1277;2133
1278;1987
1279;1842
1280;1780
1281;1718
1282;1754
1283;1791
1284;1901
1285;2011
1286;2043
1287;2075
1288;2012
1289;1949
1290;1753
1291;1558
1292;1420
1293;1283
1294;1146
1295;1010
1296;972
1297;935
1298;932
1299;930
1300;921
1301;913
1302;968
1303;1023
1304;1176
1305;1330
1306;1597
1307;1865
1308;2094
1309;2324
1310;2309
1311;2295
1312;2122
1313;1949
1314;1823
1315;1698
1316;1743
1317;1789
1318;1939
1319;2089
1320;2207
1321;2326
1322;2295
1323;2264
1324;2109
1325;1955
1326;1869
1327;1783
1328;1759
1329;1736
1330;1836
1331;1936
1332;2029
1333;2122
1334;2067
1335;2013
1336;1841
1337;1669
1338;1476
1339;1283
1340;1143
1341;1004
1342;966
1343;928
1344;939
1345;950
1346;987
1347;1024
1348;1119
1349;1215
1350;1373
1351;1532
1352;1795
1353;2058
1354;2192
1355;2326
1356;2153
1357;1980
1358;1848
1359;1716
1360;1738
1361;1760
1362;1878
1363;1996
1364;2107
1365;2218
1366;2238
1367;2259
1368;2259
