# Strom: -5.54 A
# Magnetfeld: -459 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
738;1862
739;1842
740;1842
741;1843
742;1800
743;1758
744;1737
745;1716
746;1739
747;1762
748;1759
749;1756
750;1729
751;1703
752;1690
753;1678
754;1690
755;1703
756;1669
757;1636
758;1671
759;1707
760;1675
761;1643
762;1636
763;1629
764;1636
765;1643
766;1633
767;1623
768;1658
769;1694
770;1695
771;1696
772;1730
773;1765
774;1766
775;1767
776;1768
777;1769
778;1784
779;1800
780;1821
781;1843
782;1873
783;1904
784;1908
785;1913
786;1925
787;1938
788;1987
789;2036
790;2034
791;2033
792;2060
793;2087
794;2087
795;2087
796;2109
797;2131
798;2187
799;2244
800;2214
801;2184
802;2171
803;2158
804;2162
805;2167
806;2111
807;2056
808;1998
809;1940
810;1898
811;1856
812;1798
813;1740
814;1694
815;1649
816;1593
817;1538
818;1467
819;1396
820;1337
821;1279
822;1261
823;1243
824;1172
825;1101
826;1090
827;1079
828;1061
829;1044
830;1001
831;959
832;957
833;955
834;930
835;906
836;892
837;879
838;872
839;866
840;883
841;901
842;893
843;886
844;866
845;846
846;851
847;857
848;868
849;879
850;882
851;886
852;863
853;840
854;883
855;926
856;908
857;890
858;911
859;932
860;972
861;1013
862;1002
863;992
864;1011
865;1030
866;1093
867;1157
868;1185
869;1214
870;1291
871;1368
872;1433
873;1498
874;1571
875;1645
876;1812
877;1980
878;2096
879;2213
880;2283
881;2353
882;2453
883;2553
884;2559
885;2566
886;2568
887;2570
888;2481
889;2393
890;2293
891;2193
892;2087
893;1982
894;1900
895;1818
896;1771
897;1725
898;1676
899;1627
900;1614
901;1601
902;1599
903;1598
904;1649
905;1701
906;1769
907;1838
908;1921
909;2005
910;2145
911;2286
912;2432
913;2579
914;2753
915;2928
916;3081
917;3234
918;3329
919;3425
920;3456
921;3487
922;3449
923;3411
924;3249
925;3087
926;2901
927;2715
928;2573
929;2431
930;2247
931;2064
932;1964
933;1864
934;1813
935;1763
936;1733
937;1703
938;1723
939;1743
940;1711
941;1680
942;1732
943;1785
944;1811
945;1838
946;1898
947;1958
948;1999
949;2040
950;2063
951;2086
952;2140
953;2195
954;2192
955;2189
956;2065
957;1942
958;1821
959;1701
960;1595
961;1489
962;1359
963;1230
964;1192
965;1154
966;1094
967;1035
968;981
969;928
970;911
971;895
972;888
973;882
974;871
975;861
976;839
977;817
978;828
979;840
980;851
981;862
982;889
983;917
984;948
985;979
986;1053
987;1128
988;1181
989;1234
990;1322
991;1410
992;1589
993;1769
994;1936
995;2104
996;2257
997;2411
998;2476
999;2542
1000;2493
1001;2444
1002;2273
1003;2102
1004;1942
1005;1782
1006;1712
1007;1643
1008;1637
1009;1632
1010;1668
1011;1705
1012;1758
1013;1811
1014;1973
1015;2135
1016;2324
1017;2513
1018;2756
1019;2999
1020;3201
1021;3403
1022;3454
1023;3505
1024;3390
1025;3276
1026;3009
1027;2743
1028;2495
1029;2248
1030;2091
1031;1934
1032;1844
1033;1754
1034;1710
1035;1667
1036;1689
1037;1711
1038;1745
1039;1780
1040;1803
1041;1827
1042;1913
1043;2000
1044;2045
1045;2091
1046;2105
1047;2120
1048;2032
1049;1944
1050;1756
1051;1569
1052;1454
1053;1339
1054;1217
1055;1095
1056;1035
1057;975
1058;934
1059;893
1060;883
1061;873
1062;869
1063;866
1064;865
1065;864
1066;857
1067;850
1068;884
1069;919
1070;1002
1071;1086
1072;1160
1073;1235
1074;1341
1075;1447
1076;1631
1077;1816
1078;2045
1079;2275
1080;2356
1081;2437
1082;2398
1083;2360
1084;2188
1085;2016
1086;1884
1087;1752
1088;1686
1089;1621
1090;1610
1091;1600
1092;1762
1093;1925
1094;2104
1095;2284
1096;2544
1097;2805
1098;2985
1099;3165
1100;3219
1101;3274
1102;3105
1103;2937
1104;2684
1105;2431
1106;2201
1107;1971
1108;1876
1109;1782
1110;1744
1111;1707
1112;1691
1113;1676
1114;1752
1115;1829
1116;1896
1117;1964
1118;2045
1119;2126
1120;2064
1121;2002
1122;1866
1123;1731
1124;1539
1125;1347
1126;1235
1127;1124
1128;1061
1129;999
1130;952
1131;906
1132;891
1133;877
1134;857
1135;837
1136;859
1137;881
1138;911
1139;941
1140;1019
1141;1097
1142;1200
1143;1303
1144;1488
1145;1674
1146;1906
1147;2138
1148;2242
1149;2346
1150;2270
1151;2195
1152;2054
1153;1914
1154;1773
1155;1632
1156;1632
1157;1632
1158;1714
1159;1796
1160;2009
1161;2222
1162;2549
1163;2876
1164;3029
1165;3183
1166;3142
1167;3101
1168;2842
1169;2583
1170;2277
1171;1971
1172;1861
1173;1752
1174;1696
1175;1641
1176;1686
1177;1731
1178;1788
1179;1845
1180;1950
1181;2056
1182;1997
1183;1938
1184;1856
1185;1774
1186;1573
1187;1372
1188;1243
1189;1114
1190;1035
1191;957
1192;919
1193;881
1194;891
1195;901
1196;886
1197;871
1198;896
1199;921
1200;981
1201;1041
1202;1175
1203;1310
1204;1541
1205;1772
1206;1969
1207;2167
1208;2221
1209;2275
1210;2171
1211;2067
1212;1894
1213;1722
1214;1632
1215;1543
1216;1679
1217;1816
1218;2062
1219;2308
1220;2564
1221;2821
1222;2917
1223;3014
1224;2890
1225;2766
1226;2481
1227;2197
1228;1973
1229;1749
1230;1702
1231;1656
1232;1671
1233;1687
1234;1761
1235;1836
1236;1917
1237;1998
1238;1938
1239;1878
1240;1732
1241;1587
1242;1394
1243;1201
1244;1088
1245;975
1246;933
1247;891
1248;894
1249;897
1250;882
1251;868
1252;900
1253;933
1254;1031
1255;1130
1256;1285
1257;1441
1258;1681
1259;1922
1260;2077
1261;2233
1262;2182
1263;2131
1264;1954
1265;1778
1266;1715
1267;1652
1268;1752
1269;1853
1270;2059
1271;2266
1272;2605
1273;2945
1274;2976
1275;3007
1276;2802
1277;2597
1278;2325
1279;2053
1280;1882
1281;1711
1282;1694
1283;1678
1284;1704
1285;1731
1286;1799
1287;1867
1288;1883
1289;1900
1290;1758
1291;1616
1292;1438
1293;1261
1294;1148
1295;1035
1296;963
1297;891
1298;884
1299;877
1300;901
1301;926
1302;999
1303;1072
1304;1197
1305;1323
1306;1532
1307;1742
1308;1944
1309;2146
1310;2119
1311;2093
1312;1949
1313;1805
1314;1732
1315;1660
1316;1798
1317;1936
1318;2218
1319;2501
1320;2736
1321;2972
1322;2846
1323;2721
1324;2507
1325;2293
1326;2079
1327;1865
1328;1782
1329;1700
1330;1741
1331;1782
1332;1837
1333;1893
1334;1878
1335;1864
1336;1773
1337;1683
1338;1459
1339;1235
1340;1164
1341;1094
1342;996
1343;899
1344;911
1345;924
1346;907
1347;890
1348;997
1349;1104
1350;1261
1351;1418
1352;1670
1353;1922
1354;2016
1355;2111
1356;1998
1357;1885
1358;1823
1359;1762
1360;1869
1361;1976
1362;2170
1363;2364
1364;2613
1365;2863
1366;2804
1367;2746
1368;2746
