# Strom: -1.39 A
# Magnetfeld: -129 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;2147
2;2205
3;2264
4;2042
5;1820
6;1575
7;1330
8;1079
9;828
10;741
11;655
12;619
13;584
14;542
15;500
16;470
17;440
18;456
19;473
20;450
21;427
22;451
23;475
24;465
25;456
26;468
27;480
28;493
29;506
30;522
31;538
32;588
33;638
34;714
35;790
36;995
37;1201
38;1526
39;1851
40;2075
41;2299
42;2272
43;2246
44;2235
45;2224
46;2249
47;2275
48;2156
49;2038
50;1781
51;1525
52;1247
53;970
54;826
55;682
56;627
57;573
58;533
59;493
60;481
61;469
62;470
63;471
64;476
65;482
66;463
67;445
68;463
69;482
70;483
71;484
72;485
73;487
74;501
75;516
76;536
77;557
78;589
79;622
80;707
81;793
82;902
83;1012
84;1303
85;1594
86;1887
87;2180
88;2289
89;2399
90;2278
91;2158
92;2184
93;2211
94;2316
95;2422
96;2261
97;2100
98;1753
99;1407
100;1199
101;992
102;876
103;760
104;681
105;602
106;586
107;571
108;533
109;496
110;494
111;493
112;487
113;482
114;468
115;455
116;454
117;453
118;464
119;475
120;464
121;453
122;457
123;462
124;476
125;491
126;531
127;571
128;582
129;593
130;670
131;748
132;816
133;884
134;1094
135;1305
136;1603
137;1902
138;2173
139;2444
140;2480
141;2517
142;2376
143;2235
144;2217
145;2200
146;2373
147;2546
148;2438
149;2330
150;1976
151;1623
152;1383
153;1143
154;971
155;800
156;734
157;669
158;623
159;577
160;556
161;535
162;515
163;496
164;481
165;467
166;474
167;482
168;470
169;458
170;465
171;473
172;475
173;478
174;488
175;498
176;500
177;502
178;515
179;529
180;540
181;551
182;562
183;573
184;605
185;638
186;694
187;751
188;829
189;908
190;1081
191;1254
192;1513
193;1772
194;2133
195;2495
196;2564
197;2633
198;2469
199;2306
200;2255
201;2204
202;2276
203;2348
204;2484
205;2621
206;2524
207;2428
208;2129
209;1831
210;1522
211;1214
212;1056
213;899
214;832
215;766
216;711
217;657
218;641
219;626
220;571
221;516
222;514
223;513
224;504
225;495
226;491
227;487
228;486
229;486
230;484
231;482
232;481
233;480
234;481
235;482
236;500
237;518
238;523
239;529
240;511
241;493
242;506
243;520
244;550
245;580
246;596
247;613
248;653
249;693
250;744
251;795
252;909
253;1024
254;1141
255;1259
256;1553
257;1847
258;2164
259;2482
260;2602
261;2723
262;2654
263;2586
264;2433
265;2280
266;2341
267;2402
268;2524
269;2646
270;2718
271;2790
272;2689
273;2588
274;2257
275;1927
276;1673
277;1419
278;1250
279;1081
280;1004
281;928
282;842
283;757
284;707
285;657
286;638
287;620
288;605
289;591
290;567
291;544
292;538
293;533
294;506
295;480
296;494
297;509
298;508
299;507
300;502
301;498
302;480
303;462
304;486
305;511
306;506
307;502
308;511
309;520
310;522
311;524
312;520
313;516
314;544
315;573
316;571
317;569
318;602
319;635
320;655
321;675
322;695
323;715
324;766
325;817
326;891
327;966
328;1090
329;1215
330;1410
331;1605
332;1855
333;2106
334;2345
335;2584
336;2742
337;2901
338;2832
339;2763
340;2651
341;2539
342;2489
343;2439
344;2431
345;2424
346;2556
347;2688
348;2827
349;2967
350;2925
351;2883
352;2687
353;2492
354;2242
355;1993
356;1776
357;1560
358;1391
359;1223
360;1115
361;1008
362;941
363;875
364;820
365;766
366;740
367;715
368;691
369;668
370;645
371;622
372;595
373;569
374;564
375;560
376;558
377;557
378;543
379;529
380;532
381;536
382;537
383;538
384;512
385;486
386;506
387;526
388;511
389;496
390;518
391;540
392;532
393;524
394;524
395;524
396;517
397;511
398;509
399;507
400;526
401;546
402;552
403;558
404;548
405;538
406;554
407;571
408;574
409;578
410;603
411;629
412;643
413;658
414;668
415;678
416;726
417;775
418;787
419;800
420;884
421;968
422;1011
423;1055
424;1152
425;1250
426;1368
427;1487
428;1700
429;1914
430;2111
431;2308
432;2508
433;2708
434;2911
435;3114
436;3071
437;3029
438;3002
439;2976
440;2860
441;2745
442;2625
443;2506
444;2536
445;2566
446;2571
447;2577
448;2591
449;2606
450;2761
451;2916
452;2997
453;3079
454;3151
455;3223
456;3119
457;3016
458;2870
459;2725
460;2533
461;2342
462;2143
463;1945
464;1788
465;1632
466;1506
467;1381
468;1289
469;1197
470;1113
471;1030
472;982
473;935
474;910
475;886
476;835
477;784
478;781
479;779
480;770
481;762
482;735
483;709
484;694
485;680
486;664
487;649
488;630
489;611
490;605
491;600
492;600
493;600
494;578
495;557
496;578
497;600
498;584
499;569
500;564
501;560
502;553
503;546
504;548
505;551
506;560
507;569
508;539
509;509
510;537
511;566
512;552
513;538
514;543
515;549
516;556
517;564
518;557
519;551
520;542
521;533
522;553
523;573
524;554
525;536
526;555
527;575
528;561
529;547
530;534
531;522
532;527
533;533
534;532
535;531
536;528
537;526
538;539
539;553
540;575
541;597
542;592
543;587
544;576
545;566
546;585
547;604
548;597
549;591
550;601
551;611
552;604
553;598
554;602
555;606
556;619
557;633
558;640
559;648
560;656
561;664
562;674
563;684
564;695
565;706
566;720
567;735
568;733
569;731
570;755
571;779
572;781
573;784
574;797
575;811
576;854
577;897
578;893
579;890
580;907
581;924
582;953
583;982
584;997
585;1012
586;1056
587;1101
588;1148
589;1195
590;1207
591;1219
592;1237
593;1256
594;1348
595;1441
596;1445
597;1450
598;1509
599;1569
600;1614
601;1660
602;1716
603;1772
604;1864
605;1956
606;1980
607;2004
608;2100
609;2197
610;2230
611;2264
612;2367
613;2471
614;2546
615;2621
616;2642
617;2663
618;2736
619;2810
620;2843
621;2876
622;2970
623;3065
624;3084
625;3103
626;3130
627;3158
628;3181
629;3205
630;3243
631;3282
632;3278
633;3274
634;3262
635;3251
636;3282
637;3314
638;3303
639;3292
640;3286
641;3280
642;3274
643;3269
644;3240
645;3212
646;3255
647;3298
648;3259
649;3220
650;3212
651;3205
652;3196
653;3187
654;3159
655;3132
656;3095
657;3059
658;3061
659;3063
660;3079
661;3096
662;3047
663;2998
664;2987
665;2976
666;3000
667;3025
668;3005
669;2985
670;3028
671;3072
672;3019
673;2967
674;2937
675;2907
676;2928
677;2950
678;2954
679;2959
680;2974
681;2990
682;2925
683;2861
684;2878
685;2896
686;2920
687;2945
688;2967
689;2990
690;2951
691;2912
692;2937
693;2963
694;3006
695;3050
696;3008
697;2967
698;2976
699;2985
700;2998
701;3012
702;2978
703;2945
704;2953
705;2961
706;2978
707;2996
708;3001
709;3007
710;3058
711;3110
712;3102
713;3094
714;3125
715;3156
716;3130
717;3105
718;3148
719;3192
720;3193
721;3194
722;3238
723;3283
724;3276
725;3269
726;3293
727;3318
728;3284
729;3251
730;3278
731;3305
732;3269
733;3234
734;3270
735;3307
736;3262
737;3218
738;3216
739;3214
740;3156
741;3099
742;3094
743;3090
744;3024
745;2959
746;2913
747;2868
748;2815
749;2763
750;2706
751;2650
752;2602
753;2555
754;2469
755;2384
756;2359
757;2335
758;2264
759;2193
760;2109
761;2026
762;1945
763;1864
764;1851
765;1838
766;1762
767;1687
768;1628
769;1570
770;1567
771;1565
772;1502
773;1439
774;1359
775;1279
776;1249
777;1219
778;1185
779;1152
780;1137
781;1123
782;1067
783;1012
784;1033
785;1055
786;1028
787;1002
788;976
789;950
790;934
791;919
792;903
793;888
794;884
795;881
796;837
797;793
798;790
799;788
800;789
801;791
802;768
803;746
