# Strom: -5.21 A
# Magnetfeld: -438 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
613;589
614;579
615;569
616;578
617;587
618;586
619;586
620;574
621;562
622;574
623;587
624;579
625;571
626;576
627;582
628;583
629;584
630;607
631;631
632;612
633;593
634;588
635;584
636;608
637;633
638;629
639;626
640;629
641;633
642;626
643;620
644;630
645;640
646;639
647;638
648;647
649;657
650;664
651;671
652;680
653;689
654;678
655;668
656;671
657;675
658;695
659;715
660;726
661;737
662;716
663;695
664;688
665;682
666;704
667;726
668;710
669;695
670;713
671;731
672;745
673;760
674;757
675;755
676;737
677;720
678;741
679;762
680;742
681;722
682;725
683;728
684;738
685;748
686;761
687;775
688;759
689;744
690;746
691;749
692;736
693;724
694;716
695;709
696;737
697;766
698;744
699;722
700;719
701;717
702;736
703;755
704;719
705;684
706;708
707;733
708;704
709;675
710;680
711;686
712;673
713;660
714;648
715;637
716;624
717;611
718;637
719;664
720;653
721;642
722;641
723;640
724;637
725;635
726;621
727;607
728;616
729;626
730;618
731;611
732;605
733;600
734;603
735;607
736;602
737;598
738;584
739;571
740;580
741;589
742;580
743;571
744;576
745;582
746;594
747;607
748;595
749;584
750;589
751;595
752;583
753;571
754;585
755;600
756;603
757;606
758;594
759;582
760;600
761;618
762;612
763;606
764;624
765;642
766;635
767;629
768;626
769;624
770;646
771;668
772;642
773;617
774;657
775;697
776;678
777;660
778;676
779;693
780;698
781;704
782;713
783;722
784;729
785;737
786;731
787;726
788;752
789;779
790;770
791;762
792;786
793;811
794;819
795;828
796;808
797;788
798;784
799;780
800;777
801;775
802;765
803;755
804;757
805;759
806;730
807;702
808;694
809;686
810;646
811;606
812;582
813;558
814;555
815;553
816;517
817;482
818;480
819;478
820;470
821;462
822;438
823;415
824;426
825;438
826;419
827;400
828;393
829;387
830;374
831;362
832;368
833;374
834;364
835;354
836;344
837;334
838;348
839;362
840;358
841;354
842;346
843;338
844;338
845;338
846;342
847;347
848;340
849;334
850;335
851;336
852;349
853;362
854;365
855;369
856;382
857;395
858;387
859;380
860;390
861;400
862;391
863;382
864;392
865;402
866;431
867;460
868;473
869;486
870;492
871;498
872;517
873;536
874;561
875;587
876;656
877;726
878;743
879;760
880;788
881;817
882;846
883;875
884;908
885;942
886;938
887;935
888;890
889;846
890;833
891;820
892;776
893;733
894;700
895;668
896;634
897;600
898;584
899;569
900;560
901;551
902;579
903;607
904;586
905;566
906;581
907;597
908;612
909;628
910;638
911;648
912;694
913;740
914;762
915;784
916;827
917;871
918;881
919;891
920;889
921;888
922;886
923;884
924;840
925;797
926;766
927;735
928;693
929;651
930;638
931;626
932;610
933;595
934;601
935;607
936;606
937;606
938;604
939;602
940;594
941;587
942;612
943;637
944;650
945;664
946;696
947;728
948;754
949;780
950;791
951;802
952;787
953;773
954;758
955;744
956;701
957;658
958;594
959;531
960;511
961;491
962;475
963;460
964;441
965;422
966;403
967;384
968;382
969;380
970;372
971;365
972;366
973;367
974;353
975;340
976;345
977;351
978;356
979;362
980;355
981;349
982;351
983;353
984;363
985;373
986;387
987;402
988;444
989;486
990;486
991;486
992;561
993;637
994;680
995;724
996;787
997;850
998;904
999;959
1000;920
1001;881
1002;838
1003;795
1004;747
1005;700
1006;654
1007;609
1008;589
1009;569
1010;551
1011;533
1012;557
1013;582
1014;595
1015;609
1016;653
1017;697
1018;746
1019;795
1020;840
1021;886
1022;866
1023;846
1024;807
1025;769
1026;768
1027;768
1028;700
1029;633
1030;625
1031;617
1032;607
1033;598
1034;595
1035;593
1036;595
1037;598
1038;625
1039;653
1040;672
1041;691
1042;726
1043;762
1044;770
1045;779
1046;764
1047;749
1048;692
1049;635
1050;593
1051;551
1052;516
1053;482
1054;445
1055;409
1056;401
1057;393
1058;372
1059;351
1060;343
1061;336
1062;350
1063;364
1064;359
1065;354
1066;358
1067;362
1068;373
1069;384
1070;401
1071;418
1072;447
1073;476
1074;505
1075;535
1076;596
1077;658
1078;705
1079;753
1080;823
1081;893
1082;873
1083;853
1084;805
1085;757
1086;716
1087;675
1088;628
1089;582
1090;564
1091;547
1092;563
1093;580
1094;617
1095;655
1096;730
1097;806
1098;825
1099;844
1100;835
1101;826
1102;783
1103;740
1104;696
1105;653
1106;628
1107;604
1108;592
1109;580
1110;595
1111;611
1112;625
1113;640
1114;656
1115;673
1116;711
1117;749
1118;744
1119;740
1120;730
1121;720
1122;650
1123;580
1124;535
1125;491
1126;463
1127;436
1128;407
1129;378
1130;353
1131;329
1132;345
1133;362
1134;364
1135;367
1136;381
1137;396
1138;386
1139;376
1140;400
1141;424
1142;439
1143;455
1144;510
1145;566
1146;662
1147;759
1148;817
1149;875
1150;872
1151;870
1152;795
1153;720
1154;662
1155;604
1156;572
1157;540
1158;562
1159;584
1160;637
1161;691
1162;717
1163;744
1164;787
1165;831
1166;832
1167;833
1168;748
1169;664
1170;617
1171;571
1172;576
1173;582
1174;598
1175;615
1176;639
1177;664
1178;678
1179;693
1180;713
1181;733
1182;725
1183;717
1184;646
1185;575
1186;535
1187;495
1188;471
1189;447
1190;399
1191;351
1192;355
1193;360
1194;354
1195;349
1196;351
1197;354
1198;349
1199;345
1200;380
1201;415
1202;457
1203;500
1204;569
1205;638
1206;693
1207;748
1208;781
1209;815
1210;769
1211;724
1212;668
1213;613
1214;587
1215;562
1216;557
1217;553
1218;614
1219;675
1220;717
1221;760
1222;794
1223;828
1224;795
1225;762
1226;691
1227;620
1228;614
1229;609
1230;600
1231;591
1232;610
1233;629
1234;663
1235;697
1236;696
1237;695
1238;674
1239;653
1240;592
1241;531
1242;485
1243;440
1244;417
1245;395
1246;384
1247;373
1248;367
1249;362
1250;357
1251;353
1252;367
1253;382
1254;420
1255;458
1256;492
1257;527
1258;594
1259;662
1260;713
1261;764
1262;753
1263;742
1264;691
1265;640
1266;605
1267;571
1268;569
1269;567
1270;612
1271;657
1272;710
1273;764
1274;765
1275;766
1276;739
1277;713
1278;652
1279;591
1280;597
1281;604
1282;606
1283;609
1284;647
1285;686
1286;695
1287;704
1288;693
1289;682
1290;630
1291;578
1292;505
1293;433
1294;401
1295;369
1296;373
1297;378
1298;363
1299;349
1300;346
1301;344
1302;381
1303;418
1304;457
1305;496
1306;545
1307;595
1308;668
1309;742
1310;738
1311;735
1312;700
1313;666
1314;635
1315;604
1316;589
1317;575
1318;634
1319;693
1320;729
1321;766
1322;778
1323;790
1324;719
1325;648
1326;625
1327;602
1328;592
1329;582
1330;606
1331;631
1332;665
1333;699
1334;679
1335;660
1336;611
1337;562
1338;502
1339;442
1340;424
1341;407
1342;385
1343;364
1344;354
1345;344
1346;364
1347;385
1348;390
1349;396
1350;452
1351;509
1352;609
1353;709
1354;748
1355;788
1356;759
1357;731
1358;673
1359;615
1360;611
1361;607
1362;647
1363;688
1364;713
1365;739
1366;717
1367;695
1368;695
