# Strom: -5.20 A
# Magnetfeld: -437 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1197
2;1205
3;1214
4;1247
5;1281
6;1344
7;1407
8;1650
9;1893
10;2337
11;2781
12;2918
13;3056
14;2777
15;2499
16;2083
17;1667
18;1426
19;1186
20;1106
21;1026
22;996
23;966
24;984
25;1002
26;1074
27;1146
28;1338
29;1530
30;1849
31;2169
32;2411
33;2654
34;2555
35;2457
36;2256
37;2055
38;1899
39;1743
40;1589
41;1436
42;1374
43;1312
44;1269
45;1226
46;1230
47;1235
48;1239
49;1243
50;1305
51;1367
52;1521
53;1676
54;2083
55;2490
56;2795
57;3101
58;2923
59;2746
60;2396
61;2047
62;1728
63;1410
64;1271
65;1132
66;1078
67;1024
68;999
69;975
70;992
71;1010
72;1115
73;1221
74;1375
75;1530
76;1818
77;2107
78;2379
79;2652
80;2629
81;2606
82;2415
83;2224
84;2068
85;1913
86;1722
87;1532
88;1415
89;1299
90;1254
91;1210
92;1222
93;1235
94;1247
95;1259
96;1274
97;1290
98;1324
99;1359
100;1573
101;1787
102;2103
103;2419
104;2794
105;3169
106;3144
107;3120
108;2702
109;2284
110;1944
111;1605
112;1428
113;1252
114;1143
115;1035
116;1007
117;979
118;991
119;1004
120;1027
121;1050
122;1113
123;1177
124;1341
125;1505
126;1803
127;2102
128;2365
129;2628
130;2650
131;2672
132;2530
133;2388
134;2219
135;2051
136;1859
137;1667
138;1547
139;1428
140;1346
141;1265
142;1265
143;1265
144;1257
145;1250
146;1290
147;1330
148;1283
149;1237
150;1271
151;1306
152;1444
153;1583
154;1870
155;2157
156;2550
157;2943
158;3129
159;3316
160;3061
161;2806
162;2365
163;1925
164;1671
165;1418
166;1293
167;1168
168;1111
169;1055
170;1028
171;1002
172;1009
173;1017
174;1036
175;1055
176;1074
177;1094
178;1201
179;1308
180;1510
181;1712
182;2026
183;2340
184;2556
185;2772
186;2739
187;2706
188;2541
189;2377
190;2239
191;2102
192;1953
193;1805
194;1654
195;1503
196;1386
197;1270
198;1270
199;1270
200;1264
201;1259
202;1281
203;1303
204;1286
205;1270
206;1264
207;1259
208;1299
209;1339
210;1437
211;1536
212;1775
213;2015
214;2359
215;2703
216;3031
217;3360
218;3312
219;3265
220;2901
221;2537
222;2193
223;1849
224;1663
225;1478
226;1345
227;1212
228;1132
229;1053
230;1036
231;1019
232;994
233;970
234;967
235;964
236;977
237;990
238;1059
239;1128
240;1216
241;1305
242;1499
243;1694
244;1973
245;2253
246;2505
247;2757
248;2818
249;2879
250;2768
251;2657
252;2504
253;2351
254;2187
255;2024
256;1912
257;1800
258;1643
259;1487
260;1400
261;1314
262;1273
263;1232
264;1225
265;1219
266;1210
267;1201
268;1228
269;1256
270;1245
271;1235
272;1229
273;1223
274;1266
275;1310
276;1370
277;1430
278;1582
279;1734
280;1990
281;2246
282;2593
283;2941
284;3238
285;3536
286;3429
287;3322
288;3008
289;2695
290;2370
291;2046
292;1801
293;1556
294;1448
295;1341
296;1242
297;1143
298;1113
299;1083
300;1037
301;992
302;978
303;964
304;957
305;950
306;970
307;990
308;1022
309;1055
310;1090
311;1126
312;1218
313;1310
314;1443
315;1576
316;1763
317;1951
318;2218
319;2486
320;2641
321;2796
322;2832
323;2868
324;2777
325;2686
326;2562
327;2439
328;2298
329;2157
330;2030
331;1904
332;1791
333;1678
334;1593
335;1509
336;1409
337;1310
338;1269
339;1228
340;1222
341;1217
342;1238
343;1259
344;1264
345;1270
346;1262
347;1254
348;1243
349;1232
350;1218
351;1205
352;1225
353;1246
354;1268
355;1290
356;1341
357;1392
358;1537
359;1683
360;1861
361;2040
362;2304
363;2568
364;2846
365;3125
366;3339
367;3553
368;3510
369;3467
370;3231
371;2996
372;2696
373;2397
374;2156
375;1916
376;1755
377;1594
378;1495
379;1396
380;1312
381;1228
382;1156
383;1084
384;1039
385;995
386;1018
387;1041
388;999
389;957
390;951
391;946
392;945
393;944
394;963
395;982
396;1017
397;1052
398;1061
399;1070
400;1111
401;1152
402;1235
403;1319
404;1404
405;1490
406;1662
407;1834
408;1949
409;2064
410;2299
411;2535
412;2715
413;2896
414;2962
415;3029
416;2994
417;2959
418;2868
419;2777
420;2659
421;2542
422;2440
423;2339
424;2241
425;2144
426;2095
427;2046
428;1905
429;1765
430;1689
431;1614
432;1544
433;1474
434;1437
435;1401
436;1350
437;1299
438;1273
439;1248
440;1252
441;1257
442;1272
443;1288
444;1266
445;1245
446;1262
447;1279
448;1264
449;1250
450;1244
451;1239
452;1256
453;1274
454;1238
455;1203
456;1221
457;1239
458;1250
459;1261
460;1295
461;1330
462;1343
463;1357
464;1406
465;1456
466;1532
467;1609
468;1696
469;1783
470;1933
471;2084
472;2256
473;2428
474;2608
475;2788
476;3015
477;3243
478;3378
479;3513
480;3577
481;3642
482;3565
483;3489
484;3439
485;3389
486;3151
487;2914
488;2724
489;2535
490;2416
491;2297
492;2129
493;1962
494;1882
495;1802
496;1710
497;1618
498;1515
499;1412
500;1334
501;1257
502;1249
503;1241
504;1184
505;1128
506;1120
507;1112
508;1092
509;1072
510;1023
511;975
512;1025
513;1075
514;1031
515;988
516;975
517;962
518;953
519;944
520;961
521;979
522;959
523;939
524;951
525;964
526;959
527;955
528;959
529;964
530;998
531;1033
532;1040
533;1048
534;1094
535;1141
536;1142
537;1143
538;1174
539;1205
540;1238
541;1272
542;1292
543;1312
544;1355
545;1398
546;1490
547;1583
548;1591
549;1600
550;1688
551;1776
552;1871
553;1967
554;2070
555;2173
556;2285
557;2397
558;2469
559;2542
560;2630
561;2719
562;2803
563;2888
564;2923
565;2958
566;2999
567;3041
568;3038
569;3036
570;3077
571;3118
572;3101
573;3085
574;3050
575;3016
576;2943
577;2870
578;2866
579;2863
580;2832
581;2801
582;2730
583;2659
584;2621
585;2583
586;2531
587;2479
588;2428
589;2377
590;2364
591;2351
592;2321
593;2291
594;2216
595;2142
596;2133
597;2124
598;2085
599;2047
600;2025
601;2004
602;1984
603;1964
604;1911
605;1858
606;1840
607;1823
608;1776
609;1729
610;1730
611;1732
612;1701
613;1671
614;1673
615;1676
616;1628
617;1581
618;1563
619;1545
620;1542
621;1539
622;1535
623;1532
624;1519
625;1507
626;1463
627;1419
628;1405
629;1392
630;1378
631;1365
632;1391
633;1418
634;1421
635;1425
636;1385
637;1345
638;1353
639;1361
640;1372
641;1383
642;1377
643;1372
644;1326
645;1281
646;1280
647;1279
648;1303
649;1327
650;1295
651;1263
652;1281
653;1299
654;1282
655;1266
656;1286
657;1306
658;1305
659;1305
660;1283
661;1261
662;1280
663;1299
664;1262
665;1226
666;1251
667;1277
668;1274
669;1272
670;1264
671;1256
672;1264
673;1272
674;1259
675;1246
676;1271
677;1296
678;1294
679;1292
680;1299
681;1306
682;1310
683;1314
684;1274
685;1235
686;1245
687;1256
688;1270
689;1285
690;1275
691;1265
692;1272
693;1279
694;1286
695;1294
696;1305
697;1316
698;1314
699;1312
700;1302
701;1292
702;1305
703;1319
704;1299
705;1279
706;1291
707;1303
708;1301
709;1299
710;1285
711;1272
712;1263
713;1254
714;1269
715;1285
716;1275
717;1265
718;1282
719;1299
720;1297
721;1296
722;1322
723;1348
724;1337
725;1327
726;1359
727;1392
728;1376
729;1361
730;1355
731;1350
732;1365
733;1381
734;1391
735;1401
736;1435
737;1470
738;1459
739;1448
740;1434
741;1421
742;1430
743;1439
744;1464
745;1489
746;1529
747;1570
748;1559
749;1549
750;1589
751;1629
752;1656
753;1683
754;1697
755;1711
756;1743
757;1776
758;1793
759;1811
760;1852
761;1893
762;1897
763;1902
764;1928
765;1955
766;1980
767;2005
768;2002
769;2000
770;2023
771;2047
772;2110
773;2173
774;2196
775;2220
776;2253
777;2286
778;2336
779;2386
780;2441
781;2497
782;2541
783;2586
784;2591
785;2597
786;2694
787;2792
788;2828
789;2865
790;2838
791;2812
792;2854
793;2897
794;2947
795;2998
796;3044
797;3090
798;3023
799;2956
800;2973
801;2990
802;2973
803;2956
804;2859
805;2763
806;2687
807;2612
808;2521
809;2430
810;2303
811;2177
812;2096
813;2016
814;1956
815;1896
816;1781
817;1667
818;1658
819;1649
820;1551
821;1454
822;1415
823;1377
824;1315
825;1254
826;1251
827;1248
828;1200
829;1152
830;1152
831;1152
832;1115
833;1079
834;1080
835;1081
836;1064
837;1048
838;1060
839;1073
840;1031
841;990
842;969
843;948
844;958
845;968
846;989
847;1010
848;1001
849;992
850;985
851;979
852;1011
853;1044
