# Strom: -5.21 A
# Magnetfeld: -438 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
494;1801
495;1722
496;1625
497;1529
498;1440
499;1352
500;1306
501;1261
502;1219
503;1177
504;1152
505;1128
506;1096
507;1064
508;1028
509;992
510;971
511;950
512;958
513;966
514;965
515;964
516;920
517;877
518;906
519;935
520;914
521;893
522;917
523;942
524;953
525;964
526;965
527;966
528;942
529;919
530;948
531;977
532;999
533;1021
534;1036
535;1052
536;1055
537;1059
538;1083
539;1108
540;1140
541;1172
542;1214
543;1257
544;1285
545;1314
546;1367
547;1421
548;1493
549;1565
550;1614
551;1663
552;1737
553;1811
554;1903
555;1995
556;2113
557;2231
558;2293
559;2355
560;2462
561;2570
562;2635
563;2701
564;2811
565;2921
566;2882
567;2843
568;2925
569;3008
570;2971
571;2934
572;2888
573;2843
574;2867
575;2892
576;2830
577;2768
578;2751
579;2735
580;2669
581;2603
582;2570
583;2537
584;2514
585;2492
586;2419
587;2346
588;2316
589;2286
590;2278
591;2271
592;2214
593;2158
594;2124
595;2091
596;2050
597;2009
598;1978
599;1947
600;1951
601;1955
602;1925
603;1896
604;1835
605;1774
606;1771
607;1769
608;1722
609;1676
610;1647
611;1618
612;1605
613;1592
614;1566
615;1541
616;1544
617;1547
618;1538
619;1529
620;1503
621;1478
622;1463
623;1448
624;1444
625;1441
626;1402
627;1363
628;1375
629;1387
630;1409
631;1432
632;1364
633;1296
634;1306
635;1316
636;1337
637;1359
638;1349
639;1339
640;1305
641;1272
642;1290
643;1308
644;1298
645;1288
646;1280
647;1272
648;1280
649;1288
650;1278
651;1268
652;1277
653;1286
654;1263
655;1241
656;1245
657;1250
658;1278
659;1306
660;1302
661;1299
662;1307
663;1316
664;1301
665;1286
666;1284
667;1283
668;1282
669;1281
670;1270
671;1259
672;1266
673;1274
674;1275
675;1276
676;1284
677;1292
678;1289
679;1286
680;1286
681;1286
682;1272
683;1259
684;1262
685;1265
686;1267
687;1270
688;1253
689;1237
690;1271
691;1306
692;1279
693;1252
694;1281
695;1310
696;1303
697;1296
698;1276
699;1256
700;1262
701;1268
702;1265
703;1263
704;1251
705;1239
706;1247
707;1256
708;1285
709;1314
710;1300
711;1286
712;1282
713;1279
714;1297
715;1316
716;1323
717;1330
718;1316
719;1303
720;1305
721;1308
722;1294
723;1281
724;1302
725;1323
726;1319
727;1316
728;1313
729;1310
730;1329
731;1348
732;1363
733;1379
734;1383
735;1387
736;1371
737;1356
738;1365
739;1374
740;1390
741;1407
742;1427
743;1448
744;1479
745;1510
746;1487
747;1465
748;1507
749;1550
750;1560
751;1570
752;1589
753;1609
754;1639
755;1669
756;1680
757;1691
758;1678
759;1665
760;1697
761;1729
762;1761
763;1793
764;1813
765;1833
766;1903
767;1973
768;1959
769;1945
770;1971
771;1998
772;2071
773;2144
774;2150
775;2157
776;2199
777;2242
778;2282
779;2322
780;2354
781;2386
782;2427
783;2468
784;2490
785;2512
786;2572
787;2633
788;2664
789;2695
790;2721
791;2748
792;2798
793;2848
794;2872
795;2896
796;2889
797;2883
798;2857
799;2832
800;2892
801;2952
802;2863
803;2775
804;2693
805;2612
806;2536
807;2461
808;2358
809;2255
810;2175
811;2095
812;2028
813;1962
814;1889
815;1816
816;1715
817;1614
818;1566
819;1519
820;1481
821;1443
822;1392
823;1341
824;1306
825;1272
826;1219
827;1166
828;1152
829;1139
830;1092
831;1046
832;1039
833;1033
834;1028
835;1023
836;997
837;972
838;991
839;1010
840;979
841;948
842;972
843;997
844;1006
845;1015
846;988
847;962
848;974
849;986
850;981
851;977
852;998
853;1019
854;1028
855;1037
856;1030
857;1023
858;1038
859;1053
860;1071
861;1090
862;1116
863;1143
864;1194
865;1245
866;1293
867;1341
868;1389
869;1438
870;1496
871;1554
872;1677
873;1800
874;1924
875;2049
876;2194
877;2339
878;2499
879;2659
880;2814
881;2970
882;3146
883;3322
884;3359
885;3396
886;3423
887;3451
888;3332
889;3214
890;3025
891;2836
892;2668
893;2501
894;2376
895;2251
896;2117
897;1984
898;1843
899;1703
900;1656
901;1609
902;1511
903;1414
904;1379
905;1345
906;1312
907;1279
908;1290
909;1301
910;1294
911;1288
912;1282
913;1277
914;1275
915;1274
916;1312
917;1350
918;1338
919;1327
920;1347
921;1367
922;1360
923;1354
924;1342
925;1330
926;1349
927;1368
928;1339
929;1310
930;1339
931;1368
932;1424
933;1481
934;1518
935;1556
936;1609
937;1663
938;1773
939;1884
940;1920
941;1956
942;2062
943;2169
944;2262
945;2355
946;2478
947;2601
948;2696
949;2792
950;2874
951;2956
952;2882
953;2808
954;2700
955;2592
956;2452
957;2313
958;2145
959;1978
960;1779
961;1580
962;1478
963;1376
964;1290
965;1205
966;1167
967;1130
968;1082
969;1035
970;1016
971;997
972;968
973;939
974;950
975;961
976;948
977;935
978;964
979;993
980;999
981;1006
982;1041
983;1077
984;1112
985;1148
986;1191
987;1235
988;1340
989;1445
990;1576
991;1707
992;1881
993;2056
994;2351
995;2646
996;2849
997;3052
998;3262
999;3473
1000;3399
1001;3325
1002;3099
1003;2874
1004;2593
1005;2313
1006;2108
1007;1904
1008;1767
1009;1631
1010;1552
1011;1474
1012;1395
1013;1317
1014;1311
1015;1305
1016;1313
1017;1321
1018;1303
1019;1285
1020;1292
1021;1299
1022;1335
1023;1372
1024;1365
1025;1359
1026;1317
1027;1276
1028;1289
1029;1303
1030;1355
1031;1408
1032;1466
1033;1525
1034;1648
1035;1771
1036;1865
1037;1960
1038;2076
1039;2193
1040;2316
1041;2439
1042;2553
1043;2668
1044;2741
1045;2814
1046;2723
1047;2633
1048;2428
1049;2224
1050;2036
1051;1849
1052;1651
1053;1454
1054;1353
1055;1252
1056;1174
1057;1097
1058;1050
1059;1004
1060;1002
1061;1001
1062;965
1063;930
1064;954
1065;979
1066;975
1067;972
1068;1032
1069;1092
1070;1133
1071;1175
1072;1254
1073;1334
1074;1511
1075;1689
1076;1946
1077;2204
1078;2497
1079;2790
1080;3001
1081;3212
1082;3138
1083;3065
1084;2808
1085;2552
1086;2280
1087;2009
1088;1850
1089;1691
1090;1569
1091;1448
1092;1388
1093;1328
1094;1312
1095;1296
1096;1312
1097;1328
1098;1312
1099;1297
1100;1311
1101;1325
1102;1280
1103;1235
1104;1274
1105;1314
1106;1336
1107;1359
1108;1466
1109;1574
1110;1677
1111;1780
1112;1910
1113;2040
1114;2206
1115;2373
1116;2478
1117;2584
1118;2643
1119;2703
1120;2604
1121;2506
1122;2240
1123;1975
1124;1759
1125;1543
1126;1434
1127;1325
1128;1204
1129;1083
1130;1032
1131;981
1132;978
1133;975
1134;961
1135;948
1136;981
1137;1015
1138;1035
1139;1055
1140;1145
1141;1235
1142;1362
1143;1490
1144;1731
1145;1973
1146;2315
1147;2657
1148;2926
1149;3196
1150;3095
1151;2994
1152;2685
1153;2377
1154;2111
1155;1845
1156;1675
1157;1505
1158;1420
1159;1336
1160;1301
1161;1266
1162;1283
1163;1301
1164;1265
1165;1230
1166;1267
1167;1305
1168;1281
1169;1257
1170;1318
1171;1379
1172;1490
1173;1601
1174;1673
1175;1745
1176;1896
1177;2047
1178;2235
1179;2424
1180;2545
1181;2666
1182;2563
1183;2461
1184;2276
1185;2091
1186;1847
1187;1603
1188;1399
1189;1195
1190;1147
1191;1099
1192;1039
1193;979
1194;979
1195;979
1196;953
1197;928
1198;984
1199;1041
1200;1138
1201;1235
1202;1389
1203;1543
1204;1843
1205;2144
1206;2510
1207;2877
1208;2960
1209;3043
1210;2833
1211;2624
1212;2267
1213;1911
1214;1720
1215;1530
1216;1433
1217;1337
1218;1293
1219;1250
1220;1240
1221;1230
1222;1232
1223;1234
1224;1240
1225;1246
1226;1285
1227;1325
1228;1401
1229;1478
1230;1616
1231;1754
1232;1917
1233;2080
1234;2227
1235;2375
1236;2469
1237;2563
1238;2441
1239;2319
1240;2077
1241;1836
1242;1614
1243;1392
1244;1234
1245;1077
1246;1031
1247;986
1248;963
1249;941
1250;971
1251;1002
1252;1019
1253;1037
1254;1138
1255;1239
1256;1446
1257;1654
1258;2062
1259;2471
1260;2648
1261;2826
1262;2773
1263;2721
1264;2414
1265;2107
1266;1864
1267;1621
1268;1487
1269;1354
1270;1284
1271;1214
1272;1209
1273;1205
1274;1235
1275;1266
1276;1271
1277;1277
1278;1333
1279;1390
1280;1490
1281;1590
1282;1747
1283;1904
1284;2118
1285;2333
1286;2394
1287;2455
1288;2406
1289;2357
1290;2101
1291;1845
1292;1583
1293;1321
1294;1210
1295;1099
1296;1055
1297;1012
1298;986
1299;961
1300;991
1301;1021
1302;1061
1303;1101
1304;1295
1305;1490
1306;1817
1307;2144
1308;2496
1309;2848
1310;2787
1311;2726
1312;2433
1313;2140
1314;1878
1315;1616
1316;1483
1317;1350
1318;1317
1319;1285
1320;1256
1321;1228
1322;1237
1323;1246
1324;1285
1325;1325
1326;1411
1327;1498
1328;1655
1329;1813
1330;1960
1331;2107
1332;2256
1333;2406
1334;2386
1335;2366
1336;2137
1337;1909
1338;1663
1339;1418
1340;1261
1341;1104
1342;1063
1343;1023
1344;1001
1345;979
1346;1019
1347;1059
1348;1162
1349;1266
1350;1519
1351;1772
1352;2089
1353;2406
1354;2555
1355;2704
1356;2500
1357;2297
1358;2001
1359;1705
1360;1559
1361;1414
1362;1339
1363;1265
1364;1255
1365;1245
1366;1253
1367;1261
1368;1261
