# Strom: -4.38 A
# Magnetfeld: -380 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;3116
2;3032
3;2948
4;2656
5;2364
6;2193
7;2022
8;2060
9;2098
10;2170
11;2242
12;2037
13;1833
14;1594
15;1356
16;1186
17;1017
18;928
19;839
20;785
21;731
22;737
23;744
24;730
25;717
26;765
27;813
28;849
29;886
30;1033
31;1181
32;1367
33;1554
34;1766
35;1978
36;1975
37;1973
38;1919
39;1865
40;1946
41;2027
42;2281
43;2535
44;2817
45;3099
46;3031
47;2963
48;2641
49;2319
50;2128
51;1938
52;1990
53;2042
54;2174
55;2306
56;2213
57;2120
58;1834
59;1549
60;1344
61;1139
62;1005
63;871
64;830
65;790
66;776
67;762
68;748
69;735
70;723
71;711
72;765
73;819
74;854
75;890
76;1003
77;1117
78;1325
79;1534
80;1745
81;1956
82;1970
83;1984
84;1919
85;1854
86;1855
87;1856
88;2035
89;2215
90;2494
91;2774
92;2963
93;3152
94;2997
95;2843
96;2551
97;2260
98;2094
99;1929
100;1981
101;2033
102;2199
103;2366
104;2280
105;2195
106;1967
107;1740
108;1486
109;1232
110;1099
111;966
112;888
113;810
114;788
115;766
116;756
117;746
118;738
119;731
120;727
121;724
122;755
123;786
124;833
125;881
126;1004
127;1128
128;1303
129;1479
130;1704
131;1929
132;2000
133;2071
134;2013
135;1955
136;1916
137;1878
138;1900
139;1922
140;2168
141;2415
142;2736
143;3058
144;3153
145;3249
146;3080
147;2912
148;2618
149;2324
150;2128
151;1933
152;1965
153;1998
154;2164
155;2331
156;2357
157;2384
158;2189
159;1995
160;1707
161;1419
162;1297
163;1175
164;1046
165;917
166;867
167;817
168;800
169;784
170;768
171;753
172;746
173;740
174;735
175;731
176;720
177;709
178;792
179;875
180;920
181;966
182;1106
183;1246
184;1443
185;1640
186;1826
187;2013
188;2050
189;2087
190;2059
191;2031
192;1927
193;1823
194;1863
195;1904
196;2086
197;2268
198;2524
199;2781
200;3077
201;3374
202;3294
203;3214
204;2954
205;2695
206;2412
