# Strom: 0.09 A
# Magnetfeld: 8 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1101;2901
1102;2930
1103;2959
1104;2629
1105;2299
1106;1934
1107;1569
1108;1335
1109;1101
1110;981
1111;861
1112;773
1113;686
1114;649
1115;613
1116;578
1117;544
1118;523
1119;502
1120;486
1121;471
1122;457
1123;444
1124;432
1125;420
1126;426
1127;433
1128;417
1129;402
1130;397
1131;393
1132;414
1133;435
1134;416
1135;398
1136;397
1137;396
1138;390
1139;385
1140;394
1141;404
1142;411
1143;418
1144;437
1145;456
1146;459
1147;462
1148;441
1149;420
1150;451
1151;482
1152;499
1153;516
1154;534
1155;553
1156;585
1157;617
1158;654
1159;691
1160;839
1161;988
1162;1223
1163;1459
1164;1831
1165;2204
1166;2473
1167;2743
1168;2714
1169;2686
1170;2276
1171;1867
1172;1550
1173;1234
1174;1058
1175;882
1176;776
1177;671
1178;625
1179;580
1180;547
1181;515
1182;495
1183;475
1184;479
1185;484
1186;445
1187;407
1188;414
1189;422
1190;405
1191;389
1192;404
1193;420
1194;410
1195;400
1196;391
1197;382
1198;402
1199;422
1200;423
1201;425
1202;405
1203;385
1204;388
1205;391
1206;406
1207;422
1208;404
1209;387
1210;435
1211;484
1212;498
1213;513
1214;531
1215;549
1216;609
1217;669
1218;784
1219;899
1220;1152
1221;1405
1222;1793
1223;2182
1224;2353
1225;2524
1226;2405
1227;2286
1228;1862
1229;1438
1230;1215
1231;993
1232;842
1233;691
1234;650
1235;609
1236;547
1237;486
1238;462
1239;438
1240;434
1241;431
1242;414
1243;398
1244;389
1245;380
1246;393
1247;407
1248;398
1249;389
1250;374
1251;360
1252;367
1253;374
1254;387
1255;400
1256;386
1257;373
1258;382
1259;391
1260;400
1261;409
1262;424
1263;440
1264;464
1265;489
1266;501
1267;513
1268;547
1269;582
1270;719
1271;857
1272;1061
1273;1266
1274;1665
1275;2064
1276;2210
1277;2357
1278;2213
1279;2069
1280;1708
1281;1347
1282;1100
1283;853
1284;744
1285;635
1286;577
1287;520
1288;488
1289;456
1290;439
1291;422
1292;420
1293;418
1294;396
1295;374
1296;382
1297;391
1298;381
1299;371
1300;370
1301;369
1302;364
1303;360
1304;359
1305;358
1306;372
1307;387
1308;393
1309;400
1310;411
1311;422
1312;432
1313;442
1314;466
1315;491
1316;544
1317;598
1318;712
1319;826
1320;1083
1321;1341
1322;1680
1323;2020
1324;2139
1325;2259
1326;2006
1327;1754
1328;1434
1329;1114
1330;933
1331;753
1332;665
1333;577
1334;517
1335;458
1336;441
1337;425
1338;414
1339;404
1340;403
1341;402
1342;393
1343;385
1344;375
1345;365
1346;371
1347;378
1348;376
1349;374
1350;370
1351;367
1352;358
1353;349
1354;358
1355;367
1356;401
1357;436
1358;447
1359;458
1360;483
1361;509
1362;606
1363;704
1364;927
1365;1150
1366;1463
1367;1776
1368;1776
