# Strom: -8.84 A
# Magnetfeld: -595 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
526;758
527;804
528;853
529;902
530;946
531;990
532;1079
533;1168
534;1207
535;1246
536;1317
537;1388
538;1477
539;1567
540;1596
541;1625
542;1670
543;1716
544;1716
545;1716
546;1672
547;1629
548;1625
549;1621
550;1577
551;1534
552;1494
553;1454
554;1366
555;1279
556;1235
557;1192
558;1096
559;1001
560;989
561;977
562;922
563;868
564;839
565;810
566;783
567;757
568;730
569;704
570;696
571;689
572;653
573;618
574;598
575;578
576;564
577;551
578;542
579;533
580;517
581;502
582;499
583;496
584;490
585;484
586;469
587;455
588;445
589;436
590;471
591;506
592;477
593;449
594;432
595;415
596;421
597;427
598;427
599;427
600;416
601;405
602;413
603;422
604;419
605;416
606;414
607;413
608;418
609;424
610;400
611;376
612;390
613;405
614;405
615;405
616;401
617;398
618;393
619;389
620;379
621;369
622;386
623;404
624;384
625;365
626;371
627;378
628;359
629;340
630;372
631;405
632;400
633;396
634;379
635;362
636;373
637;385
638;383
639;382
640;392
641;402
642;398
643;395
644;393
645;391
646;384
647;378
648;391
649;405
650;412
651;420
652;410
653;400
654;402
655;404
656;404
657;405
658;410
659;415
660;425
661;436
662;420
663;405
664;413
665;422
666;410
667;398
668;408
669;418
670;413
671;409
672;409
673;409
674;410
675;411
676;413
677;415
678;415
679;415
680;404
681;393
682;404
683;415
684;415
685;416
686;427
687;438
688;416
689;395
690;403
691;411
692;396
693;382
694;398
695;415
696;408
697;402
698;412
699;422
700;410
701;398
702;411
703;424
704;422
705;420
706;401
707;382
708;402
709;422
710;423
711;424
712;419
713;415
714;413
715;411
716;414
717;418
718;411
719;405
720;416
721;427
722;421
723;415
724;401
725;387
726;401
727;416
728;400
729;384
730;386
731;389
732;403
733;418
734;396
735;374
736;378
737;382
738;399
739;416
740;414
741;413
742;411
743;409
744;413
745;418
746;423
747;429
748;427
749;425
750;422
751;420
752;411
753;402
754;405
755;409
756;405
757;402
758;408
759;415
760;405
761;396
762;408
763;420
764;440
765;460
766;453
767;447
768;437
769;427
770;437
771;447
772;443
773;440
774;453
775;466
776;479
777;493
778;494
779;496
780;504
781;513
782;521
783;529
784;514
785;500
786;535
787;571
788;581
789;591
790;585
791;580
792;617
793;655
794;658
795;662
796;672
797;682
798;710
799;739
800;756
801;773
802;804
803;835
804;867
805;899
806;951
807;1004
808;1038
809;1073
810;1159
811;1245
812;1281
813;1317
814;1369
815;1421
816;1466
817;1512
818;1572
819;1632
820;1596
821;1560
822;1612
823;1665
824;1650
825;1636
826;1618
827;1600
828;1541
829;1483
830;1464
831;1445
832;1362
833;1279
834;1209
835;1139
836;1072
837;1006
838;955
839;904
840;860
841;817
842;763
843;709
844;695
845;682
846;644
847;606
848;608
849;611
850;586
851;562
852;538
853;515
854;520
855;526
856;508
857;491
858;489
859;487
860;486
861;486
862;483
863;480
864;468
865;456
866;463
867;471
868;464
869;458
870;462
871;467
872;471
873;476
874;474
875;473
876;454
877;436
878;426
879;416
880;405
881;395
882;390
883;385
884;377
885;369
886;361
887;354
888;359
889;365
890;358
891;351
892;359
893;367
894;340
895;313
896;323
897;333
898;343
899;353
900;336
901;320
902;348
903;376
904;357
905;338
906;347
907;356
908;357
909;358
910;364
911;371
912;381
913;391
914;374
915;358
916;378
917;398
918;392
919;387
920;406
921;425
922;434
923;444
924;434
925;424
926;424
927;424
928;419
929;415
930;402
931;389
932;391
933;393
934;397
935;402
936;407
937;413
938;426
939;440
940;447
941;455
942;455
943;456
944;487
945;518
946;528
947;538
948;555
949;573
950;613
951;653
952;696
953;740
954;810
955;881
956;956
957;1032
958;1146
959;1261
960;1390
961;1519
962;1578
963;1638
964;1660
965;1683
966;1584
967;1485
968;1354
969;1223
970;1121
971;1019
972;907
973;795
974;744
975;693
976;670
977;648
978;596
979;544
980;530
981;516
982;501
983;487
984;489
985;491
986;491
987;491
988;485
989;480
990;488
991;496
992;470
993;445
994;436
995;427
996;405
997;384
998;371
999;358
1000;359
1001;360
1002;360
1003;360
1004;357
1005;354
1006;355
1007;356
1008;345
1009;334
1010;343
1011;353
1012;337
1013;322
1014;328
1015;334
1016;344
1017;354
1018;358
1019;362
1020;363
1021;365
1022;401
1023;438
1024;444
1025;451
1026;439
1027;427
1028;414
1029;402
1030;394
1031;387
1032;378
1033;369
1034;402
1035;436
1036;412
1037;389
1038;416
1039;444
1040;447
1041;451
1042;501
1043;551
1044;576
1045;602
1046;665
1047;729
1048;858
1049;988
1050;1100
1051;1212
1052;1340
1053;1468
1054;1529
1055;1590
1056;1514
1057;1439
1058;1282
1059;1126
1060;997
1061;868
1062;783
1063;699
1064;625
1065;551
1066;517
1067;484
1068;478
1069;473
1070;462
1071;451
1072;452
1073;453
1074;445
1075;438
1076;433
1077;429
1078;414
1079;400
1080;402
1081;404
1082;398
1083;393
1084;377
1085;362
1086;353
1087;345
1088;328
1089;311
1090;325
1091;340
1092;332
1093;325
1094;338
1095;351
1096;351
1097;351
1098;362
1099;373
1100;395
1101;418
1102;417
1103;416
1104;400
1105;384
1106;381
1107;378
1108;384
1109;391
1110;384
1111;378
1112;385
1113;393
1114;414
1115;436
1116;458
1117;480
1118;557
1119;635
1120;692
1121;749
1122;875
1123;1002
1124;1155
1125;1308
1126;1393
1127;1478
1128;1418
1129;1359
1130;1219
1131;1079
1132;930
1133;782
1134;691
1135;600
1136;560
1137;520
1138;490
1139;460
1140;444
1141;429
1142;439
1143;449
1144;444
1145;440
1146;435
1147;431
1148;397
1149;364
1150;374
1151;384
1152;364
1153;344
1154;325
1155;307
1156;329
1157;351
1158;342
1159;334
1160;330
1161;327
1162;344
1163;362
1164;366
1165;371
1166;380
1167;389
1168;391
1169;393
1170;387
1171;382
1172;368
1173;354
1174;372
1175;391
1176;391
1177;391
1178;412
1179;433
1180;469
1181;506
1182;574
1183;642
1184;761
1185;881
1186;1031
1187;1181
1188;1280
1189;1379
1190;1350
1191;1321
1192;1146
1193;972
1194;845
1195;719
1196;640
1197;562
1198;523
1199;484
1200;461
1201;438
1202;442
1203;447
1204;427
1205;407
1206;411
1207;416
1208;389
1209;362
1210;351
1211;340
1212;346
1213;353
1214;350
1215;347
1216;330
1217;314
1218;319
1219;325
1220;334
1221;344
1222;358
1223;373
1224;370
1225;367
1226;374
1227;382
1228;367
1229;353
1230;361
1231;369
1232;382
1233;396
1234;413
1235;431
1236;472
1237;513
1238;572
1239;631
1240;762
1241;893
1242;1048
1243;1203
1244;1308
1245;1414
1246;1264
1247;1115
1248;930
1249;746
1250;660
1251;575
1252;509
1253;444
1254;446
1255;449
1256;444
1257;440
1258;425
1259;411
1260;394
1261;378
1262;370
1263;362
1264;347
1265;333
1266;321
1267;309
1268;320
1269;331
1270;323
1271;316
1272;309
1273;302
1274;325
1275;349
1276;349
1277;349
1278;373
1279;398
1280;382
1281;367
1282;374
1283;382
1284;386
1285;391
1286;409
1287;427
1288;486
1289;546
1290;686
1291;826
1292;988
1293;1150
1294;1199
1295;1248
1296;1173
1297;1099
1298;929
1299;759
1300;645
1301;531
1302;489
1303;447
1304;433
1305;420
1306;412
1307;405
1308;397
1309;389
1310;362
1311;336
1312;341
1313;347
1314;329
1315;311
1316;306
1317;302
1318;310
1319;318
1320;320
1321;322
1322;342
1323;362
1324;368
1325;374
1326;374
1327;374
1328;366
1329;358
1330;360
1331;362
1332;385
1333;409
1334;457
1335;506
1336;615
1337;724
1338;869
1339;1015
1340;1120
1341;1226
1342;1126
1343;1026
1344;896
1345;766
1346;661
1347;557
1348;491
1349;425
1350;419
1351;413
1352;414
1353;416
1354;397
1355;378
1356;359
1357;340
1358;338
1359;336
1360;341
1361;347
1362;336
1363;325
1364;319
1365;313
1366;333
1367;353
1368;353
