# Strom: -6.86 A
# Magnetfeld: -532 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
268;2395
269;2320
270;2251
271;2183
272;2028
273;1874
274;1767
275;1660
276;1583
277;1507
278;1429
279;1352
280;1316
281;1281
282;1246
283;1212
284;1167
285;1122
286;1107
287;1093
288;1059
289;1025
290;1039
291;1053
292;1045
293;1038
294;1014
295;990
296;1005
297;1021
298;1027
299;1034
300;1060
301;1086
302;1070
303;1053
304;1083
305;1112
306;1150
307;1187
308;1219
309;1252
310;1303
311;1355
312;1395
313;1435
314;1494
315;1553
316;1593
317;1633
318;1727
319;1822
320;1893
321;1963
322;2032
323;2102
324;2138
325;2175
326;2200
327;2225
328;2229
329;2233
330;2259
331;2285
332;2283
333;2282
334;2246
335;2209
336;2200
337;2191
338;2154
339;2117
340;2090
341;2063
342;2057
343;2051
344;2004
345;1957
346;1950
347;1943
348;1912
349;1881
350;1839
351;1798
352;1777
353;1757
354;1744
355;1732
356;1712
357;1693
358;1677
359;1661
360;1633
361;1606
362;1593
363;1580
364;1588
365;1597
366;1588
367;1579
368;1567
369;1555
370;1536
371;1517
372;1521
373;1526
374;1499
375;1473
376;1486
377;1500
378;1497
379;1495
380;1519
381;1543
382;1546
383;1549
384;1542
385;1534
386;1553
387;1572
388;1590
389;1609
390;1610
391;1611
392;1596
393;1580
394;1600
395;1620
396;1646
397;1672
398;1710
399;1749
400;1749
401;1750
402;1790
403;1829
404;1858
405;1887
406;1899
407;1911
408;1919
409;1928
410;1970
411;2013
412;2074
413;2135
414;2166
415;2197
416;2241
417;2285
418;2298
419;2311
420;2329
421;2347
422;2380
423;2413
424;2467
425;2520
426;2520
427;2520
428;2554
429;2588
430;2622
431;2655
432;2690
433;2725
434;2748
435;2771
436;2776
437;2781
438;2800
439;2820
440;2851
441;2883
442;2881
443;2879
444;2908
445;2936
446;2957
447;2977
448;2996
449;3015
450;3027
451;3039
452;3039
453;3038
454;3062
455;3087
456;3079
457;3072
458;3080
459;3088
460;3099
461;3110
462;3097
463;3083
464;3101
465;3119
466;3078
467;3037
468;3061
469;3086
470;3080
471;3074
472;3065
473;3057
474;3033
475;3008
476;2996
477;2984
478;2950
479;2916
480;2909
481;2903
482;2874
483;2845
484;2814
485;2782
486;2753
487;2723
488;2710
489;2697
490;2647
491;2597
492;2548
493;2499
494;2482
495;2465
496;2419
497;2373
498;2352
499;2332
500;2315
501;2298
502;2238
503;2178
504;2153
505;2127
506;2103
507;2079
508;2034
509;1989
510;1981
511;1973
512;1920
513;1868
514;1855
515;1842
516;1801
517;1760
518;1748
519;1736
520;1718
521;1701
522;1692
523;1684
524;1688
525;1692
526;1655
527;1618
528;1608
529;1598
530;1572
531;1547
532;1545
533;1544
534;1538
535;1532
536;1537
537;1542
538;1534
539;1526
540;1518
541;1510
542;1524
543;1539
544;1521
545;1504
546;1514
547;1524
548;1540
549;1557
550;1579
551;1601
552;1614
553;1627
554;1625
555;1624
556;1636
557;1649
558;1663
559;1678
560;1700
561;1722
562;1700
563;1679
564;1731
565;1782
566;1802
567;1822
568;1829
569;1836
570;1843
571;1849
572;1893
573;1937
574;1955
575;1972
576;1975
577;1978
578;2013
579;2048
580;2073
581;2098
582;2119
583;2140
584;2160
585;2181
586;2203
587;2226
588;2213
589;2201
590;2181
591;2162
592;2114
593;2066
594;2019
595;1973
596;1941
597;1910
598;1815
599;1721
600;1663
601;1606
602;1563
603;1521
604;1453
605;1386
606;1338
607;1289
608;1256
609;1223
610;1202
611;1182
612;1149
613;1117
614;1097
615;1077
616;1075
617;1073
618;1057
619;1041
620;1022
621;1003
622;1022
623;1041
624;1051
625;1061
626;1072
627;1084
628;1105
629;1126
630;1124
631;1121
632;1147
633;1172
634;1214
635;1255
636;1302
637;1348
638;1425
639;1503
640;1585
641;1667
642;1727
643;1788
644;1896
645;2005
646;2107
647;2209
648;2330
649;2452
650;2540
651;2629
652;2651
653;2674
654;2662
655;2650
656;2568
657;2486
658;2392
659;2298
660;2187
661;2076
662;1996
663;1916
664;1838
665;1760
666;1684
667;1608
668;1578
669;1548
670;1528
671;1509
672;1494
673;1480
674;1489
675;1499
676;1560
677;1620
678;1664
679;1709
680;1795
681;1881
682;1967
683;2053
684;2161
685;2269
686;2403
687;2537
688;2687
689;2838
690;2957
691;3077
692;3199
693;3321
694;3373
695;3425
696;3415
697;3405
698;3307
699;3209
700;3030
701;2851
702;2644
703;2437
704;2280
705;2124
706;1971
707;1819
708;1764
709;1709
710;1661
711;1614
712;1599
713;1585
714;1554
715;1523
716;1515
717;1507
718;1551
719;1594
720;1621
721;1649
722;1697
723;1745
724;1757
725;1769
726;1836
727;1903
728;1937
729;1971
730;2014
731;2058
732;2084
733;2110
734;2083
735;2057
736;1955
737;1852
738;1727
739;1603
740;1508
741;1413
742;1333
743;1254
744;1189
745;1125
746;1100
747;1076
748;1062
749;1048
750;1040
751;1032
752;1044
753;1057
754;1115
755;1174
756;1208
757;1241
758;1319
759;1396
760;1508
761;1620
762;1740
763;1861
764;1982
765;2104
766;2176
767;2248
768;2279
769;2310
770;2313
771;2317
772;2234
773;2152
774;2053
775;1954
776;1868
777;1783
778;1735
779;1687
780;1681
781;1675
782;1674
783;1673
784;1740
785;1807
786;1874
787;1942
788;2032
789;2123
790;2297
791;2471
792;2628
793;2786
794;2951
795;3115
796;3206
797;3296
798;3302
799;3308
800;3130
801;2952
802;2688
803;2424
804;2234
805;2043
806;1923
807;1803
808;1706
809;1608
810;1595
811;1582
812;1591
813;1599
814;1636
815;1673
816;1709
817;1746
818;1818
819;1891
820;1955
821;2019
822;2038
823;2058
824;2074
825;2090
826;1997
827;1904
828;1773
829;1642
830;1510
831;1378
832;1285
833;1193
834;1148
835;1103
836;1103
837;1102
838;1141
839;1180
840;1238
841;1297
842;1359
843;1421
844;1507
845;1593
846;1681
847;1770
848;1861
849;1953
850;2021
851;2089
852;2123
853;2156
854;2121
855;2085
856;2020
857;1956
858;1898
859;1840
860;1818
861;1797
862;1791
863;1786
864;1818
865;1850
866;1895
867;1941
868;2050
869;2159
870;2324
871;2489
872;2597
873;2706
874;2880
875;3055
876;3015
877;2975
878;2678
879;2382
880;2191
881;2001
882;1832
883;1663
884;1574
885;1486
886;1496
887;1507
888;1517
889;1527
890;1586
891;1645
892;1700
893;1756
894;1839
895;1923
896;1937
897;1952
898;1880
899;1808
900;1692
901;1577
902;1440
903;1304
904;1267
905;1230
906;1225
907;1220
908;1254
909;1289
910;1309
911;1330
912;1401
913;1472
914;1543
915;1615
916;1681
917;1748
918;1748
