# Strom: 0.07 A
# Magnetfeld: 7 mT
# Schnitt bei (500,400)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
379;424
380;404
381;385
382;383
383;382
384;384
385;387
386;370
387;354
388;359
389;364
390;358
391;353
392;353
393;353
394;342
395;331
396;346
397;362
398;357
399;353
400;361
401;369
402;364
403;360
404;356
405;353
406;352
407;351
408;359
409;367
410;369
411;371
412;378
413;385
414;372
415;360
416;371
417;382
418;410
419;438
420;421
421;404
422;427
423;451
424;454
425;458
426;485
427;513
428;519
429;526
430;536
431;547
432;555
433;564
434;606
435;648
436;699
437;751
438;833
439;915
440;1000
441;1086
442;1200
443;1314
444;1507
445;1701
446;1888
447;2075
448;2317
449;2559
450;2712
451;2865
452;2987
453;3110
454;3110
455;3110
456;3017
457;2925
458;2750
459;2575
460;2368
461;2162
462;2037
463;1913
464;1802
465;1692
466;1549
467;1407
468;1306
469;1206
470;1123
471;1041
472;979
473;917
474;840
475;764
476;727
477;691
478;675
479;660
480;633
481;606
482;586
483;567
484;545
485;524
486;499
487;475
488;459
489;444
490;451
491;458
492;450
493;442
494;445
495;449
496;439
497;429
498;420
499;411
500;405
501;400
502;399
503;398
504;396
505;395
506;387
507;380
508;378
509;376
510;375
511;374
512;376
513;378
514;352
515;327
516;329
517;331
518;344
519;358
520;361
521;365
522;359
523;353
524;352
525;351
526;356
527;362
528;355
529;349
530;356
531;364
532;367
533;371
534;367
535;364
536;370
537;376
538;370
539;365
540;351
541;338
542;352
543;367
544;362
545;358
546;367
547;376
548;364
549;353
550;346
551;340
552;343
553;347
554;341
555;336
556;350
557;365
558;366
559;367
560;378
561;389
562;390
563;391
564;384
565;378
566;365
567;353
568;356
569;360
570;379
571;398
572;401
573;405
574;404
575;404
576;406
577;409
578;413
579;418
580;421
581;425
582;430
583;435
584;426
585;418
586;412
587;407
588;397
589;387
590;416
591;445
592;445
593;445
594;459
595;473
596;484
597;496
598;482
599;469
600;493
601;518
602;512
603;507
604;505
605;504
606;517
607;531
608;528
609;526
610;523
611;520
612;533
613;546
614;553
615;560
616;571
617;582
618;590
619;598
620;590
621;582
622;603
623;624
624;625
625;626
626;636
627;646
628;649
629;653
630;660
631;668
632;690
633;713
634;727
635;742
636;741
637;740
638;732
639;724
640;738
641;753
642;773
643;793
644;803
645;813
646;825
647;837
648;834
649;831
650;846
651;861
652;863
653;866
654;877
655;888
656;903
657;919
658;903
659;888
660;922
661;957
662;963
663;970
664;961
665;953
666;967
667;981
668;994
669;1008
670;1004
671;1001
672;1015
673;1030
674;1054
675;1079
676;1051
677;1024
678;989
679;955
680;989
681;1024
682;1005
683;986
684;1011
685;1037
686;1030
687;1023
688;1045
689;1068
690;1053
691;1039
692;1046
693;1053
694;1039
695;1026
696;1017
697;1008
698;990
699;972
700;965
701;959
702;947
703;935
704;948
705;961
706;927
707;893
708;892
709;891
710;889
711;888
712;905
713;922
714;910
715;899
716;872
717;846
718;844
719;842
720;821
721;800
722;794
723;788
724;783
725;779
726;770
727;762
728;754
729;746
730;727
731;709
732;709
733;709
734;676
735;644
736;654
737;664
738;660
739;657
740;669
741;682
742;658
743;635
744;619
745;604
746;618
747;633
748;605
749;578
750;562
751;547
752;545
753;544
754;551
755;558
756;544
757;531
758;525
759;520
760;512
761;504
762;511
763;518
764;499
765;480
766;491
767;502
768;482
769;462
770;458
771;455
772;451
773;447
774;455
775;464
776;462
777;460
778;450
779;440
780;436
781;433
782;425
783;418
784;418
785;418
786;428
787;438
788;436
789;435
790;432
791;429
792;404
793;380
794;387
795;395
796;400
797;405
798;389
799;373
800;384
801;395
802;384
803;373
804;373
805;374
806;381
807;389
808;384
809;380
810;392
811;405
812;383
813;362
814;363
815;365
816;364
817;364
818;370
819;376
820;376
821;376
822;361
823;347
824;350
825;353
826;353
827;353
828;354
829;356
830;355
831;354
832;355
833;356
834;346
835;336
836;339
837;342
838;353
839;365
840;369
841;374
842;361
843;349
844;377
845;405
846;383
847;362
848;371
849;380
850;370
851;360
852;372
853;385
854;369
855;354
856;368
857;382
858;387
859;393
860;384
861;376
862;381
863;387
864;394
865;402
866;407
867;413
868;415
869;418
870;415
871;413
872;411
873;409
874;433
875;458
876;468
877;478
878;480
879;482
880;495
881;509
882;521
883;533
884;556
885;580
886;599
887;618
888;629
889;640
890;671
891;702
892;766
893;830
894;874
895;919
896;996
897;1073
898;1154
899;1235
900;1376
901;1518
902;1636
903;1754
904;1900
905;2047
906;2163
907;2280
908;2442
909;2604
910;2788
911;2972
912;2993
913;3014
914;2978
915;2943
916;2823
917;2703
918;2487
919;2271
920;2076
921;1882
922;1693
923;1505
924;1341
925;1177
926;1083
927;990
928;910
929;830
930;778
931;726
932;692
933;658
934;621
935;584
936;573
937;562
938;555
939;549
940;509
941;469
942;474
943;480
944;469
945;458
946;443
947;429
948;431
949;433
950;424
951;416
952;407
953;398
954;395
955;393
956;405
957;418
958;402
959;387
960;385
961;384
962;384
963;385
964;389
965;393
966;371
967;349
968;359
969;369
970;366
971;364
972;387
973;411
974;386
975;362
976;362
977;362
978;379
979;396
980;391
981;387
982;387
983;387
984;392
985;398
986;410
987;422
988;420
989;418
990;429
991;440
992;452
993;464
994;481
995;498
996;497
997;496
998;529
999;562
1000;595
1001;628
1002;694
1003;760
1004;829
1005;899
1006;1002
1007;1106
1008;1224
1009;1343
1010;1530
1011;1718
1012;1909
1013;2100
1014;2375
1015;2650
1016;2782
1017;2914
1018;2947
1019;2981
1020;2796
1021;2612
1022;2271
1023;1931
1024;1693
1025;1456
1026;1275
1027;1094
1028;979
1029;864
1030;797
1031;731
1032;684
1033;638
1034;584
1035;531
1036;524
1037;518
1038;494
1039;471
1040;467
1041;464
1042;445
1043;427
1044;413
1045;400
1046;396
1047;393
1048;382
1049;371
1050;384
1051;398
1052;393
1053;389
1054;392
1055;395
1056;394
1057;393
1058;396
1059;400
1060;385
1061;371
1062;370
1063;369
1064;371
1065;373
1066;385
1067;398
1068;386
1069;374
1070;371
1071;369
1072;396
1073;424
1074;430
1075;436
1076;456
1077;476
1078;485
1079;495
1080;500
1081;506
1082;577
1083;649
1084;694
1085;740
1086;834
1087;928
1088;1083
1089;1239
1090;1433
1091;1627
1092;1853
1093;2080
1094;2379
1095;2679
1096;2835
1097;2992
1098;2766
1099;2541
1100;2196
1101;1851
1102;1576
1103;1301
1104;1129
1105;957
1106;839
1107;722
1108;682
1109;642
1110;578
1111;515
1112;513
1113;511
1114;473
1115;435
1116;429
1117;424
1118;425
1119;427
1120;407
1121;387
1122;366
1123;345
1124;350
1125;356
1126;367
1127;378
1128;379
1129;380
1130;370
1131;360
1132;366
1133;373
1134;368
1135;364
1136;374
1137;385
1138;400
1139;416
1140;407
1141;398
1142;412
1143;427
1144;432
1145;438
1146;462
1147;487
1148;514
1149;542
1150;585
1151;628
1152;714
1153;800
1154;900
1155;1001
1156;1198
1157;1396
1158;1667
1159;1938
1160;2202
1161;2466
1162;2615
1163;2765
1164;2560
1165;2355
1166;1992
1167;1629
1168;1339
1169;1050
1170;906
1171;762
1172;707
1173;653
1174;602
1175;551
1176;507
1177;464
1178;454
1179;445
1180;447
1181;449
1182;423
1183;398
1184;391
1185;385
1186;382
1187;380
1188;375
1189;371
1190;379
1191;387
1192;386
1193;385
1194;372
1195;360
1196;372
1197;384
1198;377
1199;371
1200;390
1201;409
1202;409
1203;409
1204;429
1205;449
1206;464
1207;480
1208;530
1209;580
1210;634
1211;688
1212;792
1213;897
1214;1091
1215;1285
1216;1600
1217;1916
1218;2250
1219;2584
1220;2647
1221;2710
1222;2428
1223;2147
1224;1799
1225;1452
1226;1201
1227;950
1228;819
1229;689
1230;627
1231;566
1232;536
1233;507
1234;483
1235;460
1236;440
1237;420
1238;407
1239;395
1240;401
1241;407
1242;390
1243;373
1244;373
1245;374
1246;377
1247;380
1248;380
1249;380
1250;372
1251;365
1252;390
1253;415
1254;408
1255;402
1256;413
1257;424
1258;442
1259;460
1260;495
1261;531
1262;569
1263;607
1264;699
1265;791
1266;982
1267;1174
1268;1448
1269;1722
1270;2067
1271;2413
1272;2522
1273;2632
1274;2391
1275;2151
1276;1748
1277;1345
1278;1115
1279;886
1280;757
1281;628
1282;557
1283;486
1284;473
1285;460
1286;457
1287;455
1288;435
1289;415
1290;404
1291;393
1292;393
1293;393
1294;383
1295;374
1296;387
1297;400
1298;388
1299;376
1300;362
1301;349
1302;373
1303;398
1304;414
1305;431
1306;426
1307;422
1308;436
1309;451
1310;514
1311;578
1312;659
1313;740
1314;912
1315;1084
1316;1411
1317;1738
1318;2067
1319;2397
1320;2490
1321;2584
1322;2263
1323;1942
1324;1594
1325;1246
1326;1039
1327;833
1328;715
1329;597
1330;556
1331;515
1332;491
1333;467
1334;442
1335;418
1336;415
1337;413
1338;422
1339;431
1340;412
1341;393
1342;402
1343;411
1344;405
1345;400
1346;395
1347;391
1348;399
1349;407
1350;444
1351;482
1352;481
1353;480
1354;518
1355;557
1356;626
1357;695
1358;845
1359;995
1360;1250
1361;1505
1362;1905
1363;2306
1364;2412
1365;2519
1366;2240
1367;1962
1368;1962
