# Strom: -5.20 A
# Magnetfeld: -437 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
379;1924
380;1878
381;1832
382;1787
383;1743
384;1739
385;1736
386;1705
387;1675
388;1652
389;1630
390;1622
391;1614
392;1579
393;1544
394;1537
395;1530
396;1505
397;1481
398;1468
399;1456
400;1440
401;1425
402;1413
403;1401
404;1410
405;1419
406;1407
407;1395
408;1387
409;1380
410;1361
411;1343
412;1332
413;1322
414;1319
415;1316
416;1311
417;1307
418;1317
419;1327
420;1327
421;1327
422;1313
423;1300
424;1277
425;1254
426;1245
427;1236
428;1252
429;1268
430;1271
431;1274
432;1258
433;1243
434;1249
435;1256
436;1280
437;1303
438;1279
439;1254
440;1268
441;1283
442;1272
443;1262
444;1284
445;1306
446;1302
447;1299
448;1297
449;1295
450;1279
451;1264
452;1272
453;1279
454;1272
455;1265
456;1275
457;1285
458;1273
459;1262
460;1265
461;1269
462;1289
463;1310
464;1292
465;1274
466;1278
467;1283
468;1275
469;1266
470;1254
471;1242
472;1263
473;1284
474;1289
475;1294
476;1275
477;1256
478;1265
479;1274
480;1272
481;1270
482;1268
483;1267
484;1266
485;1265
486;1275
487;1284
488;1292
489;1299
490;1295
491;1291
492;1297
493;1304
494;1298
495;1292
496;1293
497;1294
498;1299
499;1305
500;1323
501;1340
502;1342
503;1344
504;1330
505;1316
506;1353
507;1390
508;1387
509;1384
510;1385
511;1387
512;1388
513;1389
514;1420
515;1452
516;1451
517;1450
518;1448
519;1446
520;1471
521;1496
522;1536
523;1577
524;1579
525;1580
526;1563
527;1546
528;1589
529;1633
530;1680
531;1727
532;1744
533;1761
534;1803
535;1845
536;1853
537;1862
538;1889
539;1915
540;1952
541;1990
542;2023
543;2057
544;2070
545;2083
546;2123
547;2163
548;2182
549;2202
550;2241
551;2280
552;2306
553;2332
554;2363
555;2393
556;2424
557;2456
558;2509
559;2562
560;2588
561;2614
562;2673
563;2731
564;2750
565;2769
566;2802
567;2834
568;2853
569;2872
570;2873
571;2874
572;2931
573;2987
574;2921
575;2855
576;2858
577;2861
578;2778
579;2696
580;2625
581;2555
582;2495
583;2436
584;2350
585;2264
586;2163
587;2063
588;1993
589;1923
590;1819
591;1715
592;1669
593;1624
594;1561
595;1499
596;1432
597;1365
598;1327
599;1288
600;1249
601;1209
602;1189
603;1169
604;1124
605;1080
606;1093
607;1107
608;1068
609;1029
610;1010
611;990
612;978
613;966
614;982
615;998
616;992
617;987
618;980
619;974
620;976
621;977
622;988
623;1000
624;1004
625;1008
626;1019
627;1031
628;1022
629;1013
630;1026
631;1039
632;1054
633;1069
634;1095
635;1122
636;1140
637;1159
638;1204
639;1250
640;1301
641;1353
642;1404
643;1455
644;1521
645;1588
646;1677
647;1767
648;1922
649;2077
650;2197
651;2317
652;2497
653;2677
654;2815
655;2952
656;3119
657;3287
658;3358
659;3430
660;3424
661;3419
662;3338
663;3257
664;3162
665;3067
666;2850
667;2633
668;2480
669;2326
670;2157
671;1988
672;1878
673;1769
674;1680
675;1592
676;1537
677;1482
678;1422
679;1362
680;1323
681;1284
682;1269
683;1255
684;1245
685;1235
686;1229
687;1223
688;1231
689;1240
690;1245
691;1251
692;1249
693;1247
694;1261
695;1275
696;1268
697;1262
698;1280
699;1298
700;1314
701;1331
702;1339
703;1347
704;1361
705;1375
706;1443
707;1510
708;1536
709;1561
710;1627
711;1692
712;1773
713;1854
714;1901
715;1949
716;2034
717;2119
718;2215
719;2312
720;2407
721;2501
722;2613
723;2725
724;2772
725;2818
726;2789
727;2761
728;2685
729;2609
730;2457
731;2306
732;2151
733;1997
734;1818
735;1640
736;1527
737;1414
738;1324
739;1233
740;1200
741;1166
742;1124
743;1082
744;1040
745;998
746;988
747;979
748;980
749;982
750;1000
751;1018
752;1008
753;998
754;1035
755;1071
756;1103
757;1135
758;1190
759;1246
760;1313
761;1380
762;1511
763;1641
764;1785
765;1929
766;2083
767;2237
768;2371
769;2506
770;2699
771;2893
772;2962
773;3031
774;2995
775;2959
776;2836
777;2713
778;2516
779;2319
780;2138
781;1957
782;1800
783;1643
784;1538
785;1433
786;1391
787;1349
788;1300
789;1252
790;1249
791;1247
792;1234
793;1221
794;1256
795;1292
796;1301
797;1311
798;1322
799;1333
800;1358
801;1384
802;1410
803;1436
804;1459
805;1482
806;1534
807;1586
808;1656
809;1726
810;1833
811;1940
812;2059
813;2178
814;2318
815;2459
816;2560
817;2662
818;2721
819;2781
820;2707
821;2633
822;2431
823;2229
824;2011
825;1794
826;1630
827;1466
828;1366
829;1265
830;1209
831;1153
832;1111
833;1069
834;1044
835;1020
836;1026
837;1032
838;1053
839;1073
840;1127
841;1182
842;1266
843;1351
844;1439
845;1527
846;1630
847;1734
848;1894
849;2054
850;2163
851;2273
852;2395
853;2518
854;2590
855;2662
856;2627
857;2592
858;2518
859;2443
860;2236
861;2030
862;1889
863;1748
864;1613
865;1479
866;1402
867;1325
868;1305
869;1286
870;1263
871;1240
872;1282
873;1324
874;1363
875;1402
876;1394
877;1387
878;1398
879;1409
880;1442
881;1476
882;1556
883;1637
884;1697
885;1757
886;1847
887;1938
888;2092
889;2247
890;2361
891;2475
892;2496
893;2518
894;2371
895;2225
896;2012
897;1799
898;1598
899;1397
900;1296
901;1194
902;1130
903;1067
904;1073
905;1079
906;1095
907;1111
908;1162
909;1214
910;1269
911;1325
912;1428
913;1532
914;1613
915;1694
916;1750
917;1806
918;1806
