MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.07	0	-0.07	0
0.099	-0.07	0	-0.07	0
0.199	-0.07	0	-0.07	0
0.299	-0.075	0	-0.075	0
0.399	-0.065	0	-0.065	0
0.499	-0.075	0	-0.075	0
0.599	-0.065	0	-0.065	0
0.699	-0.075	0	-0.075	0
0.799	-0.065	0	-0.065	0
0.899	-0.075	0	-0.075	0
0.999	-0.065	0.05	-0.065	0.05
1.099	-0.075	0.2	-0.075	0.2
1.199	-0.065	0.35	-0.065	0.35
1.299	-0.075	0.55	-0.075	0.55
1.399	-0.065	0.7	-0.065	0.7
1.499	-0.08	0.9	-0.08	0.9
1.599	-0.065	1.05	-0.065	1.05
1.699	-0.075	1.25	-0.075	1.25
1.799	-0.065	1.4	-0.065	1.4
1.899	-0.075	1.55	-0.075	1.55
1.999	-0.065	1.7	-0.065	1.7
2.099	-0.075	1.9	-0.075	1.9
2.199	-0.065	2.05	-0.065	2.05
2.299	-0.075	2.25	-0.075	2.25
2.399	-0.065	2.4	-0.065	2.4
2.499	-0.07	2.6	-0.07	2.6
2.599	-0.06	2.75	-0.06	2.75
2.699	-0.07	2.9	-0.07	2.9
2.799	-0.06	3.1	-0.06	3.1
2.899	-0.07	3.25	-0.07	3.25
2.999	-0.06	3.4	-0.06	3.4
3.099	-0.07	3.6	-0.07	3.6
3.199	-0.065	3.75	-0.065	3.75
3.299	-0.07	3.9	-0.07	3.9
3.399	-0.06	4.1	-0.06	4.1
3.499	-0.07	4.25	-0.07	4.25
3.599	-0.065	4.45	-0.065	4.45
3.699	-0.07	4.6	-0.07	4.6
3.799	-0.065	4.8	-0.065	4.8
3.899	-0.065	4.95	-0.065	4.95
3.999	-0.07	5.15	-0.07	5.15
4.099	-0.065	5.3	-0.065	5.3
4.199	-0.07	5.45	-0.07	5.45
4.299	-0.065	5.6	-0.065	5.6
4.399	-0.07	5.8	-0.07	5.8
4.499	-0.07	5.95	-0.07	5.95
4.599	-0.07	6.15	-0.07	6.15
4.699	-0.07	6.3	-0.07	6.3
4.799	-0.07	6.5	-0.07	6.5
4.899	-0.07	6.65	-0.07	6.65
4.999	-0.075	6.8	-0.075	6.8
