MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.065	0.05	-0.065	0.05
0.099	-0.065	0	-0.065	0
0.199	-0.06	0	-0.06	0
0.299	-0.065	0	-0.065	0
0.399	-0.065	0	-0.065	0
0.499	-0.07	0	-0.07	0
0.6	-0.065	0.05	-0.065	0.05
0.699	-0.07	0	-0.07	0
0.799	-0.065	0	-0.065	0
0.899	-0.065	0	-0.065	0
0.999	-0.065	0	-0.065	0
1.099	-0.065	0	-0.065	0
1.199	-0.065	0	-0.065	0
1.299	-0.065	0.05	-0.065	0.05
1.399	-0.065	0	-0.065	0
1.499	-0.065	0	-0.065	0
1.599	-0.06	0.05	-0.06	0.05
1.699	-0.07	0.2	-0.07	0.2
1.799	-0.06	0.35	-0.06	0.35
1.899	-0.07	0.55	-0.07	0.55
1.999	-0.06	0.7	-0.06	0.7
2.099	-0.065	0.85	-0.065	0.85
2.199	-0.06	1.05	-0.06	1.05
2.299	-0.065	1.2	-0.065	1.2
2.399	-0.06	1.4	-0.06	1.4
2.499	-0.065	1.5	-0.065	1.5
2.599	-0.06	1.75	-0.06	1.75
2.699	-0.065	1.9	-0.065	1.9
2.799	-0.06	2.05	-0.06	2.05
2.899	-0.065	2.25	-0.065	2.25
2.999	-0.06	2.4	-0.06	2.4
3.099	-0.065	2.55	-0.065	2.55
3.199	-0.06	2.7	-0.06	2.7
3.299	-0.065	2.9	-0.065	2.9
3.399	-0.065	3.1	-0.065	3.1
3.499	-0.07	3.2	-0.07	3.2
3.599	-0.07	3.4	-0.07	3.4
3.699	-0.065	3.55	-0.065	3.55
3.8	-0.07	3.75	-0.07	3.75
3.899	-0.065	3.9	-0.065	3.9
3.999	-0.07	4.1	-0.07	4.1
4.099	-0.07	4.25	-0.07	4.25
4.199	-0.07	4.4	-0.07	4.4
4.299	-0.065	4.6	-0.065	4.6
4.399	-0.07	4.75	-0.07	4.75
4.499	-0.06	4.9	-0.06	4.9
4.599	-0.07	5.1	-0.07	5.1
4.699	-0.065	5.3	-0.065	5.3
4.799	-0.065	5.45	-0.065	5.45
4.899	-0.06	5.6	-0.06	5.6
4.999	-0.07	5.8	-0.07	5.8
