MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.065	0	-0.065	0
0.1	-0.065	0	-0.065	0
0.2	-0.065	0	-0.065	0
0.299	-0.065	0	-0.065	0
0.4	-0.065	0	-0.065	0
0.5	-0.065	0	-0.065	0
0.6	-0.065	0	-0.065	0
0.699	-0.065	0.05	-0.065	0.05
0.8	-0.065	0	-0.065	0
0.9	-0.065	0	-0.065	0
1	-0.06	0	-0.06	0
1.101	-0.07	0.05	-0.07	0.05
1.2	-0.055	0.15	-0.055	0.15
1.3	-0.065	0.35	-0.065	0.35
1.4	-0.055	0.5	-0.055	0.5
1.5	-0.065	0.7	-0.065	0.7
1.6	-0.06	0.85	-0.06	0.85
1.7	-0.065	1.05	-0.065	1.05
1.8	-0.06	1.2	-0.06	1.2
1.9	-0.065	1.35	-0.065	1.35
2	-0.06	1.55	-0.06	1.55
2.1	-0.065	1.7	-0.065	1.7
2.2	-0.06	1.85	-0.06	1.85
2.3	-0.065	2.05	-0.065	2.05
2.4	-0.06	2.2	-0.06	2.2
2.5	-0.065	2.4	-0.065	2.4
2.6	-0.06	2.55	-0.06	2.55
2.7	-0.065	2.7	-0.065	2.7
2.8	-0.065	2.9	-0.065	2.9
2.9	-0.065	3.05	-0.065	3.05
3	-0.065	3.2	-0.065	3.2
3.1	-0.07	3.4	-0.07	3.4
3.2	-0.07	3.55	-0.07	3.55
3.3	-0.065	3.75	-0.065	3.75
3.4	-0.07	3.9	-0.07	3.9
3.5	-0.065	4.05	-0.065	4.05
3.6	-0.065	4.2	-0.065	4.2
3.7	-0.07	4.4	-0.07	4.4
3.8	-0.065	4.55	-0.065	4.55
3.9	-0.06	4.75	-0.06	4.75
4	-0.065	4.9	-0.065	4.9
4.1	-0.06	5.1	-0.06	5.1
4.2	-0.065	5.25	-0.065	5.25
4.3	-0.055	5.45	-0.055	5.45
4.4	-0.06	5.55	-0.06	5.55
4.5	-0.05	5.75	-0.05	5.75
4.6	-0.05	5.9	-0.05	5.9
4.7	-0.04	6.1	-0.04	6.1
4.8	-0.04	6.25	-0.04	6.25
4.9	-0.025	6.45	-0.025	6.45
5	-0.025	6.6	-0.025	6.6
