MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
13.3	1.675	20.95	1.675	20.95
13.4	1.905	21.1	1.905	21.1
13.5	2.135	21.3	2.135	21.3
13.6	2.235	21.45	2.235	21.45
13.7	2.27	21.6	2.27	21.6
13.8	2.165	21.8	2.165	21.8
13.9	1.86	21.95	1.86	21.95
14	1.535	22.1	1.535	22.1
14.1	1.29	22.3	1.29	22.3
14.2	1.045	22.45	1.045	22.45
14.3	0.825	22.65	0.825	22.65
14.4	0.645	22.8	0.645	22.8
14.5	0.455	22.95	0.455	22.95
14.6	0.34	23.15	0.34	23.15
14.7	0.27	23.3	0.27	23.3
14.8	0.205	23.5	0.205	23.5
14.9	0.2	23.65	0.2	23.65
15	0.23	23.85	0.23	23.85
15.1	0.29	24	0.29	24
15.2	0.385	24.15	0.385	24.15
15.3	0.5	24.3	0.5	24.3
15.4	0.66	24.5	0.66	24.5
15.5	0.845	24.65	0.845	24.65
15.6	1.08	24.85	1.08	24.85
15.7	1.3	25	1.3	25
15.8	1.615	25.2	1.615	25.2
15.9	1.9	25.35	1.9	25.35
16	2.255	25.55	2.255	25.55
16.1	2.595	25.7	2.595	25.7
16.2	2.995	25.85	2.995	25.85
16.3	3.29	26.05	3.29	26.05
16.4	3.555	26.2	3.555	26.2
16.5	3.625	26.35	3.625	26.35
16.6	3.555	26.55	3.555	26.55
16.7	3.245	26.7	3.245	26.7
16.8	2.84	26.9	2.84	26.9
16.9	2.42	27.05	2.42	27.05
17	2.035	27.2	2.035	27.2
17.1	1.69	27.35	1.69	27.35
17.2	1.375	27.55	1.375	27.55
17.3	1	27.7	1	27.7
17.4	0.79	27.9	0.79	27.9
17.5	0.64	28.05	0.64	28.05
17.6	0.505	28.25	0.505	28.25
17.7	0.435	28.4	0.435	28.4
17.8	0.41	28.55	0.41	28.55
17.9	0.425	28.7	0.425	28.7
18	0.52	28.9	0.52	28.9
18.1	0.645	29.05	0.645	29.05
18.2	0.845	29.2	0.845	29.2
18.3	1.055	29.4	1.055	29.4
18.4	1.35	29.55	1.35	29.55
18.5	1.63	29.7	1.63	29.7
18.6	2.03	29.9	2.03	29.9
18.7	2.395	30.05	2.395	30.05
18.8	2.885	30.25	2.885	30.25
18.9	3.33	30.4	3.33	30.4
19	3.88	30.6	3.88	30.6
19.1	4.355	30.75	4.355	30.75
19.2	4.88	30.9	4.88	30.9
19.3	5.23	31.05	5.23	31.05
19.4	5.44	31.25	5.44	31.25
19.5	5.325	31.45	5.325	31.45
19.6	5.11	31.6	5.11	31.6
19.7	4.73	31.8	4.73	31.8
19.8	4.315	31.95	4.315	31.95
19.9	3.76	32.1	3.76	32.1
20	3.08	32.3	3.08	32.3
20.1	2.535	32.45	2.535	32.45
20.2	2.14	32.6	2.14	32.6
20.3	1.685	32.8	1.685	32.8
20.4	1.285	32.95	1.285	32.95
20.5	1.025	33.15	1.025	33.15
20.6	0.9	33.3	0.9	33.3
20.7	0.84	33.45	0.84	33.45
20.8	0.805	33.6	0.805	33.6
20.9	0.905	33.8	0.905	33.8
21	1.055	33.95	1.055	33.95
21.1	1.305	34.15	1.305	34.15
21.2	1.59	34.3	1.59	34.3
21.3	1.995	34.5	1.995	34.5
21.4	2.4	34.65	2.4	34.65
21.5	2.935	34.85	2.935	34.85
21.6	3.435	35	3.435	35
21.7	4.115	35.15	4.115	35.15
21.8	4.205	35.2	4.205	35.2
21.9	4.205	35.2	4.205	35.2
22	4.2	35.2	4.2	35.2
22.1	4.195	35.2	4.195	35.2
22.2	4.185	35.2	4.185	35.2
22.3	4.195	35.2	4.195	35.2
22.4	4.185	35.2	4.185	35.2
22.5	4.195	35.2	4.195	35.2
22.6	4.2	35.2	4.2	35.2
22.7	4.195	35.2	4.195	35.2
22.8	4.195	35.2	4.195	35.2
