MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.065	0	-0.065	0
0.099	-0.06	0	-0.06	0
0.199	-0.065	0	-0.065	0
0.299	-0.055	0	-0.055	0
0.399	-0.065	0	-0.065	0
0.499	-0.06	0	-0.06	0
0.599	-0.065	0	-0.065	0
0.699	-0.07	0	-0.07	0
0.799	-0.065	0	-0.065	0
0.899	-0.07	0	-0.07	0
0.999	-0.07	0	-0.07	0
1.099	-0.065	0	-0.065	0
1.199	-0.065	0.05	-0.065	0.05
1.299	-0.07	0.25	-0.07	0.25
1.399	-0.065	0.4	-0.065	0.4
1.499	-0.07	0.55	-0.07	0.55
1.599	-0.065	0.7	-0.065	0.7
1.699	-0.07	0.9	-0.07	0.9
1.799	-0.065	1.05	-0.065	1.05
1.899	-0.075	1.25	-0.075	1.25
1.999	-0.065	1.4	-0.065	1.4
2.099	-0.07	1.6	-0.07	1.6
2.199	-0.07	1.75	-0.07	1.75
2.299	-0.07	1.9	-0.07	1.9
2.399	-0.065	2.1	-0.065	2.1
2.499	-0.075	2.25	-0.075	2.25
2.599	-0.07	2.45	-0.07	2.45
2.699	-0.075	2.6	-0.075	2.6
2.799	-0.07	2.8	-0.07	2.8
2.899	-0.075	2.95	-0.075	2.95
2.999	-0.065	3.1	-0.065	3.1
3.099	-0.075	3.3	-0.075	3.3
3.199	-0.065	3.45	-0.065	3.45
3.299	-0.075	3.6	-0.075	3.6
3.399	-0.065	3.8	-0.065	3.8
3.499	-0.075	3.95	-0.075	3.95
3.599	-0.065	4.1	-0.065	4.1
3.699	-0.075	4.3	-0.075	4.3
3.799	-0.065	4.5	-0.065	4.5
3.899	-0.075	4.6	-0.075	4.6
3.999	-0.065	4.8	-0.065	4.8
4.099	-0.07	4.95	-0.07	4.95
4.199	-0.055	5.15	-0.055	5.15
4.299	-0.06	5.3	-0.06	5.3
4.399	-0.05	5.5	-0.05	5.5
4.499	-0.055	5.65	-0.055	5.65
4.599	-0.04	5.8	-0.04	5.8
4.699	-0.04	6	-0.04	6
4.799	-0.03	6.15	-0.03	6.15
4.899	-0.025	6.3	-0.025	6.3
4.999	-0.01	6.45	-0.01	6.45
