MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.075	0	-0.075	0
0.099	-0.07	0	-0.07	0
0.199	-0.08	0	-0.08	0
0.299	-0.08	0	-0.08	0
0.399	-0.08	0	-0.08	0
0.499	-0.075	0	-0.075	0
0.599	-0.08	0	-0.08	0
0.699	-0.075	0	-0.075	0
0.799	-0.075	0	-0.075	0
0.899	-0.08	0	-0.08	0
0.999	-0.075	0	-0.075	0
1.099	-0.075	0	-0.075	0
1.199	-0.08	0	-0.08	0
1.299	-0.075	0.05	-0.075	0.05
1.399	-0.08	0.25	-0.08	0.25
1.499	-0.075	0.4	-0.075	0.4
1.599	-0.08	0.6	-0.08	0.6
1.699	-0.08	0.75	-0.08	0.75
1.799	-0.08	0.9	-0.08	0.9
1.899	-0.08	1.1	-0.08	1.1
1.999	-0.075	1.25	-0.075	1.25
2.099	-0.08	1.4	-0.08	1.4
2.199	-0.075	1.6	-0.075	1.6
2.299	-0.08	1.75	-0.08	1.75
2.399	-0.075	1.95	-0.075	1.95
2.499	-0.08	2.1	-0.08	2.1
2.6	-0.075	2.25	-0.075	2.25
2.699	-0.075	2.45	-0.075	2.45
2.799	-0.075	2.6	-0.075	2.6
2.899	-0.08	2.75	-0.08	2.75
2.999	-0.075	2.95	-0.075	2.95
3.1	-0.08	3.1	-0.08	3.1
3.199	-0.075	3.25	-0.075	3.25
3.3	-0.08	3.4	-0.08	3.4
3.4	-0.075	3.6	-0.075	3.6
3.501	-0.08	3.8	-0.08	3.8
3.6	-0.075	3.95	-0.075	3.95
3.7	-0.075	4.15	-0.075	4.15
3.8	-0.075	4.3	-0.075	4.3
3.9	-0.075	4.45	-0.075	4.45
4	-0.075	4.6	-0.075	4.6
4.1	-0.075	4.8	-0.075	4.8
4.2	-0.07	4.95	-0.07	4.95
4.3	-0.075	5.15	-0.075	5.15
4.4	-0.07	5.3	-0.07	5.3
4.5	-0.075	5.5	-0.075	5.5
4.6	-0.07	5.65	-0.07	5.65
4.7	-0.07	5.8	-0.07	5.8
4.8	-0.065	5.95	-0.065	5.95
4.9	-0.07	6.15	-0.07	6.15
5	-0.065	6.3	-0.065	6.3
