MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.07	0	-0.07	0
0.099	-0.07	0	-0.07	0
0.201	-0.07	0	-0.07	0
0.299	-0.07	0	-0.07	0
0.399	-0.07	0	-0.07	0
0.5	-0.07	0	-0.07	0
0.599	-0.07	0	-0.07	0
0.699	-0.07	0	-0.07	0
0.8	-0.07	0	-0.07	0
0.899	-0.07	0	-0.07	0
1	-0.07	0	-0.07	0
1.099	-0.07	0	-0.07	0
1.2	-0.07	0	-0.07	0
1.3	-0.07	0	-0.07	0
1.4	-0.07	0	-0.07	0
1.5	-0.08	0.1	-0.08	0.1
1.6	-0.07	0	-0.07	0
1.7	-0.08	0.2	-0.08	0.2
1.8	-0.065	0.35	-0.065	0.35
1.9	-0.08	0.55	-0.08	0.55
2	-0.065	0.7	-0.065	0.7
2.1	-0.075	0.9	-0.075	0.9
2.2	-0.065	1.05	-0.065	1.05
2.3	-0.075	1.2	-0.075	1.2
2.4	-0.065	1.4	-0.065	1.4
2.5	-0.07	1.55	-0.07	1.55
2.6	-0.065	1.75	-0.065	1.75
2.7	-0.07	1.9	-0.07	1.9
2.8	-0.06	2.05	-0.06	2.05
2.9	-0.07	2.25	-0.07	2.25
3	-0.06	2.4	-0.06	2.4
3.1	-0.07	2.55	-0.07	2.55
3.2	-0.06	2.8	-0.06	2.8
3.3	-0.07	2.9	-0.07	2.9
3.4	-0.065	3.1	-0.065	3.1
3.5	-0.07	3.25	-0.07	3.25
3.6	-0.065	3.45	-0.065	3.45
3.7	-0.07	3.55	-0.07	3.55
3.8	-0.065	3.75	-0.065	3.75
3.9	-0.065	3.95	-0.065	3.95
4	-0.07	4.1	-0.07	4.1
4.1	-0.07	4.25	-0.07	4.25
4.2	-0.07	4.45	-0.07	4.45
4.3	-0.065	4.6	-0.065	4.6
4.4	-0.07	4.75	-0.07	4.75
4.5	-0.065	4.95	-0.065	4.95
4.6	-0.07	5.15	-0.07	5.15
4.699	-0.065	5.25	-0.065	5.25
4.799	-0.07	5.45	-0.07	5.45
4.899	-0.065	5.6	-0.065	5.6
4.999	-0.075	5.8	-0.075	5.8
5.099	-0.06	5.95	-0.06	5.95
