MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.075	0	-0.075	0
0.1	-0.07	0	-0.07	0
0.2	-0.075	0	-0.075	0
0.3	-0.07	0	-0.07	0
0.4	-0.075	0	-0.075	0
0.5	-0.07	0	-0.07	0
0.6	-0.075	0	-0.075	0
0.7	-0.07	0	-0.07	0
0.8	-0.075	0	-0.075	0
0.9	-0.07	0	-0.07	0
1	-0.075	0	-0.075	0
1.1	-0.07	0	-0.07	0
1.2	-0.075	0	-0.075	0
1.3	-0.07	0	-0.07	0
1.4	-0.075	0.15	-0.075	0.15
1.5	-0.07	0.3	-0.07	0.3
1.6	-0.075	0.5	-0.075	0.5
1.7	-0.07	0.65	-0.07	0.65
1.8	-0.075	0.85	-0.075	0.85
1.9	-0.07	1	-0.07	1
2	-0.07	1.2	-0.07	1.2
2.1	-0.07	1.35	-0.07	1.35
2.2	-0.065	1.5	-0.065	1.5
2.3	-0.065	1.7	-0.065	1.7
2.4	-0.07	1.85	-0.07	1.85
2.5	-0.07	2.05	-0.07	2.05
2.6	-0.07	2.2	-0.07	2.2
2.7	-0.07	2.35	-0.07	2.35
2.8	-0.07	2.5	-0.07	2.5
2.9	-0.07	2.7	-0.07	2.7
3	-0.07	2.85	-0.07	2.85
3.1	-0.075	3	-0.075	3
3.2	-0.07	3.2	-0.07	3.2
3.3	-0.07	3.35	-0.07	3.35
3.4	-0.075	3.5	-0.075	3.5
3.5	-0.075	3.7	-0.075	3.7
3.604	-0.075	3.85	-0.075	3.85
3.7	-0.07	4.05	-0.07	4.05
3.8	-0.065	4.2	-0.065	4.2
3.9	-0.07	4.4	-0.07	4.4
4	-0.07	4.5	-0.07	4.5
4.1	-0.075	4.7	-0.075	4.7
4.2	-0.07	4.85	-0.07	4.85
4.3	-0.07	5.05	-0.07	5.05
4.4	-0.065	5.2	-0.065	5.2
4.5	-0.07	5.4	-0.07	5.4
4.6	-0.065	5.55	-0.065	5.55
4.7	-0.07	5.7	-0.07	5.7
4.8	-0.065	5.85	-0.065	5.85
4.9	-0.065	6.05	-0.065	6.05
5	-0.06	6.2	-0.06	6.2
5.1	-0.06	6.4	-0.06	6.4
