MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
21.5	0.54	33.95	0.54	33.95
21.6	0.57	34.15	0.57	34.15
21.7	0.72	34.3	0.72	34.3
21.8	0.915	34.45	0.915	34.45
21.9	1.07	34.65	1.07	34.65
22	1.31	34.85	1.31	34.85
22.1	1.56	34.95	1.56	34.95
22.2	1.81	35.15	1.81	35.15
22.3	1.895	35.2	1.895	35.2
22.4	1.885	35.2	1.885	35.2
22.5	1.875	35.2	1.875	35.2
22.6	1.895	35.2	1.895	35.2
22.7	1.895	35.2	1.895	35.2
22.8	1.88	35.2	1.88	35.2
22.9	1.88	35.2	1.88	35.2
23	1.885	35.2	1.885	35.2
23.1	1.88	35.2	1.88	35.2
23.2	1.87	35.2	1.87	35.2
23.3	1.875	35.2	1.875	35.2
23.401	1.875	35.2	1.875	35.2
23.5	1.865	35.2	1.865	35.2
23.6	1.88	35.2	1.88	35.2
23.7	1.865	35.2	1.865	35.2
23.8	1.87	35.2	1.87	35.2
23.9	1.865	35.2	1.865	35.2
24	1.86	35.2	1.86	35.2
24.1	1.865	35.2	1.865	35.2
24.2	1.865	35.2	1.865	35.2
24.3	1.875	35.2	1.875	35.2
24.4	1.855	35.2	1.855	35.2
