MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.07	0	-0.07	0
0.099	-0.075	0	-0.075	0
0.199	-0.07	0	-0.07	0
0.299	-0.075	0	-0.075	0
0.399	-0.07	0	-0.07	0
0.5	-0.07	0	-0.07	0
0.599	-0.075	0	-0.075	0
0.699	-0.075	0	-0.075	0
0.799	-0.075	0	-0.075	0
0.899	-0.075	0.05	-0.075	0.05
1	-0.08	0.1	-0.08	0.1
1.1	-0.075	0.3	-0.075	0.3
1.2	-0.08	0.45	-0.08	0.45
1.3	-0.075	0.6	-0.075	0.6
1.4	-0.08	0.8	-0.08	0.8
1.5	-0.075	0.95	-0.075	0.95
1.6	-0.08	1.1	-0.08	1.1
1.7	-0.075	1.3	-0.075	1.3
1.8	-0.08	1.45	-0.08	1.45
1.9	-0.07	1.65	-0.07	1.65
2	-0.08	1.8	-0.08	1.8
2.1	-0.075	2	-0.075	2
2.2	-0.08	2.1	-0.08	2.1
2.3	-0.07	2.3	-0.07	2.3
2.4	-0.08	2.5	-0.08	2.5
2.5	-0.07	2.65	-0.07	2.65
2.6	-0.08	2.8	-0.08	2.8
2.7	-0.07	3	-0.07	3
2.8	-0.08	3.15	-0.08	3.15
2.9	-0.07	3.3	-0.07	3.3
3	-0.08	3.45	-0.08	3.45
3.1	-0.07	3.7	-0.07	3.7
3.2	-0.075	3.8	-0.075	3.8
3.3	-0.065	4	-0.065	4
3.4	-0.075	4.15	-0.075	4.15
3.501	-0.07	4.35	-0.07	4.35
3.6	-0.075	4.45	-0.075	4.45
3.7	-0.065	4.7	-0.065	4.7
3.8	-0.075	4.85	-0.075	4.85
3.9	-0.07	5	-0.07	5
3.999	-0.08	5.2	-0.08	5.2
4.099	-0.075	5.35	-0.075	5.35
4.199	-0.07	5.5	-0.07	5.5
4.299	-0.07	5.65	-0.07	5.65
4.4	-0.06	5.85	-0.06	5.85
4.499	-0.065	6.05	-0.065	6.05
4.599	-0.06	6.2	-0.06	6.2
4.699	-0.055	6.35	-0.055	6.35
4.799	-0.045	6.55	-0.045	6.55
4.899	-0.045	6.7	-0.045	6.7
4.999	-0.04	6.85	-0.04	6.85
