MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.075	0	-0.075	0
0.099	-0.075	0	-0.075	0
0.199	-0.075	0	-0.075	0
0.299	-0.075	0	-0.075	0
0.399	-0.07	0	-0.07	0
0.499	-0.075	0	-0.075	0
0.599	-0.075	0	-0.075	0
0.699	-0.075	0	-0.075	0
0.799	-0.075	0	-0.075	0
0.899	-0.075	0	-0.075	0
0.999	-0.075	0	-0.075	0
1.099	-0.075	0	-0.075	0
1.199	-0.075	0	-0.075	0
1.299	-0.075	0	-0.075	0
1.399	-0.075	0	-0.075	0
1.499	-0.075	0	-0.075	0
1.599	-0.065	0.1	-0.065	0.1
1.699	-0.07	0.25	-0.07	0.25
1.799	-0.07	0.4	-0.07	0.4
1.899	-0.075	0.6	-0.075	0.6
1.999	-0.075	0.75	-0.075	0.75
2.1	-0.075	0.95	-0.075	0.95
2.199	-0.08	1.1	-0.08	1.1
2.299	-0.075	1.3	-0.075	1.3
2.4	-0.08	1.45	-0.08	1.45
2.5	-0.075	1.6	-0.075	1.6
2.6	-0.08	1.75	-0.08	1.75
2.699	-0.075	1.95	-0.075	1.95
2.8	-0.08	2.1	-0.08	2.1
2.9	-0.07	2.3	-0.07	2.3
3	-0.08	2.45	-0.08	2.45
3.1	-0.075	2.65	-0.075	2.65
3.2	-0.08	2.8	-0.08	2.8
3.3	-0.07	2.95	-0.07	2.95
3.4	-0.075	3.1	-0.075	3.1
3.5	-0.07	3.3	-0.07	3.3
3.6	-0.08	3.45	-0.08	3.45
3.7	-0.07	3.65	-0.07	3.65
3.8	-0.08	3.8	-0.08	3.8
3.9	-0.07	4	-0.07	4
4	-0.08	4.1	-0.08	4.1
4.1	-0.07	4.3	-0.07	4.3
4.2	-0.08	4.45	-0.08	4.45
4.3	-0.07	4.65	-0.07	4.65
4.4	-0.08	4.85	-0.08	4.85
4.5	-0.065	5	-0.065	5
4.6	-0.075	5.2	-0.075	5.2
4.7	-0.06	5.35	-0.06	5.35
4.8	-0.065	5.5	-0.065	5.5
4.9	-0.055	5.65	-0.055	5.65
5	-0.055	5.85	-0.055	5.85
5.1	-0.045	6	-0.045	6
5.2	-0.045	6.2	-0.045	6.2
