MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.07	0	-0.07	0
0.1	-0.065	0	-0.065	0
0.2	-0.07	0	-0.07	0
0.3	-0.065	0	-0.065	0
0.4	-0.07	0	-0.07	0
0.5	-0.06	0	-0.06	0
0.6	-0.07	0	-0.07	0
0.7	-0.06	0	-0.06	0
0.8	-0.07	0	-0.07	0
0.9	-0.065	0	-0.065	0
1	-0.075	0	-0.075	0
1.1	-0.065	0	-0.065	0
1.2	-0.075	0	-0.075	0
1.3	-0.065	0.05	-0.065	0.05
1.4	-0.075	0.05	-0.075	0.05
1.5	-0.065	0.05	-0.065	0.05
1.6	-0.075	0.05	-0.075	0.05
1.7	-0.065	0.05	-0.065	0.05
1.8	-0.075	0.05	-0.075	0.05
1.9	-0.06	0.05	-0.06	0.05
2	-0.07	0.05	-0.07	0.05
2.1	-0.06	0.25	-0.06	0.25
2.2	-0.065	0.4	-0.065	0.4
2.3	-0.06	0.6	-0.06	0.6
2.4	-0.065	0.75	-0.065	0.75
2.5	-0.06	0.9	-0.06	0.9
2.6	-0.065	1.1	-0.065	1.1
2.7	-0.06	1.25	-0.06	1.25
2.8	-0.065	1.4	-0.065	1.4
2.9	-0.06	1.6	-0.06	1.6
3	-0.065	1.75	-0.065	1.75
3.1	-0.06	1.9	-0.06	1.9
3.2	-0.065	2.1	-0.065	2.1
3.3	-0.06	2.25	-0.06	2.25
3.4	-0.065	2.45	-0.065	2.45
3.5	-0.065	2.6	-0.065	2.6
3.6	-0.065	2.8	-0.065	2.8
3.7	-0.07	2.95	-0.07	2.95
3.8	-0.065	3.1	-0.065	3.1
3.9	-0.07	3.25	-0.07	3.25
4	-0.065	3.45	-0.065	3.45
4.1	-0.07	3.6	-0.07	3.6
4.2	-0.065	3.8	-0.065	3.8
4.3	-0.07	3.9	-0.07	3.9
4.4	-0.065	4.1	-0.065	4.1
4.5	-0.075	4.25	-0.075	4.25
4.6	-0.065	4.45	-0.065	4.45
4.7	-0.075	4.6	-0.075	4.6
4.8	-0.07	4.8	-0.07	4.8
4.9	-0.075	4.95	-0.075	4.95
5	-0.065	5.1	-0.065	5.1
5.1	-0.075	5.3	-0.075	5.3
