MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
0	-0.065	0	-0.065	0
0.099	-0.06	0	-0.06	0
0.199	-0.065	0	-0.065	0
0.299	-0.06	0	-0.06	0
0.399	-0.065	0	-0.065	0
0.499	-0.055	0	-0.055	0
0.599	-0.065	0	-0.065	0
0.699	-0.055	0	-0.055	0
0.799	-0.065	0	-0.065	0
0.899	-0.055	0	-0.055	0
0.999	-0.06	0	-0.06	0
1.099	-0.055	0.05	-0.055	0.05
1.2	-0.065	0	-0.065	0
1.299	-0.06	0	-0.06	0
1.399	-0.065	0	-0.065	0
1.5	-0.065	0	-0.065	0
1.599	-0.065	0	-0.065	0
1.699	-0.07	0	-0.07	0
1.8	-0.065	0	-0.065	0
1.899	-0.065	0	-0.065	0
1.999	-0.065	0	-0.065	0
2.1	-0.065	0	-0.065	0
2.199	-0.065	0.1	-0.065	0.1
2.299	-0.065	0.25	-0.065	0.25
2.4	-0.06	0.45	-0.06	0.45
2.5	-0.07	0.6	-0.07	0.6
2.6	-0.065	0.75	-0.065	0.75
2.7	-0.07	0.95	-0.07	0.95
2.8	-0.065	1.1	-0.065	1.1
2.9	-0.07	1.3	-0.07	1.3
3	-0.065	1.45	-0.065	1.45
3.1	-0.075	1.65	-0.075	1.65
3.2	-0.065	1.8	-0.065	1.8
3.3	-0.075	1.95	-0.075	1.95
3.4	-0.065	2.1	-0.065	2.1
3.5	-0.075	2.3	-0.075	2.3
3.6	-0.06	2.45	-0.06	2.45
3.7	-0.07	2.65	-0.07	2.65
3.8	-0.06	2.8	-0.06	2.8
3.9	-0.07	2.95	-0.07	2.95
4	-0.06	3.1	-0.06	3.1
4.1	-0.07	3.3	-0.07	3.3
4.2	-0.06	3.45	-0.06	3.45
4.3	-0.065	3.65	-0.065	3.65
4.4	-0.06	3.8	-0.06	3.8
4.5	-0.06	4	-0.06	4
4.6	-0.055	4.15	-0.055	4.15
4.7	-0.06	4.3	-0.06	4.3
4.8	-0.05	4.45	-0.05	4.45
4.9	-0.055	4.65	-0.055	4.65
5	-0.04	4.85	-0.04	4.85
5.1	-0.045	5	-0.045	5
5.2	-0.03	5.2	-0.03	5.2
